# {"t_start": 1597490725.952956, "env_id": "HopperBulletEnv-v0"} 
r,l,t
21.612525,11,53.593946
21.361465,10,53.615366
16.427034,13,53.645186
17.512194,7,53.659721
18.209193,10,53.683999
17.133549,6,53.711076
16.952654,10,53.734303
13.612036,8,53.749866
17.95638,8,53.767204
13.557965,11,53.790145
13.495946,8,53.806667
13.940734,5,53.816623
16.742671,7,53.830316
19.676627,8,53.8456
18.992444,14,53.875557
17.620966,7,53.889959
15.260534,6,53.900961
11.096195,13,53.925176
18.915511,6,53.936421
16.101097,10,53.954168
17.733095,9,53.969712
16.954919,7,53.98182
18.173467,11,54.001051
23.941099,16,54.029627
13.953769,15,54.05785
10.542892,6,54.06899
15.764937,7,54.082788
18.267684,8,54.097116
18.068656,7,54.110667
18.485646,15,54.156433
16.068845,7,54.170879
14.913294,6,54.184874
18.900961,22,54.226972
18.892184,7,54.242089
13.176844,10,54.259304
16.086882,5,54.268665
18.439613,6,54.279926
15.274639,10,54.297919
18.059694,9,54.317086
17.65417,9,54.333337
20.516921,9,54.349879
16.918411,6,54.360888
11.657214,7,54.373656
17.348302,7,54.386128
16.898583,8,54.400664
16.667798,10,54.418632
17.453721,8,54.433006
14.713565,8,54.447544
18.068274,8,54.462931
18.535156,17,54.499868
16.312695,7,54.518709
12.140248,9,54.537388
20.359148,8,54.555273
14.232591,8,54.570123
15.713738,9,54.59009
17.492968,9,54.60643
17.874224,9,54.624319
17.836534,6,54.635008
16.230967,10,54.653267
17.617394,10,54.671166
19.686322,11,54.691941
16.63694,9,54.710551
17.961758,7,54.724362
15.513914,9,54.742345
28.134059,31,54.800815
17.173888,8,54.816254
17.806401,10,54.836216
14.665849,6,54.847391
17.382248,6,54.858928
16.317498,7,54.877219
23.277529,26,54.943037
21.401498,11,54.965136
13.169216,7,54.979025
19.377232,8,54.997386
21.980425,13,55.021634
15.860525,12,55.044543
15.080184,5,55.053893
9.672811,13,55.077981
18.093527,10,55.097592
15.032281,16,55.128109
18.52595,7,55.143316
17.19904,11,55.163968
16.011022,7,55.17805
19.406899,8,55.193546
15.964526,7,55.209231
16.728223,7,55.222094
17.896586,9,55.238439
17.35137,7,55.252681
23.648242,23,56.10164
13.963445,6,56.113492
13.447822,9,56.130956
14.140526,6,56.144474
20.696047,11,56.165859
17.502063,10,56.183918
16.658793,5,56.193374
17.665171,13,56.217042
17.508681,8,56.232059
14.72299,19,56.267021
17.966833,7,56.280004
13.797446,25,56.322971
15.48036,7,56.335901
15.745306,5,56.345149
17.498175,9,56.362187
17.639095,6,56.377607
18.35105,14,56.407588
14.913303,6,56.419889
17.07392,15,56.447038
14.926568,12,56.470808
15.166071,13,56.495431
14.541759,7,56.508169
19.343631,11,56.532479
13.50842,4,56.540171
16.92535,7,56.553081
16.56144,8,56.56774
20.992142,10,56.58594
20.674517,13,56.610106
16.565593,6,56.62132
20.86505,8,56.637359
13.308875,6,56.649048
19.526085,7,56.661265
16.3655,6,56.673222
17.109777,12,56.694536
12.435211,10,56.712032
16.723609,8,56.726535
12.090546,13,56.749186
17.728398,9,56.764769
20.172646,12,56.786647
17.366302,6,56.797661
15.083809,6,56.808837
11.3386,6,56.820074
13.974106,5,56.829413
14.929554,7,56.842357
12.219361,9,56.859142
17.860858,8,56.873435
16.081294,9,56.889312
13.302225,6,56.9004
15.678987,10,56.91932
15.894924,8,56.933359
17.482323,6,56.94452
19.025708,7,56.957701
13.384665,7,56.970465
17.368265,9,56.987406
14.923334,12,57.008968
18.724017,6,57.019898
16.584255,15,57.046625
16.655856,13,57.078471
15.629569,7,57.093619
16.351486,6,57.105625
16.493931,7,57.119644
15.609903,12,57.144126
18.20072,11,57.166394
16.051315,6,57.198971
28.568287,20,57.269602
12.396609,6,57.300513
13.569282,7,57.31997
17.912395,8,57.371882
16.367286,6,57.398313
20.336844,10,57.423363
14.527803,7,57.43788
13.882191,7,57.450899
20.069635,8,57.465587
21.934298,15,57.492544
21.140985,12,57.514222
17.473353,5,57.523471
19.999842,15,57.551147
12.950401,6,57.56254
14.012771,10,57.582158
13.751884,10,57.600576
15.542495,6,57.611772
21.697254,9,57.628827
16.171822,8,57.644214
19.313719,7,57.657492
15.503629,5,57.666876
16.664332,6,57.678234
22.069692,13,57.701796
19.655677,8,57.719122
14.902978,8,57.735202
13.515731,7,57.74862
15.6149,9,57.764585
18.470358,12,57.785153
16.545546,12,57.806301
15.149266,5,57.815281
17.816953,8,57.82978
20.423939,14,57.861119
18.213281,7,57.875751
15.828085,6,57.887841
16.041661,7,57.902799
17.785881,13,57.926987
15.954783,9,57.943447
5.770638,14,57.968144
14.451824,6,57.979869
18.707822,16,58.00938
21.988172,12,58.031086
13.8827,10,58.049276
15.87259,8,58.064301
13.190594,8,58.080578
15.752478,7,58.095671
19.227745,8,58.113755
19.524434,8,58.132215
15.564993,6,58.145498
17.629742,5,58.159061
20.560568,10,58.179268
17.821809,11,58.20182
18.848203,6,58.214587
15.675639,7,58.227993
17.207247,8,58.243337
17.630315,6,58.255376
13.166518,10,58.275075
17.830088,6,58.286936
16.543529,5,58.297386
17.769611,12,58.320286
17.802181,9,58.337592
15.288224,7,58.351867
14.696663,10,58.372899
14.602741,7,58.387577
16.622632,5,58.398406
18.3905,6,58.411629
14.887447,6,58.424382
20.637079,8,58.439626
13.006449,6,58.453004
13.28962,7,58.466057
15.255885,10,58.503733
12.551811,8,58.518906
18.259058,8,58.535359
17.657399,6,58.547052
17.293944,8,58.562355
15.713787,6,58.574745
15.76191,13,58.599895
16.921018,9,58.618198
13.395188,15,58.769657
24.419265,17,58.802799
17.521855,8,58.819551
18.3855,6,58.831391
17.217214,6,58.844335
17.233816,9,58.862956
12.9921,7,58.87648
18.678012,7,58.889685
22.936017,23,58.930901
15.863768,9,58.947514
17.342862,6,58.958622
16.384844,6,58.970039
19.888715,8,58.985193
17.705747,7,58.998282
19.405331,8,59.013711
17.315428,5,59.024314
16.921597,6,59.035026
20.759702,15,59.064405
18.565412,6,59.077037
13.717556,14,59.103773
16.984343,7,59.116661
14.431878,15,59.185821
15.560698,11,59.249503
14.800246,10,59.272634
17.114773,6,59.287992
15.249146,10,59.319295
17.773026,8,59.339916
14.617452,6,59.351351
16.811006,6,59.363756
16.956302,8,59.415599
18.017332,7,59.444083
15.741508,5,59.454357
16.253317,15,59.49214
20.282125,10,59.515216
18.360418,9,59.532529
15.832187,5,59.542296
19.940831,15,59.570025
17.217709,15,59.597501
15.527583,8,59.614109
14.813456,6,59.632723
16.512966,6,59.649184
16.898214,7,59.671935
18.5477,8,59.688365
13.801834,7,59.70218
15.320339,6,59.713817
12.879757,15,59.742981
19.912167,7,59.757987
16.798513,7,59.775201
17.934889,6,59.790228
16.393984,9,59.811021
13.905928,11,59.864174
18.699205,8,59.893442
20.600581,9,59.923168
16.056147,9,59.940324
23.067134,21,59.977684
16.503071,5,59.986151
15.392821,5,59.994993
14.517804,6,60.006077
16.773903,14,60.032446
17.480856,9,60.049152
20.028616,9,60.068769
19.969078,8,60.085309
16.751762,6,60.097342
13.975325,9,60.115913
16.995109,13,60.140669
17.259111,7,60.156603
13.103069,11,60.179713
16.696301,7,60.197525
18.506442,6,60.211813
15.2944,13,60.241041
19.073262,9,60.259428
17.462395,10,60.277681
19.181315,10,60.296599
17.280504,5,60.305947
16.113188,9,60.322785
17.568443,12,60.344654
14.660453,6,60.356323
19.903382,11,60.377126
17.722222,8,60.393043
14.416041,12,60.41587
16.482831,10,60.433966
16.103778,7,60.44747
17.981643,8,60.462051
17.103102,6,60.473034
17.355667,16,60.501563
19.578655,9,60.517666
16.23178,5,60.527241
20.674178,7,60.540561
17.463851,10,60.558943
18.747829,10,61.323303
17.800199,7,61.340083
16.25826,8,61.355749
15.220573,9,61.374455
19.97015,7,61.389851
17.748017,15,61.418454
17.739814,7,61.431741
14.053223,14,61.460544
18.264281,9,61.479926
18.802901,13,61.506219
14.993672,7,61.521636
16.90792,8,61.539714
17.078072,7,61.554883
18.460581,6,61.566326
16.638164,8,61.581436
19.867328,15,61.609165
20.919521,20,61.646565
16.008184,6,61.659371
16.790972,7,61.672633
16.280314,7,61.686289
18.079411,12,61.708372
13.465389,6,61.720677
18.684943,7,61.734199
18.906387,11,61.754274
16.125012,6,61.767551
16.999452,6,61.779608
9.103417,12,61.801862
20.417107,9,61.81946
18.269489,7,61.8325
20.498743,11,61.853536
18.64225,7,61.866594
15.88173,5,61.876611
18.461914,9,61.895407
18.046124,13,61.91944
16.97826,6,61.930773
17.672525,10,61.949598
16.642379,9,61.967593
16.108177,7,61.981732
18.71931,9,61.999153
16.258719,8,62.014875
20.144655,8,62.029849
17.071389,6,62.041513
17.978386,8,62.056611
18.0758,7,62.07014
16.306522,8,62.085046
12.541693,7,62.097969
16.836069,7,62.112041
16.730804,15,62.146035
17.764624,6,62.157905
20.454601,14,62.184979
17.150532,6,62.196765
20.230637,15,62.224963
18.773427,15,62.25349
17.805819,9,62.270408
15.438709,6,62.282871
18.468777,16,62.312034
14.636635,10,62.32983
8.763512,14,62.355716
13.997429,6,62.369053
16.760529,6,62.380951
16.097666,10,62.399726
15.051565,5,62.409713
17.727543,9,62.42627
19.991605,12,62.454168
17.661478,8,62.471005
18.635763,6,62.484159
16.977942,6,62.49609
16.1822,8,62.510973
13.864482,6,62.521642
17.629798,6,62.533672
18.842103,8,62.601539
17.036924,8,62.626365
17.587016,8,62.64417
17.09433,8,62.663399
16.577872,6,62.677021
12.032978,9,62.695487
14.508843,6,62.708393
17.128484,7,62.723016
17.15137,6,62.734962
20.274956,10,62.759224
16.769529,5,62.772721
21.951074,16,62.834968
17.549713,6,62.8485
15.089916,5,62.858324
14.316335,5,62.868721
19.377175,19,62.905669
18.84023,12,62.929062
17.327533,15,62.95643
14.055602,6,62.968543
19.259135,9,62.986537
16.543858,6,62.999125
13.845337,12,63.029392
16.15062,10,63.057991
10.835031,8,63.074429
17.924387,9,63.094419
16.785903,7,63.108349
13.284915,7,63.12326
16.980368,6,63.13656
16.11212,5,63.148472
16.489848,7,63.16413
19.094478,9,63.183487
18.152172,8,63.201078
26.739535,17,63.238274
15.64263,15,63.270274
12.366244,6,63.282926
15.651127,6,63.295315
15.183636,5,63.305454
19.79728,8,63.321418
16.568056,6,63.334274
16.154624,13,63.359877
16.866835,6,63.372473
16.701318,9,63.395588
18.007113,7,63.410651
18.952956,7,63.424794
21.962956,19,63.464947
16.219411,6,63.477392
17.591931,8,63.497456
18.029658,6,63.510138
17.390811,10,63.53781
17.652048,7,63.556893
15.706277,6,63.570618
11.278441,14,63.600233
19.029423,8,63.617379
18.084967,6,63.637401
20.488213,6,63.651575
16.170088,6,63.664305
15.653352,5,63.674317
18.814661,12,63.700793
17.887784,10,63.726572
21.846068,11,63.751146
17.256897,8,63.774177
19.572894,9,63.798367
18.768166,11,63.827696
14.345075,11,63.852063
19.667903,10,63.879827
15.795264,10,63.921121
18.4007,10,63.951383
16.804386,6,63.96623
2.940946,23,64.015545
18.645405,8,64.031921
16.429507,5,64.042251
17.78247,7,64.055625
19.580986,7,64.069223
15.987234,8,64.085359
16.875522,6,64.097156
15.127787,10,64.116902
17.863391,6,64.132753
16.379657,9,64.156373
19.2036,8,64.178327
17.341226,9,64.198017
14.19466,7,64.212762
14.609296,6,64.224132
12.878945,8,64.24359
19.29432,11,64.266409
18.573288,6,64.27799
18.978527,10,64.296382
13.012347,7,64.314709
16.223449,6,64.327691
13.69939,8,64.34518
14.89207,6,64.357752
15.542371,7,64.372591
15.651483,9,64.399285
19.648075,11,64.430131
18.79504,7,64.447275
17.677363,6,64.458786
17.201058,5,64.470483
16.559386,9,64.496111
18.583249,8,64.524564
16.97306,13,64.57084
18.369753,8,64.593089
19.449887,11,64.623491
17.359865,8,64.65084
10.062668,7,64.680586
18.348584,6,64.695184
14.404542,13,64.723808
14.074961,5,64.734362
18.175847,6,64.74803
12.144574,7,64.762082
16.592773,11,64.782991
19.339832,6,64.794969
17.59895,5,64.804406
14.853008,14,64.82949
19.341162,8,64.844337
19.502483,18,64.876336
19.88705,12,64.900162
15.797068,7,64.915409
17.201443,6,64.926271
17.924885,8,64.942265
19.051242,9,64.958447
20.625168,8,64.973207
16.746815,7,64.986333
13.765806,6,64.998636
13.544806,9,65.015672
16.117397,7,65.028237
14.513616,12,65.051078
18.378426,8,65.066346
18.552351,5,65.0765
18.906799,11,65.097859
11.866067,14,65.123828
17.748371,7,65.139773
18.258673,6,65.15431
16.756816,8,65.1741
21.93179,10,65.193943
23.825868,18,65.227046
14.395858,5,65.236657
19.804441,6,65.248849
17.463025,8,65.266829
21.218342,9,65.285962
15.628019,10,65.30465
17.508584,5,65.314465
14.846642,6,65.325156
19.033319,7,65.338029
16.335802,7,65.351048
11.162783,5,65.360362
17.006833,6,65.371377
13.753632,5,65.381588
21.664633,13,65.406351
19.305538,6,65.417642
16.719451,5,65.428681
14.369566,8,65.443816
17.119385,6,65.45546
17.60286,8,65.471671
17.103981,8,65.487042
17.211444,6,65.49948
16.549364,14,65.527346
15.848833,5,65.536978
16.411875,6,65.548192
17.013613,6,65.558887
20.08742,8,65.573561
14.006037,10,65.592297
17.649154,8,65.607216
17.532294,10,65.625493
16.244702,5,65.635317
16.799328,5,65.645021
17.148376,8,65.659779
15.800463,10,65.678112
15.619099,6,65.68971
14.44606,8,65.704095
13.547377,5,65.713384
17.536856,9,65.729527
17.822529,6,65.741076
18.335716,7,66.431558
19.409383,9,66.448885
16.769667,8,66.463331
13.750291,7,66.475904
12.39195,10,66.493812
16.585317,5,66.503618
19.840394,9,66.52108
13.404745,6,66.533101
18.795271,9,66.550521
18.344407,7,66.563363
15.212244,5,66.573653
17.117793,10,66.593615
18.603458,8,66.609919
17.106158,6,66.621864
18.327712,8,66.638657
18.841272,7,66.652827
16.30896,9,66.671772
16.568481,10,66.690485
16.110248,6,66.702379
18.237406,7,66.715994
19.084069,7,66.728572
18.56645,6,66.739286
16.537876,9,66.755494
16.031883,5,66.765161
19.375335,14,66.789606
16.32727,7,66.802352
17.310507,14,66.826893
17.67973,6,66.838094
20.691013,15,66.864658
18.632589,8,66.879089
17.84623,8,66.893638
19.16527,11,66.912956
17.212518,6,66.92352
13.873031,7,66.936041
16.531434,6,66.946824
16.613807,6,66.957961
16.931981,5,66.969419
14.5897,7,66.982225
18.487039,8,66.997203
17.856091,7,67.009779
15.944594,5,67.019192
18.244739,11,67.038882
14.753258,6,67.049313
18.360692,6,67.05996
14.320228,6,67.070859
20.817443,8,67.085435
15.321552,6,67.096406
19.86045,9,67.112768
13.470542,6,67.123947
17.839735,6,67.136906
16.2658,6,67.151048
19.179047,7,67.163804
22.365382,10,67.184314
15.936168,10,67.202333
12.792458,6,67.213603
14.658758,8,67.227884
15.659499,5,67.237006
10.120592,17,67.266603
22.566178,20,67.301874
15.339964,5,67.311048
17.25543,7,67.323802
18.985185,7,67.336619
18.779879,8,67.351245
19.482581,10,67.369266
22.302088,10,67.38708
17.508715,7,67.399599
18.967799,8,67.413811
25.778782,19,67.447192
18.528821,6,67.457711
14.557767,6,67.468909
16.771322,7,67.482356
13.52147,6,67.493852
17.873877,7,67.507085
12.269949,5,67.516387
17.857541,11,67.53704
14.529245,5,67.546392
17.31015,13,67.569053
14.301273,6,67.579751
17.007647,13,67.601445
12.71482,10,67.619461
17.376281,11,67.638922
16.87378,5,67.648146
15.237864,6,67.660445
16.565201,10,67.677068
17.567442,7,67.689281
15.009379,6,67.700243
18.786941,8,67.714764
17.365738,10,67.732081
19.394761,9,67.748559
19.280861,7,67.761343
17.757403,6,67.772337
16.963189,6,67.78324
16.282435,6,67.7943
10.728669,6,67.805151
18.614412,6,67.818706
12.977528,4,67.826115
19.598928,7,67.838671
13.347297,4,67.846517
18.348161,5,67.856106
18.653359,6,67.867022
18.807392,10,67.886216
12.476681,4,67.894437
17.418554,8,67.908883
19.163438,6,67.919416
14.146284,7,67.932171
19.751054,12,67.953159
19.508282,8,67.967537
17.432807,7,67.980045
14.250182,7,67.9926
17.267391,8,68.007025
17.773787,13,68.029018
15.851575,6,68.039449
18.338627,6,68.049938
16.536954,6,68.061497
19.021419,7,68.076261
20.805862,16,68.107152
15.519187,8,68.123897
20.55887,10,68.142793
16.707417,10,68.160636
19.679098,8,68.173985
16.722771,6,68.184345
7.10461,9,68.200356
18.252516,6,68.210819
16.340577,5,68.219637
20.414017,7,68.231299
20.717787,12,68.252385
14.129916,9,68.268205
17.609094,14,68.293284
16.292537,9,68.309145
19.400115,12,68.330142
15.822021,7,68.341983
19.81724,9,68.357398
16.671009,5,68.367272
15.253265,6,68.37777
17.530433,10,68.395146
19.17015,10,68.413502
18.95946,7,68.426641
16.888754,7,68.439547
16.290797,8,68.454596
16.364458,9,68.470992
18.338091,6,68.482222
15.756519,5,68.491531
16.095418,5,68.501227
19.968845,16,68.531673
18.255615,7,68.544596
14.757285,5,68.554119
16.700465,6,68.565205
16.772566,7,68.578215
12.680661,7,68.591663
20.06586,26,68.638882
17.730594,9,68.655519
18.641404,7,68.668369
20.25351,9,68.684477
16.185971,10,68.701772
18.624596,6,68.713114
21.207823,9,68.729655
20.581327,12,68.751722
17.320958,6,68.762854
19.102037,8,68.777489
18.361935,9,68.79378
17.084888,5,68.80312
19.52309,17,68.832824
13.809626,8,68.847463
17.591869,5,68.856482
18.157624,6,68.867697
19.581413,10,68.887751
21.302204,15,68.915767
23.229569,16,68.943942
13.682443,8,68.958457
18.737936,10,68.976656
17.688928,10,68.994647
16.135118,7,69.007833
15.950795,8,69.022458
17.190247,6,69.033774
17.70932,6,69.044988
15.259083,5,69.054667
13.488649,7,69.068807
15.565879,6,69.080535
17.944472,10,69.098956
16.452602,5,69.107959
15.924656,7,69.120522
18.174233,7,69.133551
6.856198,13,69.156696
11.495774,8,69.17148
17.125035,5,69.181003
15.565403,8,69.195602
17.470619,8,69.210101
16.780142,8,69.223799
16.569715,9,69.240274
19.96799,22,69.280839
12.371038,6,69.291942
19.078057,12,69.313924
15.898711,8,69.328926
15.283333,5,69.33957
18.805684,6,69.351434
17.928849,7,69.364999
19.795666,9,69.381394
15.608427,6,69.392498
15.595788,12,69.414092
15.791958,7,69.427143
18.662063,8,69.444064
13.180627,5,69.45356
16.31858,6,69.466741
18.587643,8,69.48367
19.240937,7,69.497384
14.020499,6,69.508949
13.85114,13,69.532365
17.444272,7,69.544835
19.813414,16,69.573351
15.428505,5,69.582605
20.349499,12,69.604559
17.298718,6,69.616271
20.32533,10,69.634483
16.961136,5,69.644083
16.664656,6,69.655267
14.969279,7,69.667274
18.942217,14,69.692219
16.078351,5,69.701821
20.799162,16,69.730382
14.932442,6,69.741607
19.400772,11,69.762152
18.335052,11,69.78274
17.255159,7,69.795568
14.694838,8,69.810137
17.7046,7,69.823179
16.210205,8,69.837938
18.035778,6,69.849457
19.73278,8,69.864458
16.66045,8,69.878723
22.877621,10,69.898011
16.030784,20,69.936639
14.564614,8,69.951859
15.912367,7,69.966045
17.24339,5,69.976717
17.645828,6,69.988554
18.056191,7,70.004078
21.584247,31,70.061017
17.291976,8,70.075931
18.462374,7,70.089021
19.131883,8,70.10384
19.051939,12,70.124926
20.31258,7,70.140389
17.078744,7,70.154524
18.888304,6,70.166493
22.455085,10,70.184476
19.892329,9,70.201409
13.782622,13,70.927706
16.278165,9,70.945528
15.509787,5,70.956417
16.220764,7,70.97055
19.160008,9,70.987729
18.385539,6,70.999247
13.866451,7,71.012541
18.168992,5,71.021887
14.581545,9,71.040284
18.183661,7,71.058226
17.905928,7,71.071194
17.768494,9,71.088106
11.388292,7,71.102179
15.76895,11,71.123739
16.978473,10,71.142808
16.552793,5,71.152587
18.69001,9,71.169021
19.992614,9,71.185699
20.485848,13,71.209514
19.943516,8,71.223935
19.022795,13,71.246809
16.163626,8,71.261314
19.48551,14,71.286676
22.231601,13,71.310749
19.160382,6,71.321252
14.957131,6,71.332562
17.365485,7,71.345835
16.953613,6,71.357032
17.455219,9,71.373647
17.878804,7,71.389071
15.797554,5,71.398598
18.538384,16,71.428326
19.538372,9,71.444558
16.374467,6,71.456284
12.251021,12,71.481027
14.746183,7,71.494059
15.515804,5,71.50397
16.278938,5,71.513823
16.219287,6,71.524939
15.444982,5,71.533707
