# {"t_start": 1597501001.101057, "env_id": "HopperBulletEnv-v0"} 
r,l,t
17.156173,7,23.743792
12.7548,5,23.748559
18.74654,12,23.759303
20.840904,10,23.768064
13.787253,7,23.774768
15.315237,12,23.784885
20.317078,16,23.798189
19.327055,7,23.804247
17.340125,10,23.812787
17.721737,6,23.819111
17.20099,9,23.827787
10.780512,17,23.841518
11.851692,22,23.859768
17.196607,19,23.876121
17.764708,9,23.884402
10.147977,17,23.898844
13.197093,7,23.90511
12.007126,8,23.912499
9.349931,11,23.922144
21.035078,10,23.930833
13.761065,6,23.936006
16.551932,10,23.944557
17.177492,17,23.959011
16.547693,12,23.96895
19.801283,9,23.976486
14.202835,5,24.373899
15.792891,8,24.381004
16.862368,14,24.393259
20.370415,9,24.401299
16.399456,5,24.405984
14.183393,9,24.413765
17.549173,6,24.419001
15.144384,11,24.428321
18.79295,10,24.436614
18.481108,16,24.449812
17.68989,7,24.456087
20.958037,13,24.467369
21.121498,11,24.476706
13.990379,6,24.48291
19.740047,10,24.493698
15.440668,14,24.508535
19.789122,19,24.524548
14.844712,10,24.53342
13.635322,7,24.539435
16.591646,8,24.546792
21.160043,16,24.560575
16.166904,9,24.568764
16.376518,7,24.574745
22.352748,14,24.586773
17.627784,17,24.607218
16.695392,14,24.621525
17.834818,10,24.630008
18.923395,15,24.642318
15.843047,6,24.64993
13.540776,10,24.662775
18.645066,9,24.67369
16.143541,8,24.681052
16.140158,7,24.686954
22.34649,13,24.698546
18.270457,8,24.705324
16.014979,14,24.716917
14.657134,10,24.725346
17.498476,9,24.733089
15.691086,7,24.739195
12.71303,7,24.745196
12.440836,5,24.749672
17.200685,10,24.758281
14.097907,5,24.76273
14.123598,8,24.769524
14.946396,7,24.776195
14.933849,8,24.782931
16.059248,7,24.789316
15.150426,14,24.801763
15.835595,8,24.808427
20.087917,7,24.814626
17.288749,7,24.820711
15.381591,14,24.832322
15.410383,7,24.838486
15.799977,10,24.847148
20.607986,11,24.856679
18.597087,14,24.868828
20.611479,20,24.885285
17.805084,7,24.891132
17.404962,6,24.89648
15.358839,14,24.908326
16.90075,12,24.920173
16.111699,7,24.92606
15.758497,5,24.93045
17.132863,5,24.93485
19.586339,13,24.948402
15.06261,14,24.962728
16.615232,7,24.969389
17.570803,17,24.983726
19.951196,7,24.990072
14.217219,9,24.998893
17.562105,7,25.00654
14.945892,5,25.011719
15.301739,6,25.017023
17.723001,8,25.023718
15.82092,15,25.037609
18.079,6,25.044537
12.352149,13,25.060403
13.248065,6,25.067854
15.398686,6,25.075899
17.899813,11,25.087951
18.018365,11,25.09728
15.533486,8,25.105414
17.935743,14,25.117474
19.800948,24,25.141897
20.229231,7,25.147854
15.295551,7,25.155249
19.427339,9,25.16285
15.351667,7,25.169265
16.92258,9,25.176832
17.186382,6,25.182448
16.294913,8,25.189302
20.027891,12,25.200013
16.561391,11,25.209204
15.413205,13,25.220101
12.437882,9,25.227839
16.940842,6,25.233089
15.973178,16,25.24621
15.653767,9,25.254012
14.032017,7,25.260129
17.417446,11,25.269414
15.025199,13,25.280695
16.584355,5,25.285465
13.469147,8,25.292473
16.023688,6,25.297854
16.305765,8,25.30459
20.322743,13,25.31508
14.729934,7,25.321087
18.047081,6,25.326403
13.59012,8,25.333403
23.474678,18,25.349015
14.116253,12,25.359136
19.331159,9,25.367086
19.314347,12,25.377232
16.272478,9,25.385034
16.730653,10,25.394004
14.155361,5,25.398525
20.828118,16,25.412447
15.447677,5,25.417257
16.061987,8,25.424316
18.71393,16,25.437561
18.411238,16,25.451077
14.832619,6,25.456296
13.799909,9,25.464417
14.18091,7,25.47082
22.686473,17,25.484944
15.798433,10,25.493492
14.365438,8,25.500535
17.40997,8,25.507221
18.62115,11,25.516572
18.085653,9,25.5243
12.625618,18,25.53957
13.747227,11,25.548916
15.676807,6,25.554663
17.127909,21,25.572493
17.524694,7,25.57867
15.838888,5,25.583166
15.956762,12,25.593661
17.945983,10,25.603985
18.1555,8,25.611091
16.865734,5,25.615502
19.840623,9,25.62321
19.374386,7,25.629778
16.767412,7,25.636158
25.194617,31,25.661759
12.923386,10,25.670723
14.37084,15,25.683696
9.377359,15,25.696334
15.18424,8,25.703129
12.104832,7,25.709425
17.981029,7,25.716226
19.615024,7,25.722396
15.819013,16,25.735943
12.524428,9,25.743265
17.065119,8,25.750516
18.345918,12,25.760555
17.570483,10,25.769029
16.587328,6,25.774443
19.216407,26,25.797053
15.989937,12,25.808903
16.218295,9,25.816769
10.231382,8,25.823433
18.093378,11,25.832715
14.000411,6,25.838028
16.688264,8,25.845265
19.392064,9,25.852916
12.531517,6,25.858157
19.726378,9,25.866267
16.302142,7,25.872915
14.717183,5,25.877572
16.361138,15,25.890294
15.528088,12,25.900638
15.331127,8,25.907716
22.640892,16,25.921854
15.249773,6,25.927336
18.411906,7,25.933675
18.562827,11,25.942928
19.202269,15,25.9557
12.966176,6,25.961097
20.636085,20,25.978179
20.360527,11,25.987228
14.441358,8,25.99406
16.707639,8,26.003414
16.283805,9,26.015079
19.626274,7,26.024586
15.548042,6,26.033013
12.902696,7,26.040433
16.121416,6,26.047412
15.297376,9,26.059336
14.217468,6,26.065312
16.686722,8,26.072828
18.029314,11,26.081786
19.645342,15,26.094381
16.597944,12,26.107042
12.652724,7,26.114281
14.385433,10,26.124688
14.223609,6,26.132807
19.827302,11,26.14657
21.519162,12,26.160422
14.902352,8,26.169804
20.358743,10,26.179134
20.833252,16,26.192327
14.519888,10,26.200872
23.445853,14,26.212857
17.168395,10,26.221025
14.793129,7,26.227098
16.164679,7,26.233688
19.153428,7,26.552138
16.64759,5,26.556719
17.012517,6,26.562261
19.936576,9,26.570552
20.899507,10,26.579618
25.148009,22,26.598234
18.190582,9,26.606564
18.050373,8,26.613896
15.845635,19,26.629719
16.123218,7,26.635799
15.491218,16,26.649096
14.166706,5,26.653902
12.357348,8,26.66088
17.25519,10,26.669317
11.497971,5,26.673912
18.382801,13,26.684799
12.678673,5,26.689155
17.090631,8,26.696085
13.787386,22,26.714958
19.113091,10,26.723811
25.33236,19,26.739366
18.349456,10,26.747706
18.272316,7,26.754032
17.710603,6,26.759472
14.066507,13,26.77261
12.386374,4,26.776223
14.967393,9,26.78451
17.749693,8,26.791697
17.140822,13,26.803213
12.74874,9,26.810834
18.119616,10,26.819135
23.35693,17,26.834652
18.872232,10,26.843016
17.185339,8,26.849872
19.369447,6,26.855496
20.852062,8,26.862729
18.006625,15,26.875792
18.725319,7,26.881862
18.116107,7,26.888404
13.872067,27,26.911463
17.903234,8,26.918855
10.985219,16,26.932325
17.784552,9,26.940515
18.559785,12,26.951288
16.684368,8,26.958343
19.146511,11,26.967953
15.632366,12,26.978131
16.907924,9,26.985761
17.956696,7,26.992022
14.937342,15,27.004559
19.628714,12,27.014757
21.647518,10,27.02319
14.296688,7,27.029322
18.641449,9,27.037058
12.888036,6,27.043784
14.339171,10,27.057248
15.94332,7,27.065082
14.616967,9,27.074305
16.306666,5,27.078852
17.30295,9,27.08838
16.090151,11,27.098205
17.02204,9,27.106169
14.849863,10,27.114713
20.031425,8,27.121918
12.684271,6,27.127277
15.680223,8,27.134507
14.317148,7,27.140976
17.07041,9,27.148641
12.627851,7,27.154847
16.273622,14,27.166918
16.725504,10,27.178441
18.767509,6,27.186557
16.246917,10,27.196703
16.547645,13,27.209907
16.928388,9,27.218477
17.65792,6,27.224302
18.0771,16,27.238289
16.16546,8,27.245373
7.462994,5,27.250123
15.131903,7,27.25632
16.566213,6,27.261666
15.643404,12,27.272074
17.412542,8,27.279283
14.38443,17,27.293879
14.992519,9,27.301451
17.187217,12,27.311587
14.178321,12,27.321872
18.346432,10,27.330301
19.113178,13,27.341609
16.120766,14,27.353983
15.629923,9,27.361742
16.67565,10,27.369923
19.125014,9,27.377899
5.097397,44,27.413097
20.779579,11,27.422274
15.81832,6,27.427883
17.032316,13,27.439296
23.165493,17,27.45339
15.194311,16,27.466587
22.61105,15,27.479347
18.375804,13,27.49019
14.999225,8,27.497238
17.249262,10,27.505822
15.52552,9,27.513664
19.291772,9,27.521224
14.732081,9,27.528915
15.059543,8,27.535524
17.927344,9,27.543643
18.681433,8,27.55093
13.810372,10,27.562698
16.109455,8,27.570812
16.002643,8,27.578012
15.760491,7,27.584115
18.988416,8,27.590865
17.30362,9,27.598683
16.064421,5,27.603477
12.803596,10,27.611772
19.728387,8,27.618895
16.752449,11,27.627908
18.497191,7,27.633957
17.473279,16,27.647571
14.561545,6,27.653079
22.87852,13,27.664805
14.074127,11,27.674123
14.984463,12,27.684356
15.437122,14,27.696589
19.462621,12,27.706755
17.849371,8,27.713356
18.06316,6,27.718863
16.58559,12,27.729315
13.864967,10,27.737716
20.482331,8,27.744713
15.021832,10,27.75295
17.278614,8,27.759926
13.238772,7,27.766437
16.237767,8,27.773593
21.63714,9,27.781237
14.315146,11,27.790757
12.796012,9,27.798964
19.971152,13,27.81026
17.654964,8,27.817048
17.058536,7,27.823211
19.916184,8,27.830194
18.985184,10,27.83889
15.977458,5,27.843391
17.693809,7,27.849457
16.334992,10,27.857896
18.984893,9,27.865647
12.200378,22,27.883611
21.832903,13,27.894838
10.798328,14,27.906493
19.053403,10,27.91483
15.601572,7,27.921132
17.377535,6,27.926789
13.576231,11,27.936379
12.51389,8,27.94316
18.540418,8,27.950075
12.637407,11,27.959267
18.053555,12,27.969419
13.780736,9,27.977237
10.555721,12,27.98721
14.957377,9,27.994902
23.066712,21,28.01256
19.986154,11,28.02413
20.981624,12,28.037404
18.60235,8,28.045528
18.438196,7,28.053037
16.128205,9,28.061389
15.225009,13,28.073068
16.501301,14,28.089408
21.171285,11,28.099782
16.448114,5,28.106073
18.391734,10,28.114985
22.962128,10,28.123912
17.358024,7,28.13006
17.420601,10,28.138346
15.773292,5,28.143062
12.56406,7,28.149093
12.454895,8,28.155898
13.906387,9,28.163926
18.61747,10,28.17216
14.930415,5,28.176987
16.964061,9,28.184842
16.159247,5,28.189252
17.437473,10,28.19799
16.574966,8,28.205389
16.3479,9,28.213464
20.894983,12,28.223598
14.768693,7,28.229515
21.009861,7,28.235845
18.088723,6,28.241236
18.82221,6,28.246638
17.687729,11,28.255917
15.739517,7,28.262016
16.301308,8,28.268754
19.061796,9,28.276585
18.120489,6,28.281905
10.517364,13,28.292907
19.941083,8,28.299771
14.075986,6,28.305335
17.522342,20,28.322306
14.719169,8,28.329033
11.099736,7,28.334988
16.093097,11,28.344005
16.044004,5,28.348198
16.900125,18,28.363139
19.35812,10,28.686625
17.726774,7,28.692987
19.698532,15,28.706186
22.382223,14,28.718227
16.394081,9,28.726127
17.216464,9,28.734105
17.767019,12,28.744325
15.468269,7,28.750773
16.205355,5,28.755891
16.016221,9,28.764684
16.382521,8,28.771852
14.782522,7,28.777978
19.052181,12,28.788304
20.065608,16,28.802282
16.905351,9,28.810178
16.49838,13,28.821243
10.978292,11,28.830911
15.405741,5,28.83529
14.126063,10,28.84356
19.682584,9,28.851464
13.543898,5,28.856084
15.943854,5,28.860665
15.886784,6,28.865874
16.962104,7,28.871893
19.953241,7,28.877934
19.037307,6,28.883803
15.62606,8,28.890894
14.809155,7,28.897011
20.680839,11,28.906489
14.729273,6,28.91215
19.529701,12,28.92282
16.884202,6,28.928615
10.488488,15,28.941107
14.998815,10,28.949801
17.609538,7,28.95581
17.710958,7,28.961925
15.529701,9,28.971737
15.8535,8,28.980698
17.058231,7,28.989964
13.542836,9,29.000086
19.089922,10,29.011543
19.786697,11,29.023249
18.793786,12,29.03758
23.873062,23,29.058952
16.35656,13,29.07023
15.606836,18,29.085782
18.625208,10,29.094411
14.959669,5,29.098823
20.703584,12,29.109236
17.377024,8,29.116326
18.295196,7,29.122413
18.968206,7,29.128873
15.429824,6,29.138496
16.763439,7,29.147297
17.961874,6,29.155347
20.817453,10,29.164884
18.467762,8,29.173005
17.699916,7,29.179252
21.234681,10,29.188753
18.488731,8,29.195886
19.275841,9,29.203802
15.601767,5,29.208322
16.930815,7,29.214345
18.473183,8,29.221273
15.144697,9,29.228869
17.459042,14,29.240377
15.583305,7,29.246781
18.641097,8,29.254173
16.876004,7,29.259969
20.319457,8,29.268529
18.213976,6,29.273789
16.695126,7,29.279915
19.47428,9,29.287722
15.284078,7,29.294085
20.465895,9,29.302745
20.17688,11,29.311896
15.455202,11,29.321172
18.315436,11,29.330886
13.201407,11,29.340459
15.690436,6,29.345661
14.944768,7,29.351608
19.336594,11,29.360672
18.508224,6,29.366202
15.611866,5,29.370635
21.229802,8,29.377606
15.049174,5,29.382141
18.673702,9,29.389716
15.718977,11,29.398775
14.632047,11,29.408103
17.253547,9,29.415781
16.953294,9,29.423299
17.350809,7,29.430047
20.903993,16,29.443583
13.759526,5,29.448091
14.508948,9,29.45565
16.719732,13,29.467319
18.86287,8,29.474148
21.04461,12,29.484516
12.57496,6,29.490059
17.932193,12,29.500447
16.090661,8,29.507286
17.442411,6,29.512849
20.3474,8,29.519807
16.730987,9,29.527709
15.134619,5,29.532087
19.703477,19,29.547658
10.733131,15,29.560822
16.732546,9,29.568635
16.35044,6,29.573883
13.280844,6,29.57957
19.130634,8,29.58672
17.910119,6,29.591983
15.414954,9,29.600369
16.170758,7,29.607225
10.821528,13,29.618571
14.228557,8,29.625294
16.175651,6,29.63075
16.760345,9,29.638357
19.449424,7,29.644575
19.178932,7,29.650997
18.466125,13,29.662089
15.623697,5,29.666534
18.260798,9,29.674158
10.934662,7,29.68036
24.296389,13,29.691808
14.935371,17,29.706284
16.210458,6,29.711878
17.249815,9,29.719755
17.624759,14,29.731528
16.376007,7,29.737735
14.68796,6,29.742931
18.540789,8,29.749972
16.466039,5,29.754387
18.41203,9,29.762275
18.147959,6,29.767489
17.33502,11,29.776975
24.818686,20,29.793795
13.22901,7,29.799832
18.497379,9,29.807437
13.082021,10,29.816471
16.684571,6,29.821845
17.26903,7,29.82782
14.110798,7,29.833704
18.681516,8,29.840882
11.865349,8,29.847621
16.451978,7,29.853843
15.147176,13,29.86495
16.563194,6,29.870063
13.463168,7,29.876055
17.998125,8,29.883016
15.891719,5,29.887503
20.138391,9,29.895197
19.569652,14,29.9071
16.256756,8,29.913918
19.246231,10,29.922696
14.748385,9,29.930079
15.763693,6,29.93518
15.187872,5,29.939602
12.302463,8,29.947182
22.694869,13,29.957978
20.132656,18,29.97365
16.729964,7,29.979743
18.612423,15,29.992938
15.677169,6,29.998353
18.775594,8,30.004989
15.168104,7,30.011114
14.011152,10,30.019477
20.106607,13,30.030143
16.309185,8,30.037214
18.655235,9,30.047713
15.658733,9,30.057772
13.878857,6,30.064563
15.827235,7,30.071515
15.327518,7,30.078543
18.352069,7,30.084613
17.201695,8,30.092876
15.040674,5,30.097476
16.431726,8,30.104499
13.456191,7,30.110824
13.718703,6,30.116127
21.497243,13,30.12762
14.597541,10,30.136278
17.435155,16,30.151135
17.293021,8,30.159184
17.066635,12,30.169641
17.656734,6,30.17519
14.369765,5,30.179836
14.570015,10,30.188759
12.002388,11,30.199125
18.522243,7,30.206565
15.023088,5,30.211543
14.578498,5,30.215899
18.521278,8,30.223146
15.345029,12,30.233768
14.180159,8,30.241124
16.162674,7,30.247604
16.31894,8,30.255649
18.892773,8,30.263574
16.026535,7,30.269898
16.207733,7,30.276067
16.548302,10,30.284494
15.252224,5,30.28906
18.242341,6,30.294675
16.991129,6,30.300779
17.683841,7,30.308095
17.262404,6,30.31423
17.042416,5,30.318833
15.484727,6,30.324183
18.497871,20,30.341264
15.623446,5,30.346395
17.256701,7,30.353776
14.49901,5,30.358204
17.534413,7,30.364271
17.916075,9,30.371893
18.759338,10,30.38036
17.880444,6,30.385632
14.639266,9,30.393092
16.314068,5,30.397414
19.310289,8,30.404367
14.597648,11,30.414225
18.800518,9,30.422004
19.178321,9,30.429951
18.044874,8,30.436906
22.143435,14,30.448793
14.449392,5,30.45326
16.363132,6,30.458629
19.480808,8,30.465869
17.280498,8,30.472774
15.284145,7,30.478737
13.554576,7,30.484536
16.769034,17,30.498527
17.949937,6,30.503922
19.669912,8,30.511147
19.501622,17,30.83977
14.146885,6,30.845413
13.149645,6,30.850836
21.253334,12,30.86104
15.099347,7,30.866953
14.091151,10,30.875534
18.765634,9,30.883214
14.297275,9,30.891205
22.466906,10,30.899988
18.234456,9,30.907801
15.698383,6,30.91303
19.128384,8,30.920175
16.729635,7,30.926374
14.907219,7,30.932537
17.593311,7,30.938869
16.69579,7,30.944874
18.229864,6,30.950448
17.765382,7,30.95679
17.101067,10,30.965843
16.809856,11,30.974852
17.305046,6,30.980299
15.832118,5,30.98528
16.309149,5,30.991351
16.385306,5,30.996667
19.362567,6,31.004087
15.428232,7,31.013619
14.009207,7,31.023451
17.009983,7,31.031002
14.330459,10,31.041472
14.68864,10,31.050148
17.557957,7,31.057288
18.728695,10,31.066349
18.825554,12,31.077595
21.38661,12,31.093089
17.832847,7,31.103578
16.37164,7,31.112117
16.925738,6,31.117349
19.01789,10,31.126018
17.649194,6,31.131163
14.796061,7,31.137323
13.813538,6,31.14254
12.919688,6,31.148288
16.182749,6,31.153671
23.841149,21,31.171723
16.125133,8,31.178693
19.128991,8,31.185645
16.303017,9,31.193464
13.902304,5,31.198336
17.519437,8,31.205678
23.24873,16,31.219372
11.659217,6,31.224485
14.136177,7,31.230621
16.087895,12,31.240908
18.216559,8,31.247709
14.088073,5,31.25219
17.176283,6,31.257363
13.929566,11,31.266648
13.27449,8,31.273526
16.423219,8,31.280507
15.894727,8,31.287526
14.212773,5,31.292007
18.4017,5,31.296565
15.933326,7,31.302538
13.453621,8,31.309738
17.083821,8,31.316752
16.465801,7,31.322933
15.092739,6,31.328394
19.49413,8,31.335039
16.422965,7,31.341004
16.913118,6,31.346188
19.529211,11,31.355817
5.927109,10,31.363961
18.328915,7,31.369987
16.557632,10,31.378535
19.293414,9,31.38618
20.754804,13,31.396972
19.562484,7,31.403177
15.737462,5,31.408075
11.956183,26,31.43
16.376729,6,31.435669
15.346018,5,31.440421
16.417383,6,31.44564
17.398062,6,31.451622
14.059472,6,31.456817
16.090212,6,31.462386
17.095568,6,31.467843
14.426763,13,31.478917
19.561185,20,31.495491
18.146792,6,31.500689
17.343347,7,31.506691
15.329945,5,31.511067
21.597647,12,31.521785
24.385378,12,31.531916
14.820373,7,31.537902
19.373196,7,31.543913
16.508852,5,31.549003
15.907284,6,31.55439
20.373604,7,31.560366
17.573435,6,31.565812
14.011902,11,31.575472
17.588322,8,31.582422
16.316004,5,31.587168
18.84323,11,31.596464
15.911757,9,31.604502
19.161378,9,31.612264
12.520057,8,31.618979
15.190842,5,31.623514
15.347874,8,31.630459
17.258335,9,31.638481
16.703168,8,31.646182
12.771495,6,31.651601
18.049319,7,31.657528
14.212961,8,31.664435
15.07017,11,31.673862
16.862974,6,31.67914
15.199862,6,31.684416
15.547352,7,31.690331
18.412093,8,31.697444
17.622368,7,31.70361
20.816704,11,31.713208
18.980662,10,31.721914
16.27902,6,31.727094
23.594219,18,31.742185
18.381386,12,31.752599
14.338013,6,31.75796
15.595924,5,31.762677
20.62335,9,31.77021
19.777354,8,31.778569
14.357986,7,31.785145
19.595543,7,31.791218
17.84537,8,31.798392
15.508644,5,31.803262
15.432911,6,31.808443
15.580605,6,31.814038
24.25794,17,31.828826
14.371584,8,31.835692
13.977199,15,31.847984
18.171389,10,31.856664
19.544354,9,31.864563
16.839256,6,31.8701
19.815314,12,31.88055
16.706338,7,31.886723
16.218175,8,31.893967
12.126833,6,31.899267
20.287336,8,31.90616
15.69274,5,31.910558
17.875419,6,31.915809
19.255802,9,31.923586
12.900166,9,31.931236
18.402516,8,31.938076
22.51937,10,31.946811
21.693935,9,31.95489
14.079287,12,31.966905
16.595695,7,31.974533
14.609536,6,31.98093
15.708829,6,31.987602
23.311477,11,31.999414
16.68967,6,32.007821
16.457591,6,32.013878
19.491658,9,32.023383
16.098102,7,32.029767
14.45991,6,32.035211
16.134359,6,32.041241
16.460715,12,32.052225
12.015023,8,32.059248
16.704768,9,32.067147
11.48579,9,32.075229
17.800056,7,32.081456
17.29414,8,32.088455
16.164347,11,32.09775
17.873696,8,32.104679
19.122401,11,32.114234
19.685534,8,32.121191
16.152438,6,32.126348
13.635178,6,32.131867
17.719669,7,32.137998
18.38955,11,32.147397
16.153425,12,32.157475
18.269686,8,32.164327
16.347963,7,32.170397
18.31633,6,32.175842
14.204035,7,32.181923
16.952762,5,32.186636
11.676167,9,32.194792
15.556728,5,32.19936
20.502161,8,32.206579
15.559667,8,32.213464
16.405731,7,32.219528
13.931749,8,32.226354
16.991199,8,32.233471
17.131347,13,32.244569
17.580257,15,32.257022
16.425214,5,32.261723
17.808037,8,32.268604
18.438734,9,32.276539
16.163489,5,32.281434
13.435275,5,32.286084
16.257499,7,32.292439
18.579284,8,32.299854
17.346121,13,32.310793
13.588685,5,32.315266
19.100891,8,32.322222
17.523664,9,32.32993
21.13873,8,32.33697
17.306781,16,32.350222
19.725288,9,32.357936
20.115101,13,32.369349
19.333914,14,32.381005
14.120266,9,32.38887
18.425217,9,32.396533
14.731521,6,32.401937
20.186963,8,32.409034
16.83488,9,32.416795
16.017826,5,32.421124
15.559609,11,32.430296
17.841938,7,32.436358
15.911226,6,32.441918
18.249461,8,32.449094
15.87157,15,32.462823
20.316352,11,32.472259
12.628629,7,32.478479
13.648661,9,32.486466
18.658701,7,32.492619
22.146362,15,32.505366
18.037638,11,32.514887
19.003974,7,32.521302
14.734876,7,32.527787
19.700918,15,32.540644
16.294601,9,32.548273
16.465174,5,32.552729
14.223609,6,32.558019
17.411461,6,32.563315
21.047082,19,32.579266
18.98933,8,32.586266
17.600435,8,32.592969
13.612822,10,32.601462
18.692095,7,32.607706
12.94465,5,32.612768
19.392984,8,32.620097
14.485785,5,32.624665
16.716071,6,32.629704
15.108115,5,32.634045
16.388773,7,32.640253
12.784033,9,32.648102
14.769756,6,32.653402
16.95978,8,32.660953
18.07672,9,32.668834
18.858894,8,32.997047
15.761524,13,33.010158
16.9316,7,33.016196
15.648292,10,33.025554
13.492088,5,33.030401
17.022608,7,33.036953
21.529806,8,33.044165
17.437138,5,33.048796
16.031535,13,33.060136
18.152607,11,33.069419
15.173249,7,33.075805
20.398271,9,33.083885
14.691726,9,33.091861
16.280971,5,33.096448
17.980954,7,33.102732
24.890178,14,33.11474
18.039843,7,33.12103
14.88229,8,33.127993
15.761075,9,33.136457
16.522129,7,33.144386
17.565807,6,33.150193
15.482734,5,33.15633
11.223985,10,33.16517
19.506967,12,33.175949
7.912992,7,33.181783
17.181676,10,33.190254
18.636904,7,33.196594
17.533078,6,33.20203
19.254785,9,33.210113
13.930007,9,33.218095
15.865796,11,33.227918
15.053662,8,33.235262
17.66432,8,33.242209
16.266376,8,33.249101
17.225077,8,33.255728
18.215372,7,33.261735
13.481626,10,33.270604
17.312803,7,33.276533
15.548461,6,33.281755
17.402463,6,33.287198
19.262949,7,33.293636
18.566775,7,33.30006
19.678561,7,33.306568
15.039341,8,33.3137
17.092015,10,33.322371
14.666945,7,33.328537
19.722513,11,33.338031
21.593892,9,33.346387
19.252492,9,33.354602
16.027994,5,33.359005
17.167786,7,33.365202
13.036232,5,33.369706
15.820486,11,33.378608
13.617647,10,33.387104
15.473966,11,33.396529
17.183994,6,33.402057
17.763206,6,33.407403
23.35258,26,33.42885
15.535784,11,33.438189
19.0067,10,33.447318
17.652295,6,33.452455
15.290627,10,33.461024
14.830412,6,33.466429
11.817571,5,33.470997
16.666084,7,33.477256
10.512916,11,33.486735
15.048718,21,33.504282
17.587612,7,33.510343
16.792956,6,33.515874
14.874027,5,33.520314
15.853244,5,33.524936
16.134889,7,33.53117
21.389928,10,33.539626
