# {"t_start": 1596309709.3675268, "env_id": "Hopper-v2"} 
r,l,t
66.066693,53,293.479298
9.923538,16,293.765551
24.020175,22,294.204673
17.114676,19,294.689731
16.304935,15,294.917472
19.522058,17,295.278393
8.161556,11,295.524828
29.058563,26,296.036623
11.232777,16,296.378015
232.768587,124,299.598002
96.59767,54,300.854135
16.421569,18,301.382295
31.105419,33,302.08979
11.097449,24,302.61086
24.954442,25,303.128108
27.961102,29,303.776351
79.36118,49,304.750269
39.682914,28,305.24565
33.61377,30,305.894673
12.51318,17,306.200126
5.681563,15,306.497444
33.877696,26,307.083247
16.497549,18,307.301003
8.870503,12,307.442757
68.352616,42,308.242657
31.093927,32,308.877071
174.538197,82,310.717796
12.827161,19,311.154496
6.868033,9,311.35168
9.832138,22,311.806873
10.97903,14,312.149284
10.874311,15,312.60322
45.185151,37,313.403625
10.653909,20,313.869214
8.327814,10,314.097345
13.262226,31,314.859712
22.175235,21,315.342599
18.726595,23,315.843801
37.529004,40,316.761845
31.776913,29,317.61039
10.001262,11,317.849007
12.358266,14,318.127832
9.167493,11,318.393236
7.942072,10,318.644008
59.885341,43,319.789495
28.670769,36,320.555598
10.164302,15,320.80825
23.834604,20,321.3503
6.906823,9,321.651316
12.626274,26,322.437975
19.735862,22,322.907476
5.174071,9,323.006637
42.207111,33,323.713386
45.550928,32,324.304761
16.030049,17,324.605653
10.327538,17,324.965382
14.083511,19,325.355047
62.024628,45,326.381339
11.023801,14,326.692713
142.798966,72,328.201488
9.249278,20,328.599664
11.164077,15,328.877539
102.311572,56,329.977829
25.266102,32,337.045076
10.135215,13,337.286679
20.886684,25,337.784423
93.069078,57,338.96239
32.589307,29,339.61431
33.81458,28,340.186466
69.75788,81,341.976595
14.740179,15,342.304795
82.361564,53,343.478042
11.66337,23,344.060284
60.267856,36,344.679265
93.236931,59,346.059962
52.601812,49,347.205104
14.913238,18,347.606961
89.390126,50,348.859944
14.894023,21,349.073834
237.218937,114,351.460494
27.380831,25,352.033445
10.855256,20,352.543293
46.683584,40,353.47605
27.306874,24,353.945611
35.88405,27,354.61319
17.215051,26,355.233095
5.260286,13,355.505717
111.044119,77,357.391428
42.603386,33,358.148785
107.367054,61,359.595746
14.838479,15,359.904168
125.299215,91,361.874669
111.334027,77,363.551909
79.959949,51,364.659282
74.842601,56,365.832208
11.26651,13,366.184634
194.929348,100,368.521823
145.541929,84,370.137764
50.00277,44,371.170869
44.164218,50,372.291897
10.174417,13,372.542869
19.721689,20,373.053435
21.207952,21,373.496328
14.93608,18,373.859864
98.431953,58,375.108946
14.282758,14,375.398756
26.4606,24,375.872793
30.30597,26,376.318583
41.646507,35,377.084331
48.554691,35,377.842405
24.018082,25,378.238765
33.854981,27,378.843715
36.146313,27,379.590273
44.041374,43,379.811052
45.534483,36,379.972814
14.672104,28,385.979559
12.967754,15,386.359516
56.37362,34,386.998136
56.357698,34,387.641693
134.528453,74,389.090219
90.948256,51,390.186248
153.144036,75,391.78776
116.185338,62,393.090976
9.818484,11,393.302505
84.261905,48,394.163772
34.639641,35,394.80971
143.697006,75,396.265084
62.810478,38,397.03788
136.092723,74,398.553391
87.277429,51,399.653393
138.112215,76,400.976548
60.790002,43,401.951741
60.923491,40,402.685962
58.472208,46,403.662277
34.28928,26,404.22107
129.192683,73,405.592507
109.451478,59,406.589189
138.100427,85,407.89896
34.309959,59,408.895572
107.231892,57,409.212353
170.726339,92,410.259288
67.851115,42,411.248698
54.281494,33,411.971377
81.195192,47,413.196498
105.635874,58,414.804974
196.91718,98,417.121754
30.158509,26,417.81968
136.885198,74,419.070413
20.185076,21,419.455764
95.926203,56,420.648317
57.091687,34,421.373036
24.645529,22,421.994835
228.703703,124,424.57346
85.659895,51,425.774199
118.57389,91,434.381133
112.297503,66,435.759218
121.916187,65,437.335753
227.282129,111,440.651899
111.790043,60,441.780643
56.638638,34,442.493021
320.116809,155,445.415819
85.825786,52,446.565459
67.808408,40,447.435132
70.442598,42,448.294615
103.101232,56,449.615031
235.602868,112,452.079776
203.814061,97,454.227822
86.079066,52,455.23854
257.714861,120,458.048384
82.772675,48,459.037392
66.979376,40,460.036031
214.693492,109,462.551903
69.718071,41,463.44522
92.811919,52,464.590441
72.871177,43,465.605847
173.533125,82,467.627363
106.889389,59,469.548116
135.556321,69,471.164677
130.571971,67,472.579909
167.773524,89,474.40416
17.443962,20,474.758035
199.209617,96,476.771846
237.417006,116,485.403121
207.652711,91,487.358608
74.159009,46,488.197893
227.358819,109,490.343138
217.820396,95,492.295565
251.039208,132,494.957947
56.332496,35,495.740776
88.737573,50,496.843643
184.757157,104,499.412643
265.493978,112,500.687263
227.123609,98,503.050305
190.020728,93,505.167381
65.421146,39,506.021883
225.953825,97,508.467896
184.545616,89,510.6676
237.374065,106,513.085726
191.229828,92,514.951067
77.650615,45,515.900408
74.589659,44,516.825688
114.115983,62,518.198679
123.832942,65,519.463631
63.748834,38,520.289526
68.526599,43,521.268082
242.619695,115,524.31694
130.845768,67,526.116971
160.161197,78,527.801774
209.420826,99,534.810279
207.113927,102,536.694164
170.134637,87,538.336189
98.469252,64,539.494164
211.132069,98,541.655471
197.419931,93,543.727446
249.26141,116,546.269088
183.699653,84,548.116655
141.756839,74,549.950262
174.840112,89,551.881602
205.72294,94,553.95846
218.840488,112,556.329954
136.212024,68,558.416056
128.667764,67,560.080318
223.41839,115,562.871438
282.647476,136,565.589039
287.118816,127,568.283755
219.185989,99,570.563792
224.927698,100,572.913792
276.15447,129,575.587064
221.112055,105,577.98477
224.998351,101,586.403505
208.520588,100,589.548152
243.009448,111,591.802777
198.725294,99,594.002885
230.648936,100,596.307158
235.028483,112,598.89559
233.53025,108,601.252009
270.798609,117,603.707849
249.51513,112,605.893986
315.12986,125,608.354637
56.736544,34,608.994317
227.239482,103,611.047012
119.761195,66,612.470711
208.806957,94,614.521683
86.046891,49,615.475577
91.105542,52,616.579102
207.428578,92,619.227359
57.360074,33,619.500692
223.840755,106,621.488203
233.296082,104,623.637541
215.305592,97,625.697579
247.221212,111,628.104676
220.052846,106,637.828986
257.135048,117,640.271396
94.541341,51,641.381213
147.419058,76,642.921578
172.750845,83,644.70887
257.871578,118,647.201094
103.317054,58,648.771117
229.920714,104,651.520089
122.761113,70,653.025555
278.216794,116,655.507515
215.137812,96,657.579762
239.226313,113,659.949385
205.161164,95,661.959891
291.898982,118,664.495469
188.966366,89,666.604135
259.727902,109,669.043635
189.733746,88,671.031114
252.206381,112,673.554527
182.07489,88,675.346653
227.784651,102,677.435544
209.35498,97,679.413429
136.678283,71,679.912206
260.53558,113,687.082357
240.702744,110,689.112454
228.694934,113,691.106352
232.441725,103,693.276907
208.778332,91,695.322055
229.161161,107,697.403558
246.312342,123,699.978865
83.226365,48,700.797649
228.417803,105,702.861691
203.941237,96,704.924747
256.553352,121,708.038843
222.332123,104,709.916266
245.766801,107,711.817217
234.724306,107,714.400742
230.299503,106,716.877628
200.232335,92,718.613915
175.94627,84,720.407703
224.362121,108,722.660342
229.70275,105,724.828546
218.467503,97,726.867896
251.248041,113,734.940761
246.458181,105,737.504045
240.308999,119,740.062548
215.500369,98,741.897635
246.354214,110,744.633913
251.276816,108,746.947815
257.09489,111,749.3
242.038263,108,751.661897
222.08603,100,753.690296
251.706015,108,755.722662
210.696445,96,757.69212
222.793236,103,759.369184
232.35332,106,761.822143
232.238967,101,764.128049
224.477977,102,766.247692
222.452177,100,769.05303
203.403241,95,771.379466
215.592465,99,773.904844
208.780509,97,776.15156
130.449735,70,777.767105
240.197441,107,786.76227
236.831859,108,788.810424
311.04133,120,791.253727
263.552833,115,793.417055
303.698153,121,795.920031
230.911905,104,798.342321
244.217232,105,800.153779
284.419523,119,802.892196
235.09656,104,805.112944
231.871278,101,807.210807
286.81616,115,809.552049
310.981972,127,812.112796
262.938311,113,814.580267
270.223146,111,816.924094
226.707912,102,819.05601
240.191678,108,821.277527
226.174256,108,823.429785
203.700736,98,825.540925
245.841953,112,828.271081
248.476221,102,837.00949
238.700483,107,839.145894
236.319334,105,841.341477
252.840544,110,843.636295
314.320246,128,846.496903
243.246411,107,848.686699
277.273644,120,851.128577
230.460873,105,853.320899
272.520769,115,855.695596
316.522866,125,858.594024
288.32455,118,859.887702
253.011637,107,862.119779
276.745698,117,864.614257
257.543042,112,867.205348
317.949057,127,869.8964
251.483107,112,872.646625
248.702166,108,875.038643
230.083188,106,877.435734
230.636971,101,886.724734
255.726064,105,889.671812
263.030084,112,891.120091
269.987743,109,893.704622
328.357107,128,896.826536
238.263695,104,898.916814
271.582984,113,901.317328
275.591421,114,903.715369
315.209925,128,906.453067
283.376964,116,908.995057
305.084496,128,911.45807
275.321853,121,913.854499
250.662084,114,916.147496
243.964294,107,919.256222
250.386946,108,920.564672
296.237775,119,922.5123
312.308221,123,925.138206
317.839834,129,928.347347
303.717827,124,938.297604
301.672078,120,940.261582
335.548573,126,942.824113
358.432125,136,945.664317
255.274389,111,948.511462
283.954333,116,951.471486
335.073671,126,954.384243
291.368149,119,957.178989
286.060668,114,959.372675
370.40677,133,962.287676
289.12745,118,964.841535
243.436828,105,966.366667
323.317334,125,968.833171
275.718004,108,971.238419
255.332286,107,973.438652
321.746607,125,976.039258
307.259432,124,979.041672
307.676466,121,987.263611
264.614184,107,989.547681
329.015472,127,992.189838
332.137622,124,994.4434
286.276484,114,996.725531
328.202752,128,999.105153
299.349998,118,1001.174376
326.904169,121,1003.446453
292.081405,114,1005.679978
388.557305,137,1009.203305
324.419851,127,1012.155059
325.68811,128,1014.959719
299.373454,118,1017.466752
324.476463,124,1020.075425
313.57171,125,1022.851125
278.501294,115,1025.142839
328.806394,130,1033.935459
341.727038,126,1036.389946
338.51721,131,1039.070503
271.587969,110,1040.215925
375.924653,138,1042.272433
312.970957,120,1044.715309
398.211866,139,1047.905402
371.231981,136,1051.013409
268.431789,109,1053.574392
252.737245,106,1055.839724
364.824465,134,1058.878139
345.447307,128,1061.756797
340.353807,128,1064.874623
341.958219,127,1068.346087
339.838635,133,1070.504465
379.337985,141,1073.387769
312.53427,122,1075.872714
327.443631,125,1085.757565
367.019304,138,1088.560856
332.219096,126,1091.215916
349.8169,128,1093.856616
353.527749,133,1096.632463
341.34226,129,1099.654231
274.556182,108,1100.795242
331.091291,130,1102.56598
365.853748,133,1105.907856
371.654867,138,1109.453159
264.124208,106,1111.981663
316.950058,121,1114.875719
373.727327,139,1117.935675
377.677018,136,1121.247812
393.017176,142,1124.342232
375.613336,135,1134.822649
365.46073,132,1138.119704
391.890203,142,1141.386329
281.223056,115,1144.212646
378.899771,136,1147.053553
356.306838,130,1150.34113
373.201267,137,1152.885389
370.801664,140,1155.845153
354.633187,131,1159.234619
324.105433,122,1162.007377
374.02425,135,1164.8707
340.058195,128,1167.762788
353.220792,132,1170.667893
307.48972,116,1173.055104
345.487307,128,1175.596024
350.691602,129,1178.223743
349.251038,130,1187.776273
360.052417,135,1190.464704
262.727246,107,1192.895762
378.762923,135,1196.129897
395.799232,147,1199.395363
379.055906,137,1202.166967
368.249613,142,1205.086657
427.636595,154,1208.540447
349.298746,126,1210.98187
363.414205,131,1213.839835
367.61173,140,1217.520302
368.387539,141,1220.082217
354.793566,137,1222.643681
326.781143,123,1225.691787
393.562306,139,1229.316066
354.39745,135,1239.165115
341.177691,145,1242.396257
365.472925,138,1245.318418
407.294162,140,1248.962018
283.021163,111,1251.248183
381.765493,146,1253.898818
429.534131,151,1256.958713
398.743726,144,1260.335648
390.580781,144,1263.641308
348.922634,139,1267.135511
406.017977,143,1270.259913
392.910005,136,1273.261578
371.780622,138,1276.251549
333.302882,128,1279.349101
414.871002,150,1280.923764
393.075259,143,1291.007185
358.882688,137,1293.670505
292.679614,131,1295.851903
373.392515,139,1298.767768
355.276655,135,1301.803597
410.149658,146,1304.918782
384.085977,141,1307.97205
415.45589,144,1309.703207
371.566299,136,1312.677134
361.748386,131,1315.5561
402.704442,144,1318.478855
399.984642,152,1321.616885
354.749815,129,1324.493014
526.728111,199,1328.977237
409.800788,143,1341.585685
360.584342,142,1344.025571
386.85824,141,1346.328751
387.69419,149,1349.970572
351.861587,137,1353.245766
392.03441,150,1356.659482
389.55597,142,1359.908995
412.321709,150,1363.705951
371.889244,140,1366.935778
409.175578,145,1370.764498
389.544193,139,1373.280527
403.090965,145,1376.558436
384.413959,146,1380.323462
398.520206,143,1383.267289
353.723668,145,1391.0022
412.324416,154,1394.343974
369.608745,138,1397.7837
401.672209,143,1401.364019
418.374157,145,1404.079984
393.475709,145,1407.45651
393.212186,140,1410.563183
393.625278,143,1414.15718
420.607681,148,1417.655657
367.772086,137,1420.876245
393.480039,148,1423.854928
405.063304,142,1426.792562
371.329367,142,1430.386483
409.531443,142,1433.482026
360.689508,140,1436.562098
309.026833,132,1445.63343
378.029832,142,1448.504133
390.811523,150,1451.532588
370.06883,145,1454.42625
240.112061,100,1456.415985
392.556682,146,1459.112087
403.042072,142,1460.055487
409.050254,145,1463.072091
409.328421,161,1466.850065
264.510036,107,1469.176202
376.090049,145,1472.41762
389.250918,143,1475.57489
361.94434,144,1479.151972
358.579166,134,1482.151831
211.922335,98,1484.222525
416.760731,149,1495.494994
417.358315,151,1498.710037
407.532276,145,1501.5081
404.960499,144,1504.224994
401.295162,140,1506.857376
411.197271,145,1510.083111
390.607489,140,1513.190748
413.624254,145,1516.264616
393.128246,148,1519.700128
371.819244,148,1522.614041
398.000708,138,1525.603623
410.957318,143,1528.588321
392.810964,152,1531.642208
390.870478,140,1534.70735
431.968498,150,1544.603534
422.397401,143,1547.950363
428.366328,150,1550.670718
398.447025,150,1553.890591
414.18455,144,1557.194543
419.749572,150,1559.382157
394.019745,142,1562.163493
441.040731,155,1565.243563
415.946702,146,1568.333852
415.72347,147,1571.347826
235.933395,100,1573.543339
402.972505,144,1576.941827
398.146794,138,1579.938688
404.273677,143,1582.984137
421.544576,148,1592.004307
395.425655,147,1595.220682
420.473846,147,1598.324483
420.905248,148,1601.496877
416.430721,153,1604.620321
427.056118,149,1607.529532
425.642804,155,1610.060549
394.789132,139,1612.187787
413.633693,146,1615.490234
419.474475,149,1618.616417
409.121445,147,1621.851322
435.431374,152,1625.080106
414.320913,142,1628.426091
386.486842,134,1631.396912
405.096177,143,1641.819433
402.335583,143,1644.88823
396.938924,137,1647.900568
403.346324,140,1650.916807
422.392633,145,1653.964331
420.414478,146,1656.890828
405.076249,142,1659.964718
437.623378,151,1663.127518
407.262567,141,1666.13255
395.247167,140,1669.744347
392.596453,141,1671.827707
424.673793,147,1675.11575
401.877487,148,1678.325485
399.657076,145,1681.498533
414.985555,145,1684.728936
406.740037,141,1694.49116
410.630751,144,1697.927382
398.828859,136,1700.693355
412.330832,142,1703.937541
413.077522,143,1707.222521
375.40569,132,1710.031915
413.733489,142,1713.02257
401.796306,140,1715.84614
430.318748,148,1719.158597
409.502798,141,1722.128828
405.885216,139,1725.071351
422.195845,146,1728.574888
393.933331,144,1730.61237
389.637325,135,1732.796488
407.201556,139,1743.754005
381.840529,139,1747.3166
423.883187,148,1750.42753
406.214981,139,1753.482086
427.536855,151,1756.807781
405.329881,143,1760.028297
398.489782,138,1762.664467
385.784597,136,1765.186589
420.540851,145,1768.395558
438.753057,156,1771.752389
421.61922,151,1775.039989
364.739526,130,1778.114399
410.459734,145,1781.225548
381.716639,138,1784.425573
435.80666,151,1795.286649
418.709735,150,1798.32217
419.064652,142,1801.261478
416.767033,146,1804.353393
384.798904,140,1807.262856
407.350216,142,1810.259129
429.213736,147,1813.293744
419.921259,148,1816.214494
429.746806,148,1820.269081
429.596111,150,1823.347526
420.601614,147,1826.280572
421.105857,149,1829.661979
398.604929,146,1832.56465
426.436783,152,1835.633068
394.448626,137,1844.275863
404.662627,147,1847.943126
428.409805,147,1851.686842
423.046776,144,1854.716049
421.732548,144,1857.031281
431.293332,149,1860.066087
408.615875,146,1862.896219
432.652151,150,1865.758437
397.299233,140,1868.582922
422.982903,144,1871.425957
406.391991,139,1874.373578
410.291732,144,1877.11875
408.252518,146,1881.063278
423.850104,147,1884.283072
423.784287,147,1893.710249
430.922319,150,1897.199739
422.992798,148,1900.567172
420.700576,145,1903.84256
432.389699,149,1906.944009
411.790225,143,1910.5941
420.744661,144,1913.324044
413.852571,143,1916.541733
431.798741,147,1919.773455
428.480525,148,1923.144376
410.14599,141,1926.094418
400.862288,140,1929.077091
418.317625,146,1932.285366
435.783578,150,1935.564112
421.777994,147,1939.05389
418.085065,146,1947.483876
407.488918,145,1950.678688
449.028626,155,1953.719004
420.203241,148,1957.128461
402.876228,139,1959.998508
422.25051,150,1963.502222
433.628968,149,1966.404109
422.015312,146,1969.458027
431.494037,149,1971.482346
419.359583,146,1974.368062
451.7966,157,1977.479275
431.388869,153,1980.444613
415.992724,145,1983.393183
423.624662,147,1993.275133
423.808729,146,1996.186438
413.769641,141,1999.684705
435.036642,152,2002.041761
430.084382,146,2005.02115
422.43457,143,2007.821258
429.2799,148,2011.241399
434.363228,149,2014.447268
422.291441,144,2017.777327
424.054551,144,2020.862632
435.25811,149,2024.292185
424.013667,147,2027.392182
433.619275,150,2029.629551
414.338599,142,2032.173217
425.146631,144,2041.571617
422.61464,145,2044.710782
426.226952,150,2048.172695
427.715357,148,2051.299225
412.10107,146,2054.399862
464.846334,159,2058.147243
423.634512,147,2062.157253
437.194736,151,2064.650095
427.790515,147,2067.523095
427.270129,147,2070.53809
437.984145,151,2073.658166
447.160845,154,2076.948738
426.537095,147,2080.015808
420.092129,143,2083.04733
426.388894,146,2092.308508
445.800798,154,2096.057462
435.819157,150,2099.614653
446.734414,154,2102.969736
432.098311,149,2106.365762
436.603911,151,2109.636551
442.392178,153,2113.171653
439.464,151,2116.864907
433.163157,152,2120.928037
427.996788,148,2124.264559
425.435291,146,2127.174793
432.645259,150,2130.25158
422.668729,145,2133.43562
440.270389,152,2136.545736
426.682178,148,2145.841348
405.482146,142,2149.10597
442.35849,153,2151.294959
432.459896,148,2155.032892
434.859853,151,2158.421531
435.014408,150,2161.296273
421.337597,145,2164.423038
428.120117,150,2167.580699
432.067026,151,2170.617641
434.345859,148,2173.705771
433.587701,149,2176.718625
429.316818,149,2179.673381
412.952197,144,2182.060101
448.25567,154,2185.457117
420.445462,145,2194.814965
443.650627,153,2198.262606
423.557627,149,2201.441718
430.428498,148,2204.716475
436.180926,152,2208.948035
453.348583,155,2210.528356
424.475714,148,2212.51248
427.962542,146,2215.792943
433.085524,150,2218.779062
441.445559,154,2221.918196
445.977447,153,2225.162813
416.335263,150,2228.269578
464.356795,160,2231.487858
441.41455,153,2243.161076
432.34447,148,2246.359646
445.555853,155,2249.937886
434.634832,150,2252.816601
420.603044,151,2255.765185
434.594335,151,2258.910386
465.78348,159,2262.375627
466.529766,161,2265.885129
431.65682,150,2269.747793
458.210075,157,2273.14462
456.952259,158,2276.559973
459.327175,157,2280.018265
428.054825,146,2283.309992
442.589721,153,2293.24435
462.581736,160,2296.761957
440.665876,152,2299.875938
452.656968,155,2303.086347
433.140713,149,2306.305473
567.594459,188,2310.803252
467.908896,160,2314.388862
455.309783,157,2317.889525
441.262024,151,2321.310475
449.587422,157,2324.631385
490.528281,167,2329.109331
448.252386,155,2332.749322
449.138262,155,2336.196262
447.027215,154,2347.320731
472.617843,163,2351.379107
477.871248,163,2355.305437
513.250807,171,2359.025791
488.472152,169,2360.255413
497.814188,165,2363.310681
425.800461,146,2366.933988
483.208454,168,2370.843636
495.059919,167,2374.509986
455.58191,157,2377.652525
428.53378,152,2381.197417
434.558629,149,2384.436605
424.85356,144,2387.859954
458.535411,158,2397.233206
461.173741,158,2400.426732
472.413266,160,2404.027994
442.333038,153,2407.23232
489.846457,165,2410.982506
483.01435,165,2414.643688
488.527947,166,2419.270871
514.528017,171,2422.122624
466.347773,160,2425.812093
474.699241,163,2429.36002
510.61379,172,2433.477587
454.982428,158,2437.440775
574.323303,191,2442.021668
645.931529,206,2454.823581
475.985486,164,2458.024783
509.797235,171,2462.063033
519.519531,173,2466.462933
474.554735,161,2470.077503
451.860052,155,2473.899463
499.427908,167,2477.906837
549.951356,181,2482.454993
708.553447,221,2487.35935
619.976862,204,2492.517728
504.368097,171,2496.648009
548.658122,179,2507.05197
477.593028,163,2510.685588
509.984066,172,2514.566929
509.576734,172,2518.745751
660.70734,212,2522.881452
569.227031,188,2526.892528
542.988847,181,2530.841614
579.389852,187,2534.864812
602.63539,195,2539.003283
646.898225,209,2542.808936
546.783186,180,2547.002269
568.229459,185,2558.865095
662.55549,215,2563.833378
553.629743,186,2567.973758
606.211464,198,2571.942301
546.603222,180,2576.231758
563.119919,184,2580.90612
658.974685,210,2586.120877
581.076065,189,2590.30506
524.930865,179,2594.751766
483.694236,164,2599.280005
708.348069,223,2603.242769
692.004879,217,2614.251331
690.701935,218,2619.254683
643.794776,211,2624.174184
533.478099,175,2628.369771
699.417848,221,2630.846761
642.243053,209,2635.964915
544.972093,179,2640.374927
607.283002,194,2645.056451
709.059946,218,2650.680626
540.829632,176,2655.093341
700.186959,216,2667.102881
666.436133,214,2672.175649
651.714041,206,2677.188981
670.159043,216,2682.437329
686.845501,223,2687.75272
629.083301,200,2692.265087
635.953884,207,2697.095739
688.594064,214,2701.033149
631.31081,204,2736.107867
516.254704,171,2779.407754
688.840532,216,2841.159116
699.58405,222,2898.088132
679.895958,222,2950.009588
675.679546,214,2963.638855
649.797144,207,2967.444896
712.945203,226,2972.674453
695.433401,222,2977.94669
654.484741,215,2983.145589
658.664623,207,2988.366115
631.518258,204,3000.392741
717.152048,224,3006.031075
684.727807,217,3010.504412
705.072323,222,3015.553324
686.573443,215,3021.2711
717.099832,224,3026.192573
618.527101,203,3031.15744
659.307553,210,3036.16021
706.945833,224,3040.610934
670.230286,220,3045.090463
618.300425,199,3056.766741
696.302547,217,3061.838721
694.9617,219,3067.59531
683.69925,220,3072.339779
794.487343,245,3077.544034
572.664644,194,3079.816028
712.856351,228,3083.027596
646.818015,209,3086.717916
686.222706,214,3092.113971
731.790472,225,3104.782476
719.95302,226,3109.350757
698.38609,226,3114.049346
613.472148,200,3118.456444
706.122201,227,3123.361051
698.810534,224,3128.1891
610.418757,208,3132.15024
711.680793,220,3136.880332
541.150765,184,3141.249842
678.889947,222,3146.041366
715.408065,219,3158.260988
709.521513,229,3162.683963
749.097559,235,3168.214018
614.681312,207,3171.332386
780.630564,242,3176.970522
658.851685,210,3182.239666
694.953688,220,3187.205637
647.164053,210,3191.960537
719.219381,224,3197.386304
679.065539,217,3209.932687
701.841439,223,3214.82161
674.067518,215,3219.245997
714.665171,224,3224.08601
788.253221,241,3229.39253
744.209916,232,3233.350716
678.037988,216,3238.119993
701.167989,221,3242.336671
671.454322,220,3246.894422
720.913828,230,3259.055115
691.588381,224,3260.403254
520.30771,173,3264.234
670.17228,218,3268.859753
678.253089,220,3272.941941
679.027328,220,3277.796112
762.542255,237,3283.056035
657.318251,208,3288.347904
705.490399,221,3292.983249
760.192037,233,3305.525496
695.927418,221,3310.32581
698.24156,221,3315.020489
702.284499,228,3320.429567
674.594314,215,3324.815481
848.527413,261,3329.928755
843.770873,269,3336.135866
732.974714,229,3341.639028
826.435065,253,3348.023916
727.135424,229,3360.478671
687.633016,225,3365.979019
965.245183,299,3372.955782
654.324317,217,3377.599083
701.768973,222,3383.186737
751.479735,239,3388.742529
919.393527,281,3394.745273
948.526466,289,3401.017197
687.260941,216,3413.859221
689.814058,226,3418.663688
716.138788,234,3423.253515
765.258816,239,3428.257874
942.921617,289,3434.516976
893.797361,277,3439.698457
835.729175,252,3445.09523
853.931219,263,3451.254014
854.606935,266,3463.973705
863.645669,268,3471.122142
919.996909,290,3477.906881
912.915878,271,3483.353609
938.198611,287,3489.243048
755.712155,242,3494.095559
988.094018,303,3499.791637
878.267447,265,3505.513803
964.032706,298,3519.968271
970.219291,292,3526.03416
966.205774,298,3532.672196
969.200658,293,3538.67446
881.919356,276,3544.463524
891.667233,273,3550.724663
980.384623,302,3557.75274
968.350372,302,3571.281147
973.051199,295,3577.50833
928.30456,287,3583.32339
889.752781,269,3589.778815
927.185105,277,3595.43638
909.051595,294,3601.388371
797.625437,243,3606.294176
907.591284,276,3619.338668
971.673733,298,3624.421017
889.059976,266,3630.479747
957.953792,302,3637.156468
940.177092,299,3643.439735
958.384201,298,3649.064071
895.626667,290,3654.991225
865.680087,263,3666.764095
962.925106,296,3673.255769
843.513535,282,3679.452402
976.122846,299,3684.767928
1001.648215,304,3691.337437
914.638538,293,3697.668238
879.935916,288,3704.048869
904.714611,294,3716.542292
986.059294,304,3723.42187
1060.361383,319,3730.638897
974.799253,299,3737.060166
974.813599,301,3744.183345
873.123424,283,3750.457894
978.057986,297,3756.599006
742.046663,229,3769.285817
1039.296076,314,3775.473931
797.760381,279,3781.961489
1006.022212,306,3788.64194
