eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
19.66,17.98971534,7,0.010662987,0.14008789,4.2271986,-0.017816845,0.5069596,0.09942466020584106,1,2048,282.97968822500115,2048
24.17,26.826253969999996,40,0.01270123,0.17768554,4.1839504,-0.025694678,0.11773668,0.256600022315979,2,4096,333.84412593199886,4096
32.88,41.94204584000001,41,0.0120269675,0.1763672,4.1466446,-0.025732163,0.13596365,0.29796141386032104,3,6144,382.9034080800011,6144
43.74,65.49429243,43,0.010747412,0.15625,4.1173825,-0.023809036,0.17722943,0.21353799104690552,4,8192,429.8396307469993,8192
53.19,88.85201551999998,39,0.008919387,0.12133789,4.118339,-0.02100481,0.1793204,0.11340808868408203,5,10240,482.17221522399996,10240
63.04,115.92665144999997,41,0.00870665,0.11650391,4.1190686,-0.018587928,0.14839694,0.16779685020446777,6,12288,531.7305691479996,12288
74.8,144.79627983999998,39,0.008455636,0.11264648,4.107385,-0.017132785,0.107004285,0.2847421169281006,7,14336,583.0830392479984,14336
83.1,168.88676906,39,0.009168337,0.12480469,4.0993695,-0.017600033,0.08215131,0.47853606939315796,8,16384,634.777399472001,16384
87.99,184.18437947000007,42,0.009918919,0.13759765,4.0867376,-0.017768245,0.070896395,0.5789593458175659,9,18432,683.262929302,18432
92.74,196.84484267000005,42,0.008660934,0.108789064,4.074828,-0.015872441,0.032081604,0.8119193464517593,10,20480,731.2277511210013,20480
98.0,211.64886946,39,0.008304041,0.11025391,4.054579,-0.014525643,0.018835213,0.8870799914002419,11,22528,783.0584623569994,22528
99.78,219.72786741999997,41,0.007927666,0.09902344,4.0316706,-0.013920417,0.015285909,0.9327696263790131,12,24576,832.6304739420011,24576
104.06,232.67006324000002,41,0.0090109175,0.12456055,4.01573,-0.01748813,0.008447139,0.9627573750913143,13,26624,882.5786701350007,26624
107.67,245.29514896999999,40,0.009603556,0.13002929,3.9828503,-0.019846303,0.01081358,0.9599159434437752,14,28672,933.2370855820009,28672
111.0,260.17764538,41,0.0067104204,0.08452149,3.9411678,-0.012257779,0.013507441,0.9460035413503647,15,30720,982.359467749,30720
113.7,273.28829915000006,42,0.0099817095,0.14145508,3.8991878,-0.015297176,0.007029774,0.9715078044682741,16,32768,1030.8851731670002,32768
117.8,290.80919972,41,0.0085828025,0.11655273,3.8726285,-0.013952069,0.008184697,0.9692192524671555,17,34816,1080.6018013860012,34816
120.83,304.72371943999997,40,0.010300493,0.14487305,3.841154,-0.01623047,0.010248515,0.9668773114681244,18,36864,1131.7757364809986,36864
123.48,318.39514868,39,0.00853129,0.123046875,3.8145344,-0.0143890735,0.004649242,0.9847343843430281,19,38912,1183.9092455280006,38912
126.66,332.4802019999999,39,0.009356811,0.12675782,3.8001583,-0.015969321,0.0049607125,0.9842653907835484,20,40960,1235.8516577560003,40960
129.32,342.80404035,40,0.008053715,0.10839844,3.7875695,-0.013709232,0.009940224,0.9734467454254627,21,43008,1286.6808172519995,43008
132.85,354.7989634800001,39,0.007256902,0.09648438,3.7668984,-0.010676042,0.0049685314,0.9820605125278234,22,45056,1337.916597927,45056
135.54,364.11037916000004,40,0.007953806,0.10039063,3.7366776,-0.011965634,0.0019492997,0.9935387820005417,23,47104,1388.2234681459995,47104
137.86,371.84121211999997,38,0.0067449585,0.084375,3.7083786,-0.009442608,0.0024391501,0.99375807819888,24,49152,1441.2865345270002,49152
138.81,372.70735355000005,41,0.008648792,0.11484375,3.6878173,-0.012957513,0.022525921,0.9436349384486675,25,51200,1490.3672586190005,51200
140.8,379.5343482899999,41,0.008033128,0.097509764,3.6405056,-0.011277625,0.0014343538,0.9935250948183239,26,53248,1540.2365635269998,53248
141.88,384.86127021999994,42,0.007378093,0.097314455,3.5893083,-0.0060341256,0.010059137,0.9723955076187849,27,55296,1588.7956087320017,55296
142.91,390.21468669999996,41,0.0076370523,0.099609375,3.5750897,-0.010018032,0.0009901386,0.9961841350886971,28,57344,1638.3697182079995,57344
142.95,393.40711775000005,40,0.008071208,0.10566406,3.5624726,-0.01136913,0.00091979373,0.9971001730300486,29,59392,1688.8984099900008,59392
142.54,396.33460263000006,40,0.008107684,0.100292966,3.5357547,-0.010634003,0.0008310145,0.9971969253383577,30,61440,1739.602413255001,61440
142.45,397.9680453,38,0.009298875,0.122998044,3.5077033,-0.013621917,0.00093783205,0.9969399222172797,31,63488,1792.1708707889993,63488
143.67,406.02127808000006,41,0.008762897,0.11303711,3.4764411,-0.011433411,0.0007310884,0.9976353209931403,32,65536,1841.2062950040017,65536
144.05,409.74083217,41,0.0064583337,0.07695313,3.4178894,-0.009853816,0.00049244246,0.9985161791555583,33,67584,1890.9267777060013,67584
144.51,412.84386223,40,0.008094946,0.109716795,3.379211,-0.010435169,0.00034821904,0.998954777373001,34,69632,1941.6517842489993,69632
144.57,413.9574490400001,42,0.0073743043,0.095458984,3.3657155,-0.0092149945,0.00032834779,0.9985869366209954,35,71680,1990.1379271920014,71680
145.07,416.60354246,42,0.009441032,0.12207031,3.3362317,-0.0122142825,0.00020509551,0.9993082189466804,36,73728,2038.3241912269987,73728
146.02,419.71580611999997,40,0.0076397955,0.10180664,3.3027084,-0.010616211,0.0002721835,0.9991578656481579,37,75776,2088.418451843001,75776
147.09,423.93557209999994,39,0.009137138,0.123291016,3.269876,-0.012617357,0.00016788076,0.9995054917526431,38,77824,2140.8526429919984,77824
147.48,425.8553821,42,0.007641698,0.099658206,3.2547219,-0.010433677,0.00026111107,0.9991720184334554,39,79872,2189.1347131110015,79872
