eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
18.63,15.700971729999997,7,0.0074381577,0.095947266,4.2169657,-0.015176624,0.7610198,-0.6447486877441406,1,2048,278.7420981190003,2048
22.46,19.49090572,38,0.011730127,0.1631836,4.1693077,-0.021952797,0.1948374,-0.12062728404998779,2,4096,331.6716496130002,4096
30.23,36.95414301,40,0.008856185,0.12841797,4.1602883,-0.019883484,0.46332726,0.1333586573600769,3,6144,381.86423839500003,6144
39.59,57.235500449999996,40,0.01155216,0.1694336,4.159798,-0.025765613,0.3028924,0.17647385597229004,4,8192,432.591602643,8192
49.41,81.71964794,38,0.009189875,0.12211914,4.1563706,-0.01963054,0.21821782,0.21333050727844238,5,10240,485.7793196040002,10240
61.25,110.48344101,38,0.00974808,0.1283203,4.1385965,-0.020752411,0.15851836,0.33546018600463867,6,12288,538.46756736,12288
72.33,140.31050502999997,41,0.0087328125,0.121875,4.1275086,-0.018999366,0.11088648,0.45362967252731323,7,14336,587.9112113280003,14336
77.41,159.2257672,39,0.0067962455,0.08964844,4.13313,-0.010915159,0.09680226,0.5129047930240631,8,16384,639.7160164930001,16384
83.34,177.47631466,38,0.0069761574,0.09208985,4.1196675,-0.010418843,0.058888692,0.6761590242385864,9,18432,693.5732029430001,18432
87.53,191.56551102,37,0.007563544,0.10195313,4.112979,-0.011503415,0.037791733,0.7862007319927216,10,20480,747.9869037080002,20480
87.57,194.62031148999998,38,0.006275341,0.07768555,4.1098604,-0.010172038,0.027250787,0.8610580414533615,11,22528,801.0757059430002,22528
90.7,203.56135595000003,38,0.0072566876,0.090185545,4.0928373,-0.008524628,0.019352507,0.9011487066745758,12,24576,854.842886809,24576
92.16,207.89507486999995,39,0.008176748,0.10751953,4.0743957,-0.012899684,0.007918665,0.9512699916958809,13,26624,906.949518038,26624
91.97,208.29486767000003,39,0.009956809,0.13784179,4.040013,-0.015203086,0.005153047,0.9741165414452553,14,28672,958.944637561,28672
92.84,210.61580281,38,0.008966498,0.124658205,4.018566,-0.011338839,0.0055924333,0.980099756270647,15,30720,1011.7933278220003,30720
94.41,215.12173257000006,38,0.009167382,0.1307129,4.013004,-0.01343025,0.012332464,0.967473566532135,16,32768,1064.8386425009999,32768
95.3,217.69878853000003,38,0.011088124,0.15229492,3.9986153,-0.01859046,0.0020890404,0.9924256596714258,17,34816,1118.4220994770003,34816
96.74,221.61094690000002,39,0.008180239,0.10932617,3.969572,-0.012311465,0.0011816131,0.9962901517283171,18,36864,1170.1468341630002,36864
98.01,225.34344506999997,38,0.008442576,0.11235352,3.9339714,-0.013588893,0.0014384531,0.9957464626058936,19,38912,1223.3766301609999,38912
99.74,230.75363858999998,40,0.009096721,0.120507814,3.8951333,-0.014246854,0.0034967854,0.9868456097319722,20,40960,1273.8773741300001,40960
101.76,237.47719986000004,38,0.0085787345,0.1078125,3.8572052,-0.015118241,0.0064870296,0.977005161345005,21,43008,1327.345668173,43008
104.11,245.80232628000002,37,0.009673859,0.12436523,3.806438,-0.016856011,0.0043359613,0.9806027393788099,22,45056,1381.947367397,45056
