# {"t_start": 1597490725.952689, "env_id": "HopperBulletEnv-v0"} 
r,l,t
21.015711,10,64.92223
19.787069,11,64.942502
20.648745,11,64.963364
13.850784,7,64.976183
14.16147,7,64.989105
15.910241,5,64.998916
13.404815,6,65.010595
16.029849,10,65.028624
15.305882,7,65.043436
17.587719,7,65.059763
16.934781,5,65.071584
21.211323,10,65.09206
15.942996,7,65.108302
16.466074,6,65.121497
20.684249,12,65.147134
16.96377,8,65.163672
16.911624,9,65.182089
17.881527,7,65.195205
19.312661,8,65.211234
9.917156,8,65.22719
16.754924,7,65.239886
14.43106,6,65.252623
18.637336,6,65.267593
14.990287,11,65.290361
12.331775,7,65.303944
15.206486,6,65.31572
19.447351,8,65.3308
16.543863,9,65.347164
13.285832,11,65.367361
19.762293,6,65.378742
16.211195,6,65.389795
14.703489,6,65.400969
23.327184,14,65.426956
18.741903,7,65.440006
13.957638,7,65.453067
19.608078,9,65.469789
16.988641,8,65.484335
21.711218,13,65.512163
17.449307,13,65.536644
16.785839,15,65.563401
16.881829,7,65.576181
18.750998,16,65.605223
16.559861,7,65.617927
16.39585,8,65.632968
18.473904,12,65.655173
16.589117,9,65.671558
16.781373,10,65.68918
16.898955,13,66.394764
18.813466,8,66.409305
15.305442,5,66.418247
17.2555,6,66.429023
18.764011,7,66.441938
16.793434,8,66.456562
15.064226,24,66.49767
15.780705,7,66.51087
10.694333,8,66.52685
15.893663,6,66.538885
19.733189,10,66.557201
16.038458,8,66.571262
18.853231,7,66.585707
16.848638,8,66.601356
16.760173,5,66.610974
16.396433,7,66.624561
18.257965,7,66.647433
17.308376,6,66.665798
24.044111,23,66.71599
15.077955,9,66.73214
22.501578,19,66.765409
15.944007,6,66.776351
13.01398,11,66.796199
21.222178,12,66.81691
18.234993,15,66.842831
16.587814,12,66.863634
15.291562,6,66.874324
12.925598,9,66.890375
19.615828,9,66.906827
15.555862,8,66.921407
20.433826,12,66.942696
15.272168,7,66.955657
17.677501,7,66.968733
16.794194,5,66.977658
18.288496,6,66.988659
14.251931,7,67.001381
18.763383,9,67.017591
16.063474,5,67.026814
18.318091,13,67.049506
15.990866,6,67.05973
15.826814,10,67.076958
16.446202,6,67.087322
16.538946,8,67.101754
15.898662,7,67.114271
12.443666,7,67.126417
19.290369,8,67.144917
17.366087,6,67.156105
15.474756,6,67.167294
16.12931,13,67.194566
16.376228,8,67.208488
18.880047,13,67.230297
16.923263,5,67.239373
17.253393,9,67.255083
14.240788,8,67.269339
16.413487,8,67.2835
13.208261,14,67.308066
18.643271,6,67.319034
15.997874,6,67.330087
18.389269,9,67.346257
15.713041,6,67.356869
21.472403,9,67.372853
16.41767,5,67.38182
15.716665,7,67.393624
15.410627,13,67.415267
15.80829,15,67.441074
17.703971,7,67.453742
15.422103,7,67.466749
18.213801,6,67.477744
16.987453,13,67.500613
19.55376,9,67.516893
12.261128,7,67.52991
14.896327,19,67.564012
16.95207,5,67.573016
15.774208,5,67.582466
12.831769,9,67.598606
20.990667,13,67.621287
15.893995,12,67.642175
15.29701,9,67.658056
16.245831,18,67.689253
19.651524,17,67.719301
16.928569,6,67.730404
20.281456,6,67.741486
19.079509,6,67.752892
20.552375,15,67.778905
15.983665,9,67.79468
15.713843,5,67.803807
22.032279,14,67.82771
18.101181,15,67.854203
18.685517,9,67.870106
16.840279,5,67.88314
20.299908,13,67.908023
18.527313,13,67.930749
12.96015,6,67.941585
16.308842,6,67.952469
18.829382,8,67.966644
13.02505,4,67.974223
19.567481,9,67.990296
15.353586,7,68.003311
16.38761,9,68.019591
14.001983,8,68.033978
16.02599,6,68.045116
18.012188,8,68.059929
13.514125,5,68.06929
17.43719,10,68.086733
17.846985,7,68.099726
16.413645,7,68.113238
18.895204,8,68.128554
18.226569,8,68.145037
17.273459,7,68.159807
14.479854,6,68.170528
14.726545,11,68.18962
16.741876,5,68.198271
16.727758,11,68.217905
18.094806,12,68.239037
15.868946,7,68.251665
17.286795,6,68.262778
18.505169,8,68.27653
11.08393,11,68.296707
13.040666,16,68.324408
13.570256,17,68.354044
17.697678,6,68.365091
15.922278,5,68.374559
17.701045,12,68.39615
14.883577,6,68.40767
15.280356,5,68.41725
17.762692,7,68.430421
16.841051,14,68.455321
13.04161,9,68.471587
18.808829,8,68.486078
16.605305,5,68.495553
16.547927,8,68.510117
18.332924,7,68.522026
18.979054,7,68.534785
18.231384,22,68.572857
15.652236,9,68.588518
10.305736,14,68.613355
16.321877,6,68.624646
14.073164,13,68.647992
17.817201,9,68.664779
17.296496,6,68.67595
21.441441,16,68.704648
18.099916,8,68.718742
19.008359,11,68.738326
13.497645,6,68.749657
16.226776,8,68.764697
13.942417,6,68.775838
17.624423,9,68.792095
17.733543,8,68.806443
19.718406,8,68.820156
17.101059,6,68.83139
16.391239,6,68.842517
17.613968,8,68.857213
16.207402,5,68.866263
17.253158,8,68.882925
18.482678,6,68.894368
16.0348,16,68.922617
15.81464,14,68.947048
16.0012,11,68.966257
20.142466,9,68.982708
20.235815,8,68.997355
13.7677,12,69.018512
15.57686,12,69.039937
18.539341,7,69.052845
14.713796,16,69.085187
16.041914,7,69.099038
16.751055,5,69.108645
18.874728,9,69.125042
16.900415,6,69.13611
16.295729,8,69.150957
17.131752,6,69.162237
16.487883,5,69.171745
20.123539,8,69.185873
15.953483,8,69.200452
16.61512,7,69.213808
18.901033,8,69.228449
19.281515,12,69.250506
16.902011,7,69.263071
21.296289,10,69.281001
17.153919,5,69.290631
13.100695,9,69.306959
13.62383,6,69.318133
16.582859,10,69.337526
20.274025,11,69.359655
17.052035,5,69.369877
19.961524,9,69.386222
18.207774,8,69.400895
17.339966,8,69.415329
14.603357,15,69.443425
16.202646,6,69.454015
16.947576,7,69.467388
16.470691,6,69.479901
16.527746,7,69.493413
17.546883,6,69.505023
16.498943,9,69.520965
17.722068,6,69.532034
12.092784,9,69.548451
17.226563,5,69.558079
19.987542,7,69.571446
18.177056,9,69.588179
17.672854,8,69.602985
17.002826,5,69.612839
13.406815,5,69.622179
18.996859,8,69.636612
14.518612,7,69.649642
16.124688,12,69.671144
19.273309,6,69.682497
18.239447,14,69.707302
20.900871,7,69.720424
15.765146,10,69.738466
18.006082,8,69.753288
17.638259,6,69.764493
22.776568,19,69.798853
22.121576,10,69.816906
20.542808,7,69.83016
17.314703,6,69.84122
11.518291,7,69.854056
17.264521,5,69.862958
14.859332,5,69.872014
18.995547,7,69.886366
13.190704,7,69.899441
18.992717,9,69.916684
14.745046,12,69.941093
22.900081,27,69.993905
13.813323,7,70.007569
17.017034,6,70.01891
16.982039,5,70.028435
20.533836,14,70.055242
19.084702,9,70.072397
22.516995,10,70.090465
20.900398,10,70.109395
16.250024,11,70.129983
19.964226,12,70.855799
21.561069,16,70.885529
17.367111,6,70.896761
17.660442,6,70.908131
17.651843,6,70.919309
18.456862,8,70.934994
14.063027,6,70.948466
19.224373,7,70.964518
19.839905,6,70.976196
18.660364,9,70.994345
16.608689,12,71.016334
15.600149,7,71.028875
18.779754,5,71.039819
17.245489,6,71.050756
20.092364,9,71.067159
16.815023,5,71.076775
16.501747,7,71.089763
18.402974,7,71.102697
16.452364,7,71.116586
16.569737,10,71.13693
17.322568,6,71.148323
16.43549,6,71.159676
14.902052,5,71.169362
14.59952,5,71.178769
14.229555,11,71.199059
16.664081,9,71.215752
15.882067,5,71.225355
14.766674,5,71.234855
18.955562,9,71.251758
21.68198,12,71.272865
15.680141,6,71.283715
21.919288,9,71.29998
20.42749,9,71.316092
15.495204,6,71.327589
17.10724,6,71.338978
15.446067,8,71.353549
16.83796,7,71.365506
16.960347,10,71.38483
17.58377,7,71.398012
17.370091,7,71.411469
14.723138,7,71.424928
18.728058,8,71.439665
14.412708,5,71.45003
17.886111,11,71.472679
14.770002,6,71.4845
20.018214,9,71.501024
13.988543,6,71.515363
19.256784,7,71.52841
18.849839,8,71.542859
15.650435,9,71.563668
18.286931,7,71.577471
15.462819,12,71.60171
17.167464,10,71.620918
17.275966,10,71.638787
17.122922,6,71.649802
17.608007,5,71.659108
16.508381,6,71.670256
17.911538,5,71.679669
18.714358,7,71.692766
15.99628,6,71.704105
19.746476,9,71.720693
13.980914,14,71.746026
21.26701,14,71.77087
18.011173,5,71.780225
22.55936,9,71.797124
19.164129,7,71.809886
15.793496,6,71.82089
18.180133,10,71.839025
17.538996,5,71.848484
19.066044,7,71.861035
18.636601,6,71.872263
14.715723,9,71.889034
16.758352,6,71.900534
9.925986,12,71.921914
14.591355,6,71.933203
19.088478,7,71.946211
17.913017,6,71.95718
14.828275,7,71.969968
16.981653,9,71.98646
14.438765,7,71.999523
17.438081,8,72.014731
15.062218,6,72.025868
17.888154,9,72.042558
16.383974,7,72.05495
17.42932,11,72.073858
17.879748,7,72.086889
17.870923,6,72.097954
16.47973,8,72.112553
16.656242,12,72.136316
20.732753,8,72.156124
17.361258,9,72.181903
16.594894,5,72.19248
16.684122,6,72.204518
18.249471,7,72.217474
17.942416,9,72.234333
16.166244,8,72.249265
