# {"t_start": 1597490725.952874, "env_id": "HopperBulletEnv-v0"} 
r,l,t
14.901119,11,53.957232
13.904214,5,53.965974
15.592429,6,53.976765
17.262434,5,53.985803
11.048223,7,53.997875
15.717278,8,54.01213
14.891484,9,54.029017
16.413551,12,54.050374
15.441521,6,54.061521
14.69121,9,54.077649
19.383493,9,54.095284
14.579673,9,54.112402
18.142493,14,54.160046
16.221788,22,54.205735
18.258561,7,54.220234
19.260566,10,54.240539
15.279345,9,54.257206
16.577945,9,54.273479
15.965965,18,54.305062
17.08858,6,54.318825
14.70083,8,54.332986
20.539673,10,54.351012
17.002296,13,54.373751
17.154464,6,54.384763
22.030514,13,54.408466
17.494181,8,54.423017
19.057202,9,54.440168
19.105098,23,54.484015
16.320745,11,54.507211
23.314807,21,54.545214
19.302025,7,54.558623
15.108673,10,54.577643
13.327889,6,54.589913
16.539125,9,54.606472
15.847424,13,54.632422
17.894614,6,54.647153
16.105307,8,54.662599
14.541819,9,54.678565
19.691187,9,54.703536
14.651038,11,54.72583
18.817014,23,54.771959
10.860837,6,54.783276
13.214223,7,54.796988
19.507203,13,54.825387
16.397714,15,54.852947
12.532044,12,54.875648
16.372212,6,54.887231
14.625616,9,54.908969
14.899608,7,54.922496
25.157683,14,54.947459
18.084995,9,54.964367
15.657323,5,54.975102
19.042042,6,54.986482
16.836862,9,55.003837
15.967887,14,55.030879
18.97425,7,55.045624
15.819578,7,55.064868
15.750735,10,55.090345
15.697842,5,55.101424
19.432766,12,55.124923
14.157051,11,55.14581
12.095308,15,55.175304
15.580229,5,55.184695
12.090383,14,55.212744
15.625633,9,55.228728
16.562067,5,55.238633
17.688871,8,55.254401
15.273898,7,55.266728
15.37128,6,56.096956
17.1612,6,56.109448
16.900718,8,56.1244
11.610958,5,56.134973
17.055182,12,56.160116
14.884234,7,56.172819
13.029378,9,56.189542
17.39169,8,56.204517
17.234149,6,56.2163
15.730083,17,56.245804
13.756579,8,56.260602
18.216973,9,56.27681
22.071806,19,56.310737
14.646074,13,56.334027
13.965431,6,56.345426
21.33799,15,56.375513
15.367854,11,56.399269
18.848974,12,56.422524
15.244444,5,56.431609
20.313126,12,56.453477
21.169298,15,56.481314
18.044182,8,56.495543
18.327212,9,56.513738
18.867203,11,56.536493
17.218531,8,56.551347
20.791728,10,56.569748
16.804549,6,56.5812
12.902536,6,56.592787
14.534804,11,56.61233
13.628185,7,56.625101
19.490575,12,56.645955
18.734735,15,56.673318
11.602192,10,56.691159
15.193935,7,56.704202
14.367552,9,56.722041
18.147102,17,56.752487
12.257647,26,56.798988
15.590618,6,56.810874
18.309615,7,56.823608
19.044253,16,56.853194
14.831538,15,56.880663
14.567502,7,56.893406
17.260067,14,56.917997
14.497133,6,56.929093
15.458633,5,56.93816
18.614537,12,56.959344
17.556812,6,56.970616
18.436018,10,56.98911
13.004205,7,57.00254
13.631429,11,57.022256
15.962524,18,57.05852
11.584174,5,57.068711
19.122179,9,57.089594
13.617394,7,57.104708
17.230982,7,57.117858
20.569037,13,57.146171
14.777276,6,57.158847
15.617081,7,57.18032
19.567787,12,57.230547
15.329354,8,57.253598
15.996664,13,57.282143
17.258279,6,57.295935
19.592993,15,57.326846
14.159716,8,57.346037
15.435127,8,57.365402
15.593527,7,57.437354
16.502755,6,57.449327
17.840917,9,57.466705
18.494053,9,57.483162
14.279869,8,57.498513
12.033579,7,57.511763
13.894022,9,57.528488
15.507769,6,57.540175
18.605977,10,57.558368
20.413918,14,57.585314
17.029054,11,57.603944
17.074143,13,57.627417
15.805418,7,57.640926
15.76531,5,57.650592
11.731029,12,57.672294
17.269187,7,57.68596
15.594617,10,57.7073
13.709896,12,57.732372
16.703312,7,57.745673
21.900344,15,57.773293
23.097596,12,57.794407
17.7345,7,57.807683
15.522721,13,57.831017
16.819827,6,57.842151
18.404858,9,57.864206
14.497378,6,57.878299
19.660662,11,57.903178
16.240109,9,57.920516
19.028502,12,57.942684
12.95629,13,57.96661
15.569214,5,57.976491
17.379427,8,57.99191
13.774119,10,58.011267
20.824406,18,58.043865
16.177156,7,58.059247
17.324415,6,58.070601
18.14228,5,58.081608
17.236554,7,58.096797
11.486301,17,58.131856
13.20044,10,58.150432
20.326841,12,58.172972
14.165218,11,58.193673
16.301008,6,58.204866
20.383989,8,58.219817
9.18801,9,58.238268
20.006675,11,58.266593
14.80021,10,58.290349
15.635169,8,58.306374
15.640509,10,58.329343
15.816804,5,58.342075
19.265357,7,58.356654
17.763646,6,58.370594
13.424177,9,58.387555
18.233256,7,58.400602
15.742093,7,58.412871
19.568011,6,58.424489
17.778799,7,58.438629
18.319976,9,58.455676
15.929041,8,58.472079
17.990366,9,58.503868
16.609584,9,58.530387
18.91986,14,58.562897
20.044329,7,58.579534
17.843365,6,58.595219
16.5016,7,58.614084
10.326376,10,58.64053
13.861259,4,58.650632
20.487098,16,58.687167
17.122936,8,58.706307
15.188871,6,58.721604
16.905074,10,58.750098
18.296136,10,58.786546
18.028518,16,58.839464
17.143658,5,58.853341
21.228711,10,58.876819
15.229089,9,58.896177
14.550107,9,58.91376
16.297501,8,58.929406
16.273428,8,58.944326
17.687151,9,58.961312
17.408998,7,58.974721
18.518205,7,58.987737
14.275874,5,58.997889
16.616576,6,59.010513
17.988549,12,59.032624
17.804488,9,59.050063
17.882019,11,59.073102
16.364353,6,59.085045
18.984935,8,59.100138
17.428599,6,59.111473
7.356699,17,59.193202
17.798267,8,59.245552
15.867302,9,59.267959
17.406016,5,59.279293
15.206959,15,59.326483
12.43036,11,59.349125
16.958187,7,59.362397
20.197713,10,59.430704
17.474253,8,59.451976
15.008799,7,59.472109
14.038271,5,59.484873
15.212827,13,59.512033
15.386356,12,59.534866
19.783846,8,59.55002
16.312871,11,59.57017
15.036778,7,59.583418
11.537873,8,59.599611
20.369617,8,59.61695
18.88148,12,59.654682
9.780459,7,59.675534
14.460856,6,59.686638
16.998338,7,59.700153
14.174341,7,59.713944
15.223398,6,59.726059
16.612542,7,59.740193
18.941863,9,59.760257
18.014816,11,59.791021
17.628097,6,59.805802
20.086234,11,59.846579
15.629273,8,59.877749
16.029653,8,59.91898
17.152783,5,59.928747
21.245722,16,59.958059
15.709381,6,59.96921
14.099341,5,59.978488
13.948991,6,59.989775
15.717111,16,60.018097
15.770781,6,60.029145
18.20527,14,60.056773
18.718252,10,60.078972
16.11827,5,60.089103
15.986192,5,60.098474
14.043337,10,60.116985
12.843335,12,60.137305
17.272332,6,60.148484
22.438031,15,60.175724
14.350004,20,60.214017
13.918672,5,60.223692
18.898139,7,60.23701
20.709996,8,60.251539
16.087484,9,60.273596
13.155825,15,60.306659
18.911863,11,60.328407
16.620357,6,60.339668
16.668761,6,60.35197
14.935779,10,60.370859
13.249267,7,60.38462
17.278205,7,60.398465
16.382295,6,60.410247
16.706629,10,60.428518
21.300453,11,60.448687
17.038473,10,60.466117
15.826251,6,60.476612
16.434145,8,60.491639
15.344351,12,60.513599
11.829721,20,60.54953
18.740157,11,61.317149
16.853433,8,61.336512
16.254111,5,61.347223
18.152602,8,61.362628
15.099729,13,61.392348
17.631045,7,61.406305
19.868518,6,61.418199
20.579949,8,61.43438
19.124531,6,61.445715
13.90614,16,61.48218
16.264412,8,61.497301
17.372137,6,61.508905
21.694069,13,61.536399
16.218274,20,61.572611
16.593564,8,61.588254
17.743716,8,61.603329
14.822333,9,61.620698
9.101044,13,61.643956
18.87337,8,61.660981
14.02019,13,61.685795
18.132659,14,61.712063
10.824768,6,61.723616
16.182501,8,61.739847
17.062142,8,61.756981
17.44239,8,61.771855
18.658945,7,61.785019
18.016642,9,61.801333
12.200159,11,61.821662
13.701174,5,61.831236
18.021592,6,61.8426
13.459025,14,61.869857
19.491608,13,61.895038
17.614631,22,61.936323
17.924158,10,61.955498
19.188819,8,61.97131
16.690426,9,61.988618
15.040401,6,62.000993
24.376785,18,62.035758
21.475159,15,62.062395
16.034427,7,62.075043
16.409268,7,62.088539
15.415718,5,62.098533
17.156389,6,62.110573
12.989513,9,62.131665
21.149134,16,62.165775
15.064692,8,62.181961
16.741051,7,62.197223
16.951024,9,62.213751
16.931613,5,62.22374
15.141729,5,62.233508
18.211399,8,62.249039
19.613563,9,62.265578
20.51532,11,62.286088
19.107817,12,62.309171
14.383642,6,62.321696
19.846262,10,62.339826
17.22105,8,62.354654
14.791471,14,62.382083
18.848931,9,62.400462
21.889967,13,62.426068
17.055728,6,62.441787
16.443061,6,62.455315
15.531922,6,62.46664
18.387536,13,62.492917
20.652186,10,62.512788
14.747629,8,62.527538
14.716852,7,62.548595
18.650987,6,62.563791
18.382803,11,62.602019
20.174959,8,62.619489
18.007445,9,62.732763
18.857238,6,62.753935
16.272824,7,62.767699
16.491486,9,62.786053
15.843779,8,62.814577
14.558686,9,62.833536
13.911244,11,62.855194
19.127027,7,62.868799
14.380767,6,62.881166
13.701564,12,62.903351
17.296168,10,62.922766
17.841312,11,62.944475
12.587178,12,62.96702
15.18354,13,62.991373
18.448934,14,63.017544
17.59269,10,63.037118
17.782477,12,63.06085
15.976968,6,63.07264
17.191634,7,63.086699
18.50596,13,63.112174
18.278644,8,63.12809
21.185432,9,63.148169
14.770349,15,63.179447
12.504158,14,63.207393
13.99172,11,63.230835
17.696825,6,63.243908
13.910951,7,63.260705
19.937664,10,63.285392
18.39895,9,63.309611
17.969019,11,63.331866
14.84868,10,63.354697
16.656696,5,63.367633
12.463544,6,63.379433
16.397906,7,63.392869
17.248937,7,63.406455
14.218424,8,63.422014
18.791282,9,63.439706
14.99522,5,63.450066
15.290701,8,63.465682
15.743176,7,63.479192
17.997544,10,63.499295
17.979516,7,63.514156
16.535732,12,63.547161
22.693258,15,63.581139
15.57286,8,63.597615
17.313808,7,63.611686
14.337305,6,63.629162
14.331004,9,63.649789
20.323439,8,63.66565
15.963268,9,63.685643
18.200409,14,63.7164
17.610451,9,63.736818
19.310448,14,63.778068
13.506964,6,63.794881
16.401602,6,63.809828
16.921976,7,63.827565
17.942149,6,63.839134
15.302131,5,63.852195
18.556059,8,63.871585
14.685881,6,63.899566
12.738541,5,63.917478
17.224427,9,63.944421
19.06071,8,63.966362
14.677854,7,63.982114
18.162105,6,63.99538
21.325327,17,64.027975
18.099267,5,64.037559
17.255999,5,64.048139
17.642425,14,64.076306
13.922718,5,64.086585
16.570149,22,64.137266
10.927901,9,64.158821
16.452904,5,64.17065
18.677051,10,64.196223
16.725807,7,64.212459
14.914771,15,64.242245
10.891632,12,64.265732
17.088066,13,64.291893
14.871375,5,64.302763
15.927413,7,64.32974
17.408383,7,64.348423
18.373638,9,64.369489
16.988982,9,64.399137
14.008678,5,64.41434
14.861131,8,64.4358
17.77696,13,64.467184
17.034806,7,64.485006
15.374036,5,64.500268
17.877125,6,64.526204
18.22751,11,64.566273
19.448561,8,64.589958
19.410246,7,64.60873
16.042162,6,64.626108
18.882814,9,64.64509
17.869037,8,64.665341
18.215157,6,64.677895
14.735351,8,64.694745
16.63146,9,64.713442
13.98387,8,64.729616
15.665306,6,64.741484
15.794014,6,64.752721
19.775385,9,64.772327
13.514437,5,64.781919
14.516895,11,64.805694
15.722585,11,64.825721
11.943042,7,64.84003
13.524897,5,64.850175
16.70338,6,64.862513
17.879112,8,64.877428
18.089395,9,64.893362
16.921956,7,64.910293
16.250505,15,64.938087
13.055699,6,64.949684
16.605819,6,64.960791
16.196481,9,64.977293
17.183561,7,64.991017
18.883637,16,65.022512
19.552285,11,65.044534
18.063122,8,65.064164
16.874915,9,65.084848
13.543637,10,65.107759
17.36044,12,65.133727
17.930974,6,65.147788
18.466735,9,65.167843
21.090179,11,65.188496
17.883729,10,65.20671
12.279345,11,65.227014
17.134377,9,65.244749
13.880158,13,65.273239
11.693427,22,65.313831
9.327821,7,65.327057
16.999999,7,65.339859
13.560688,6,65.351124
10.994987,14,65.376193
16.641661,11,65.397209
22.388742,9,65.413803
17.391145,6,65.425316
17.25522,14,65.450754
17.939289,7,65.464028
15.241581,10,65.482269
18.626304,9,65.49935
10.447022,9,65.519049
14.391531,10,65.538061
13.953124,10,65.556553
19.100808,11,65.575341
15.663089,6,65.586513
17.673519,5,65.595937
18.773524,9,65.612389
15.879166,7,65.626241
15.684941,5,65.6353
16.435584,5,65.644518
18.379893,7,65.658333
19.892304,16,65.687023
17.613989,10,65.706435
24.042478,12,65.728411
16.107257,17,66.441529
16.972794,5,66.450631
16.33138,5,66.459826
16.836858,8,66.474376
17.464457,5,66.483596
17.127288,7,66.495869
14.336485,9,66.512318
15.772502,13,66.536624
19.897396,10,66.555784
14.352311,6,66.566761
8.938719,13,66.59143
11.375011,9,66.610005
15.571993,6,66.621826
18.582559,12,66.64551
22.047529,10,66.665109
18.56873,8,66.681315
16.860615,6,66.692826
19.500871,11,66.712176
15.479194,5,66.721393
18.663355,10,66.739022
18.190904,7,66.751326
10.582537,11,66.770494
16.301892,9,66.786684
20.384824,7,66.799185
14.355639,5,66.808436
19.259614,7,66.821373
16.349859,5,66.830796
18.363183,11,66.850022
17.738029,6,66.86125
16.335404,8,66.875765
18.904565,8,66.890204
17.337784,7,66.903225
13.656041,6,66.914363
16.184701,16,66.942582
20.123778,9,66.960779
18.204916,6,66.972773
20.870878,13,66.996106
16.758658,6,67.007126
16.848203,5,67.016291
16.174416,7,67.028782
18.611436,18,67.059844
17.218008,7,67.072532
17.516116,6,67.083834
20.544808,14,67.108334
16.491448,9,67.124315
19.200455,8,67.141061
15.956272,5,67.152035
22.645651,16,67.185031
13.336174,6,67.197187
19.459802,21,67.234154
16.474321,6,67.245429
18.351449,8,67.260013
16.283425,5,67.269231
16.227279,7,67.281723
12.466632,5,67.290908
15.062725,9,67.306671
20.70602,8,67.320822
17.432685,8,67.335157
20.144913,10,67.353059
18.114211,9,67.369361
17.014242,6,67.38032
16.13798,6,67.391322
19.167731,9,67.407191
18.614944,11,67.426926
19.030095,11,67.44672
15.546425,6,67.457746
14.536482,6,67.468782
21.574447,9,67.485284
17.665934,13,67.508988
16.366017,6,67.520442
19.757637,15,67.549281
13.311611,7,67.562148
18.949683,7,67.574786
17.290307,5,67.58422
18.414601,6,67.595048
17.430806,6,67.605866
20.174594,8,67.621118
19.14138,10,67.638586
16.098073,6,67.649527
19.522889,7,67.6622
18.228245,7,67.674597
18.493072,9,67.690591
20.623252,8,67.705642
18.035284,5,67.714759
16.837061,6,67.725577
17.432621,7,67.738066
16.611472,6,67.749057
18.260442,8,67.763902
17.852077,6,67.774665
17.331754,7,67.787443
15.167748,6,67.798518
18.028681,6,67.809405
15.589641,6,67.822766
18.442379,6,67.8337
15.116511,10,67.852483
15.287835,8,67.866615
16.684573,5,67.875842
16.093641,6,67.887947
17.792944,9,67.904658
17.494402,9,67.920146
20.219973,13,67.942521
15.576516,6,67.953855
19.06012,8,67.968089
16.710061,5,67.977305
17.17434,9,67.993626
17.838489,6,68.004869
19.585901,10,68.022804
17.750613,6,68.033824
20.52298,9,68.050155
17.913768,8,68.065234
16.866879,6,68.079793
16.466094,6,68.090928
16.536206,7,68.10466
16.28429,6,68.120914
16.330982,6,68.133282
15.598662,7,68.145959
16.656967,5,68.15563
17.487145,7,68.168296
12.191503,8,68.182516
18.683201,9,68.198157
19.732047,10,68.215996
14.911419,6,68.226947
16.41824,6,68.237999
15.277962,6,68.24898
17.463956,6,68.259972
19.059862,16,68.28848
14.653774,7,68.300915
15.991601,7,68.313614
14.173398,5,68.322717
15.372944,5,68.332112
14.683661,6,68.342785
15.51251,8,68.357009
14.754086,5,68.366538
20.019739,9,68.382981
15.95637,7,68.396138
16.3934,6,68.40754
16.046592,5,68.417079
19.136568,6,68.428501
16.577789,7,68.441132
16.391334,11,68.460373
16.872158,6,68.471509
13.599739,20,68.509349
17.679936,20,68.544807
17.532197,10,68.563627
17.997283,11,68.583472
15.457761,7,68.596715
20.238333,10,68.614974
15.527181,5,68.624595
14.234777,6,68.635423
16.051131,7,68.647982
17.606457,7,68.660956
15.986174,7,68.673698
17.880124,7,68.68653
16.46269,7,68.699174
15.110375,7,68.712042
14.900121,9,68.728181
12.110468,11,68.7477
19.441273,14,68.773198
17.464516,9,68.789901
14.252819,6,68.801084
21.141729,8,68.815346
16.773553,6,68.826738
15.134859,5,68.836448
15.667996,5,68.84669
20.493524,13,68.870192
17.970338,9,68.888792
17.546681,11,68.910483
18.028741,7,68.923273
22.326822,14,68.948812
15.615404,7,68.96158
18.108724,6,68.972958
17.658689,5,68.982537
14.580797,9,68.999039
15.514995,9,69.014449
16.740736,6,69.024901
13.572588,9,69.040165
16.383445,9,69.057077
18.095066,9,69.074569
17.594891,7,69.08867
18.328489,18,69.121948
16.426204,15,69.148287
19.296937,12,69.169251
14.65547,9,69.185537
15.530957,5,69.195069
17.394064,10,69.213637
12.99444,7,69.226678
15.922058,10,69.245224
16.296172,8,69.260033
19.433663,10,69.279371
18.833594,8,69.294221
10.457489,13,69.317622
18.649541,7,69.330908
18.226436,7,69.344036
19.292631,8,69.360491
15.431718,8,69.375797
18.621558,6,69.38719
15.722294,5,69.396654
15.902834,6,69.407696
20.531337,10,69.425312
17.596343,6,69.437172
17.106895,6,69.448546
20.17134,10,69.466808
18.252818,7,69.479843
15.653213,10,69.499287
15.723248,9,69.51595
15.715477,7,69.529058
17.861357,7,69.541495
16.825738,7,69.554914
17.8127,8,69.570194
19.231155,8,69.584548
19.238245,7,69.598118
21.865124,17,69.63157
20.758951,11,69.651189
16.739903,10,69.66923
18.710087,13,69.692598
17.402411,8,69.707154
17.672918,12,69.728936
15.31985,8,69.743459
15.514244,5,69.752994
23.094938,16,69.781012
15.476206,12,69.80267
19.258317,7,69.815717
18.295195,10,69.834005
17.936906,7,69.847081
16.61472,6,69.858068
15.617204,5,69.867699
16.786617,6,69.879265
16.346353,6,69.890966
16.677588,5,69.900744
16.330423,11,69.921717
19.40513,8,69.940396
17.408458,8,69.957783
14.803164,7,69.9714
18.373556,6,69.984062
18.15048,11,70.004298
18.776961,7,70.017519
22.589345,11,70.039157
16.549341,19,70.073804
18.869625,11,70.093279
18.95043,18,70.124689
14.78614,8,70.142556
19.080007,7,70.15634
16.198985,5,70.16652
16.478945,9,70.183507
16.334856,9,70.201443
19.430394,8,70.219184
15.78091,5,70.229627
16.040007,6,70.955508
11.90851,12,70.978846
16.957944,10,70.997573
20.039912,8,71.012634
17.889925,6,71.02367
17.070341,13,71.047515
13.014516,5,71.056727
16.147349,7,71.069481
14.819737,8,71.084313
17.462771,6,71.096205
19.308595,7,71.109349
14.401196,6,71.121112
16.027549,7,71.134145
15.542622,6,71.145483
14.032916,6,71.156073
16.38931,8,71.170989
17.105973,6,71.182307
19.36862,8,71.19726
17.185685,12,71.218781
19.514495,11,71.238373
20.086593,8,71.253093
16.851319,5,71.262576
16.564728,8,71.277219
18.550838,13,71.299487
17.713128,8,71.314267
17.886757,8,71.329269
15.27724,9,71.345963
16.598399,11,71.365858
16.974922,5,71.375431
15.77033,6,71.388102
17.828248,6,71.3995
16.881244,12,71.42188
18.901519,7,71.434351
19.385447,8,71.449859
14.841814,6,71.462441
17.884288,9,71.47964
13.800287,7,71.492595
16.754205,10,71.511181
16.442261,6,71.521891
19.790359,8,71.535466
15.966402,5,71.54479
15.47677,5,71.554067
16.649851,7,71.567333
15.09748,5,71.57759
16.820019,8,71.593833
17.285073,7,71.607599
17.739027,7,71.620771
17.766317,6,71.632161
19.618133,8,71.647445
27.063226,25,71.691475
20.150053,10,71.709251
16.115295,6,71.720427
17.010183,5,71.730126
14.443782,5,71.73973
16.642775,7,71.753158
15.90913,6,71.764181
