eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
25.26,32.59509744000001,469,0.0073581794,0.09272461,3.0432572,-0.010689647,29.999039,0.5696549713611603,21,43008,143.18180966600002,43008
30.24,36.280344289999995,455,0.007312606,0.08666992,2.9950807,-0.0104456935,33.418007,0.595404326915741,22,45056,147.67441460700002,45056
32.92,39.838640170000005,478,0.0070885234,0.08676758,2.9375699,-0.011614948,37.31748,0.6157028377056122,23,47104,151.958421507,47104
37.29,44.6304163,475,0.007318523,0.08544922,2.8770223,-0.0098593095,42.601818,0.5794011652469635,24,49152,156.26776222,49152
40.27,48.33385364000001,479,0.009076448,0.118896484,2.83245,-0.011718541,44.087997,0.6213560402393341,25,51200,160.53627074000002,51200
39.08,48.90507351,479,0.006704142,0.07880859,2.778969,-0.0073570153,44.42729,0.6655800044536591,26,53248,164.803800636,53248
40.9,50.85746897,473,0.006952905,0.084472656,2.7152894,-0.009218463,45.719276,0.6193861365318298,27,55296,169.128514778,55296
42.94,53.09452337999999,482,0.010393835,0.1395996,2.651024,-0.01360299,45.806484,0.6631788611412048,28,57344,173.376152375,57344
42.29,54.024448899999996,453,0.008574035,0.10917969,2.5905478,-0.012340544,45.85563,0.6901934146881104,29,59392,177.895537721,59392
44.01,55.6034735,448,0.0072126524,0.09145508,2.5352328,-0.010144208,43.237816,0.6679037809371948,30,61440,182.461324773,61440
47.14,58.41562750000001,460,0.009929882,0.120947264,2.4796286,-0.011218448,48.171192,0.6802211701869965,31,63488,186.913957028,63488
48.91,61.1736074,468,0.006821646,0.084375,2.4358416,-0.0065419376,49.3332,0.7153996527194977,32,65536,191.284947074,65536
47.81,61.62574764000001,481,0.009472376,0.13188477,2.3967147,-0.010837382,48.60695,0.7280400693416595,33,67584,195.536167385,67584
49.85,63.213775119999994,471,0.008468293,0.11376953,2.3575728,-0.008966981,43.489197,0.7531626373529434,34,69632,199.87589397600001,69632
50.38,64.31119813000001,447,0.008249814,0.109472655,2.3168871,-0.0071822405,45.378807,0.7552407532930374,35,71680,204.449550776,71680
49.73,64.02027636,431,0.008500913,0.106738284,2.2545726,-0.008489914,44.261005,0.7439649701118469,36,73728,209.20174791300002,73728
48.85,63.8551579,450,0.0074322545,0.09702148,2.2039359,-0.0059624473,45.589336,0.7406739294528961,37,75776,213.745750347,75776
47.83,64.60895583,466,0.008187888,0.10014649,2.1577,-0.007287058,47.455944,0.7539768218994141,38,77824,218.13336409000001,77824
49.37,67.2839814,505,0.009958965,0.12451172,2.1063247,-0.006432137,48.605946,0.7902215868234634,39,79872,222.18359651,79872
50.14,68.61267508,516,0.007832404,0.0965332,2.0494866,-0.006099912,45.74243,0.7900611609220505,40,81920,226.151732726,81920
50.5,69.60963751999999,501,0.007360549,0.09511719,2.0241158,-0.0032231037,47.77362,0.7911871373653412,41,83968,230.233284235,83968
50.56,70.24553358999998,485,0.0071310685,0.09023438,2.0085492,-0.004874909,45.584175,0.7970653176307678,42,86016,234.448486967,86016
52.21,71.91283080999999,455,0.0075173117,0.09907226,1.9655721,-0.006609611,42.030777,0.7893134951591492,43,88064,238.942250642,88064
53.22,72.87462103,504,0.00673775,0.08066406,1.9141512,-0.0032566409,43.981106,0.8066278249025345,44,90112,243.001240781,90112
52.94,72.76918427000001,498,0.005757441,0.06328125,1.8573008,-0.0025699986,40.872433,0.7934928238391876,45,92160,247.106633692,92160
52.98,73.79420533000001,508,0.009112706,0.11884765,1.8208847,-0.0064741643,41.52343,0.7933226078748703,46,94208,251.13673128800002,94208
52.68,73.56963598,493,0.007088856,0.08666992,1.7887789,-0.0051560695,40.42701,0.7850082516670227,47,96256,255.287046916,96256
53.02,74.32451128,491,0.007878216,0.101660155,1.743095,-0.006231693,41.702984,0.7789400964975357,48,98304,259.453971114,98304
53.23,75.02487939999999,503,0.0092156725,0.12397461,1.7121023,-0.0071651796,42.63465,0.7780569046735764,49,100352,263.524291736,100352
54.09,76.46864839999999,487,0.007070417,0.0909668,1.6796595,-0.0015289517,42.84183,0.8049137741327286,50,102400,267.723203846,102400
53.94,76.59120161,507,0.0065297135,0.0803711,1.644544,-0.0006962435,37.940945,0.8056562691926956,51,104448,271.757529436,104448
53.07,75.76414583,502,0.008423164,0.107373044,1.6107581,-0.0051737884,36.96612,0.813966229557991,52,106496,275.834605844,106496
53.17,75.78238198,498,0.0072440878,0.09077148,1.5788103,-0.0025712852,38.05761,0.8181124180555344,53,108544,279.94496209700003,108544
53.89,77.28664171,499,0.0071899435,0.0902832,1.5485903,-0.0033587602,40.74012,0.8084410429000854,54,110592,284.045550158,110592
53.62,77.60229151,485,0.009092154,0.11679687,1.4998838,-0.004808602,36.33917,0.8229040503501892,55,112640,288.264755168,112640
53.33,77.91582726,457,0.007909616,0.10444336,1.4513662,-0.0051678973,38.0,0.817584440112114,56,114688,292.737261764,114688
53.66,78.48614311,431,0.0067155324,0.08408203,1.426783,-0.0054845097,36.42028,0.8237183094024658,57,116736,297.47994442,116736
53.02,78.17073017,472,0.007676503,0.100292966,1.4051808,-0.0029165028,35.693928,0.8345499187707901,58,118784,301.817941039,118784
53.04,78.63207888000001,511,0.010172568,0.1361328,1.3860247,-0.0057784272,36.453205,0.834109753370285,59,120832,305.822385858,120832
52.71,79.13905821,496,0.009313266,0.11831055,1.3754764,-0.0043170126,35.688824,0.8437955528497696,60,122880,309.945623473,122880
53.11,79.5753004,498,0.008168193,0.105126955,1.34919,-0.002657677,33.803185,0.8370403796434402,61,124928,314.05644188,124928
54.42,80.85152704000001,493,0.006450057,0.08100586,1.3261731,-0.0022247995,35.15735,0.8439621329307556,62,126976,318.207055458,126976
55.53,81.54464629,503,0.008491677,0.11225586,1.2992797,-0.004495577,31.160604,0.8544367998838425,63,129024,322.27574698300003,129024
56.29,82.30414163000002,496,0.007898601,0.1015625,1.2842028,-0.0035978116,31.9875,0.8566231280565262,64,131072,326.398850616,131072
57.42,83.32126178,488,0.007581752,0.104199216,1.2757155,-0.0055020167,31.664618,0.8533037304878235,65,133120,330.592760538,133120
59.56,85.30320409,299,0.0075471513,0.09506836,1.244665,-0.0029174688,31.907663,0.8544642627239227,66,135168,337.432416163,135168
60.98,86.70002493,356,0.0077877752,0.10131836,1.2111557,-0.0013775284,30.77837,0.8625660836696625,67,137216,343.173089195,137216
61.63,87.34506539000002,366,0.008001058,0.10385742,1.1953702,-0.0037755098,29.568518,0.8605610877275467,68,139264,348.760348251,139264
62.15,87.60760196999999,374,0.007283208,0.09404297,1.172997,-0.0034092902,28.95374,0.8687183558940887,69,141312,354.228053553,141312
63.38,88.46168866,367,0.008068519,0.10517578,1.1420376,-0.00415587,29.409277,0.8569167256355286,70,143360,359.799027264,143360
66.47,90.67858096999998,355,0.008207913,0.108105466,1.1210912,-0.00515861,28.866343,0.8578767031431198,71,145408,365.56118092500003,145408
69.94,93.26600776,340,0.010487338,0.13046876,1.0900462,-0.011333389,28.81403,0.8495528548955917,72,147456,371.568097135,147456
73.37,95.68641281000001,352,0.009642462,0.12084961,1.0557077,-0.006449744,26.94457,0.8880629912018776,73,149504,377.38586634,149504
78.25,99.79179084000002,364,0.008076383,0.106982425,1.0428041,-0.0029823498,29.047852,0.8638702034950256,74,151552,383.007589605,151552
84.19,105.23671181000002,371,0.008585388,0.11875,1.0287517,-0.0056923972,30.384607,0.8915778174996376,75,153600,388.514171811,153600
90.72,112.18842797,366,0.009141745,0.11801758,1.0062456,-0.0062912246,34.31787,0.8792931213974953,76,155648,394.102669927,155648
101.63,122.09303654000001,319,0.0075766593,0.09853516,0.9768302,-0.0023590259,33.06013,0.8997296318411827,77,157696,400.510049498,157696
106.64,128.8275314,326,0.010177517,0.13530274,0.94729406,-0.0093353335,43.03731,0.8952497616410255,78,159744,406.784982214,159744
115.89,137.61134254000004,354,0.009996129,0.13051757,0.92711496,-0.0065097986,33.7006,0.9046953842043877,79,161792,412.568196213,161792
120.56,142.96897174999995,368,0.01036689,0.14130859,0.90526265,-0.008382443,34.92703,0.8986543789505959,80,163840,418.128875436,163840
125.21,149.34594289999998,375,0.012168415,0.16538087,0.87199706,-0.0040645488,43.37797,0.9248336926102638,81,165888,423.586209102,165888
131.92,156.97494181,353,0.011128991,0.15825196,0.85914546,-0.006560234,41.275047,0.9355464950203896,82,167936,429.385322708,167936
145.57,169.33332681999997,348,0.009789204,0.1265625,0.84071076,-0.0012614375,32.571472,0.9565121307969093,83,169984,435.256543363,169984
152.05,176.40305434,357,0.008739205,0.111083984,0.8152927,-0.0031002262,33.26359,0.9342462792992592,84,172032,440.98404525300003,172032
163.17,186.72975021000005,355,0.009378286,0.11967774,0.78823847,-0.005310145,32.85607,0.9393261633813381,85,174080,446.751562101,174080
174.9,197.42378463999998,368,0.012060482,0.17026368,0.768509,-0.007729832,30.004913,0.9434930868446827,86,176128,452.305514564,176128
189.46,210.43875691000002,361,0.0077490704,0.09326172,0.7350953,-0.0016553629,33.52362,0.9417597837746143,87,178176,457.974125489,178176
201.62,221.94297199000002,351,0.011033106,0.14746094,0.7072977,-0.005351655,32.0375,0.9459941424429417,88,180224,463.804091764,180224
205.61,226.89702620999998,351,0.009946092,0.12890625,0.68615067,-0.0039445944,30.527332,0.9277322739362717,89,182272,469.623087344,182272
222.63,241.71890438999998,361,0.010463005,0.1428711,0.6676171,-0.00096652925,24.23225,0.9357719346880913,90,184320,475.284990553,184320
231.82,249.88370333999998,362,0.0132311955,0.17495117,0.66656995,-0.0057991617,23.257027,0.9258678033947945,91,186368,480.938539592,186368
247.83,264.21204094999996,350,0.010644865,0.14624023,0.66252744,-0.0028771912,28.305496,0.8462070971727371,92,188416,486.781378858,188416
265.69,279.82154502,364,0.01119172,0.14384766,0.6466106,-0.0019014413,23.291336,0.9204403385519981,93,190464,492.403579192,190464
277.48,290.03900533,362,0.014329098,0.14956054,0.6455436,-0.008539359,24.383825,0.8792260065674782,94,192512,498.059656026,192512
284.28,296.444319,366,0.011351998,0.14624023,0.62965506,-0.0031769532,24.302645,0.9282873868942261,95,194560,503.64840801500003,194560
297.23,308.12088065,371,0.010814178,0.14731446,0.5997429,-0.0035391073,24.338232,0.9324992969632149,96,196608,509.166193672,196608
302.41,312.91232789000003,366,0.011870366,0.16259766,0.5819016,-0.0033342142,23.959593,0.9188904017210007,97,198656,514.751842442,198656
293.46,305.99741731,365,0.011881954,0.15844727,0.5796043,-0.0032393404,24.522137,0.9210110753774643,98,200704,520.349767223,200704
280.5,296.00853576,360,0.009949214,0.12890625,0.5755469,-0.004855193,26.226166,0.9221813082695007,99,202752,526.027888032,202752
256.85,276.64100209000003,358,0.008216712,0.11210938,0.5773716,0.00085005414,27.581812,0.9251190423965454,100,204800,531.736997131,204800
212.24,239.59051599999995,357,0.010755016,0.13847657,0.5919386,-0.0049521094,36.317234,0.8473925590515137,101,206848,537.46623973,206848
162.01,198.12783847999998,321,0.009815453,0.12734374,0.58767354,-0.00545986,36.19486,0.864394024014473,102,208896,543.831595949,208896
132.31,173.57917733999994,473,0.008497573,0.11396484,0.5648647,-0.00064955663,29.602467,0.9186079651117325,103,210944,548.1581762449999,210944
115.76,159.74052606,502,0.009351289,0.12573242,0.5516632,-0.0028450706,31.962805,0.8915876522660255,104,212992,552.2343284819999,212992
110.39,155.50169835,501,0.009587964,0.12783203,0.52923226,-0.0019334017,29.000168,0.9215384945273399,105,215040,556.316279315,215040
108.29,153.91141393,446,0.009613044,0.116845705,0.48989493,-0.0043251207,29.633886,0.8983872681856155,106,217088,560.899547798,217088
112.74,158.32897875999998,488,0.0099872295,0.13466796,0.44097376,-0.0023046879,25.393726,0.9345181360840797,107,219136,565.0945359289999,219136
110.99,157.68727331,496,0.009503796,0.12763672,0.3961369,0.0015036771,26.47584,0.9291233122348785,108,221184,569.224155164,221184
110.93,157.63498719,498,0.0099564465,0.13393554,0.35970038,-0.0016975298,27.182056,0.9138027504086494,109,223232,573.335942749,223232
110.1,157.28030428,499,0.01150803,0.15585938,0.35622615,-0.0024484862,24.974426,0.9306936040520668,110,225280,577.4403552919999,225280
110.01,157.45828547,503,0.009915538,0.13588867,0.36045226,-0.0025745765,24.611977,0.9290173724293709,111,227328,581.509943756,227328
105.41,153.11820877,510,0.008398766,0.10507812,0.35077706,-0.0035950777,25.372921,0.9173274636268616,112,229376,585.5229234279999,229376
112.97,159.25532748,439,0.011169871,0.14565429,0.33040425,-4.6421796e-05,18.220074,0.9385103918612003,113,231424,590.1814270159999,231424
118.53,164.10925009000002,450,0.011981572,0.15561524,0.31534407,-0.0050406912,22.427372,0.9159276932477951,114,233472,594.731020317,233472
119.75,164.68479306,460,0.011218815,0.1453125,0.30737942,-0.0058361036,22.278687,0.9175809249281883,115,235520,599.177934664,235520
125.88,170.33896777999996,489,0.008667293,0.10820313,0.278422,-0.00091589906,19.50939,0.9411330334842205,116,237568,603.35839414,237568
125.78,170.42020029000003,503,0.009541653,0.1293457,0.2673434,-0.0027697156,21.33633,0.9379096180200577,117,239616,607.4292800789999,239616
125.37,170.52637100999996,518,0.01265773,0.17285156,0.28823048,-0.0064064427,22.072563,0.9408029802143574,118,241664,611.379722508,241664
116.36,163.93387030000002,526,0.011236287,0.146875,0.31181976,-0.0046183555,22.664772,0.9368262961506844,119,243712,615.2711206729999,243712
115.77,165.74311100000003,512,0.010424006,0.14125976,0.32956892,-0.0023517546,22.439383,0.9484963044524193,120,245760,619.2657299179999,245760
114.77,166.33104227000004,485,0.0110352095,0.15102538,0.3424957,-0.00063600775,22.634462,0.9445419497787952,121,247808,623.4817372269999,247808
112.66,165.29303360000003,509,0.009049681,0.11875,0.33862454,-0.0024980237,25.366161,0.9163741320371628,122,249856,627.5004381399999,249856
119.55,172.16202310999998,517,0.010517302,0.13876954,0.3390551,-0.0041026245,18.343056,0.9443988315761089,123,251904,631.455934011,251904
125.27,178.49861413000002,513,0.009281078,0.11811523,0.31881878,-0.002617012,22.864845,0.9428681470453739,124,253952,635.444299828,253952
129.62,183.54992513000002,517,0.01139564,0.1540039,0.3002049,-0.007231432,22.66406,0.9385691173374653,125,256000,639.403412446,256000
133.53,188.19830481,511,0.0106065655,0.1463379,0.2801444,-0.0023564615,33.02235,0.8959686905145645,126,258048,643.409597179,258048
134.09,189.93344511999993,496,0.01232548,0.16767578,0.24821623,-0.0041681244,30.713175,0.9320891350507736,127,260096,647.5357343229999,260096
132.88,190.32071534999994,493,0.012424969,0.1696289,0.23780625,-0.007249606,37.88809,0.8708534985780716,128,262144,651.684199478,262144
137.88,197.29013391000004,527,0.012770733,0.17045899,0.24419518,-0.0007956775,34.207664,0.8840840458869934,129,264192,655.568254747,264192
133.26,194.53716709000003,526,0.009482376,0.10834961,0.24281685,-0.0052177706,31.470882,0.9058802053332329,130,266240,659.4589559579999,266240
134.36,197.09670606,517,0.008722218,0.113867186,0.24271345,-0.0011131645,34.414707,0.8915655463933945,131,268288,663.416109043,268288
136.16,202.4710906,503,0.0129246805,0.17416993,0.23126344,-0.0024503777,38.30505,0.9331606030464172,132,270336,667.4861856929999,270336
132.89,200.69612563999996,507,0.011646227,0.15253906,0.1926893,-0.0021942263,32.904373,0.9327577352523804,133,272384,671.5200179909999,272384
129.84,198.05118166999998,522,0.011588833,0.159375,0.16709448,-0.0059822854,49.280785,0.8532322198152542,134,274432,675.441864452,274432
127.25,199.13293042,519,0.011160475,0.1565918,0.14833066,-0.005487427,46.096237,0.9006039723753929,135,276480,679.388153108,276480
127.08,203.36644277,510,0.010960149,0.1439453,0.12870824,-0.0015415504,59.68853,0.8769101500511169,136,278528,683.4043924279999,278528
129.52,209.12981765,520,0.013196038,0.18310547,0.108757064,-0.0008057492,53.531586,0.8529625236988068,137,280576,687.341755047,280576
131.31,212.76922571,503,0.014562952,0.19487305,0.09315349,-8.586872e-05,47.434074,0.9113466888666153,138,282624,691.409379835,282624
138.32,221.94880163999997,519,0.01063543,0.14042969,0.078767456,0.0016380481,60.874718,0.8558386713266373,139,284672,695.353372293,284672
147.1,237.40068553999998,526,0.011046154,0.14638671,0.07095055,-0.0030293749,83.13303,0.8397273123264313,140,286720,699.246728643,286720
155.91,251.21088190999998,529,0.010646112,0.14208984,0.08420615,-0.0013265525,66.733154,0.8453081548213959,141,288768,703.113142879,288768
164.92,265.36701889000005,521,0.012384316,0.16381836,0.07107633,-0.0022575248,85.151375,0.8392795920372009,142,290816,707.042732306,290816
175.46,282.7460053,479,0.014236781,0.17446288,0.052140914,-0.0019433375,81.35441,0.8273452520370483,143,292864,711.3161693019999,292864
186.93,302.93873949,518,0.014986308,0.19291992,0.049707927,-0.003132141,130.43675,0.8000209182500839,144,294912,715.268650247,294912
199.73,324.64023046,530,0.012474993,0.1673828,0.048024196,-0.0016750675,118.79246,0.7272928655147552,145,296960,719.129974836,296960
215.45,351.66254668999994,530,0.01443398,0.18046875,0.042718224,-0.0011647737,98.485306,0.8262124061584473,146,299008,722.9945251009999,299008
228.72,372.40334287999997,519,0.013390528,0.18310547,0.045885712,-0.00013219262,93.79258,0.8405987173318863,147,301056,726.934599341,301056
237.57,388.92247548,516,0.0121949315,0.16347656,0.036112096,-0.00030315094,105.44686,0.822327196598053,148,303104,730.900446551,303104
242.33,400.22583595,517,0.011772497,0.15346679,0.02885044,-0.0028185225,90.818375,0.8123747110366821,149,305152,734.860969845,305152
254.82,422.17311021999996,518,0.011933942,0.16201171,0.029666116,0.0014262855,118.19741,0.7992765009403229,150,307200,738.8083995229999,307200
262.84,437.17201259,496,0.013909312,0.18129882,0.019969586,-0.006729345,87.86875,0.850888192653656,151,309248,742.933012098,309248
261.1,439.67232197000004,519,0.013179861,0.17529297,0.014110225,-0.00094067503,100.07833,0.855737492442131,152,311296,746.8777442549999,311296
271.16,455.34368085,527,0.010173445,0.1383789,0.0067479284,-0.0018714346,81.1944,0.7882585227489471,153,313344,750.757566528,313344
276.35,465.69789012,521,0.009269734,0.121191405,0.0003650315,-0.003629746,105.78306,0.766659215092659,154,315392,754.687855166,315392
278.05,467.15796876,514,0.0115447,0.14731446,-0.0019568224,0.002909201,110.61487,0.6114806830883026,155,317440,758.6691020689999,317440
282.3,475.29571264,522,0.011610134,0.15195313,0.015590275,-0.00030178792,97.33212,0.8200320303440094,156,319488,762.58888557,319488
291.64,488.91247110000006,521,0.015401764,0.18198243,0.012155238,-0.0031808726,98.6142,0.6198597848415375,157,321536,766.513657792,321536
272.36,457.7842735800001,496,0.012477253,0.15913086,-0.010399245,-0.0071736947,93.11183,0.8227242231369019,158,323584,770.6394618759999,323584
266.12,447.42613201999995,523,0.013949668,0.18334961,-0.009568652,0.00032178877,92.57549,0.8617534786462784,159,325632,774.550089385,325632
266.97,450.22569215999994,522,0.014530629,0.18701172,-0.009242942,-0.0077931928,96.522644,0.758237823843956,160,327680,778.468058423,327680
280.92,471.52146331000006,520,0.012870369,0.16108398,-0.015985083,-5.7476376e-05,116.605835,0.17567968368530273,161,329728,782.403965612,329728
289.75,484.55316894,522,0.01210851,0.16328125,-0.02750118,-0.0004479151,50.107784,0.7645201236009598,162,331776,786.323431113,331776
300.54,494.24142178999995,518,0.012112794,0.15161133,-0.045699548,-0.0038052257,98.03047,0.6480877697467804,163,333824,790.273890919,333824
306.04,500.16019174,518,0.0148955155,0.14492187,-0.06312311,-0.0024480342,82.66128,0.7309265732765198,164,335872,794.220829497,335872
309.28,502.20262025000005,526,0.012822801,0.16879883,-0.05397155,-0.0064385654,90.482765,0.5658572018146515,165,337920,798.1124245379999,337920
301.18,487.11753383,497,0.010965964,0.14335938,-0.0404428,-0.0037470683,54.288155,0.9073747247457504,166,339968,802.2265886939999,339968
305.68,491.07169599,519,0.011848984,0.14990234,-0.054327507,-0.0055213394,95.30279,0.6817246079444885,167,342016,806.17206904,342016
296.65,478.23128249000007,516,0.012184167,0.16210938,-0.06691094,-0.002341732,87.51677,0.8514887392520905,168,344064,810.138094996,344064
304.43,491.23105612,524,0.014837084,0.1932129,-0.06591715,0.0030534773,86.68814,0.8356702029705048,169,346112,814.0428793499999,346112
315.39,512.012957,516,0.014472848,0.18657227,-0.066005036,0.0004920581,94.64193,0.8718386292457581,170,348160,818.0094562229999,348160
330.08,537.6096095600001,522,0.0144422855,0.18330078,-0.08178849,0.00021483426,98.21753,0.6499249339103699,171,350208,821.9302394499999,350208
328.91,535.62183243,524,0.013669603,0.17749023,-0.08119045,-0.003926889,112.36137,0.6039596796035767,172,352256,825.83523309,352256
324.77,532.21307484,498,0.009882538,0.13417968,-0.09208844,-0.0050723115,72.75709,0.9000972211360931,173,354304,829.941020432,354304
333.32,545.8721850700001,521,0.009934429,0.13374023,-0.10903907,-0.0018379877,71.94344,0.9029541984200478,174,356352,833.865548421,356352
339.47,554.0955361199999,521,0.0143669415,0.19526367,-0.11428212,-0.0062895766,95.59795,0.6813986897468567,175,358400,837.792857091,358400
337.62,552.6197897100001,518,0.016144823,0.20083007,-0.11354729,-0.00017096408,103.742714,0.7733765989542007,176,360448,841.7408044389999,360448
319.84,525.52073525,510,0.014236078,0.18486328,-0.12127775,-0.0005091301,85.96075,0.811497688293457,177,362496,845.74980161,362496
316.88,523.7766838,516,0.014929806,0.20092773,-0.124789044,0.0011942132,97.38995,0.044976890087127686,178,364544,849.714257936,364544
336.69,558.07441966,517,0.013118491,0.16743164,-0.12599024,-0.0005390177,93.209946,0.6228076815605164,179,366592,853.673417227,366592
343.78,570.2412652,521,0.009881662,0.13330078,-0.12968597,0.002356619,114.5349,0.7359765768051147,180,368640,857.600000178,368640
357.93,595.1833699399999,496,0.014055686,0.18989258,-0.13289109,-0.0014827382,95.732025,0.6625136733055115,181,370688,861.7294199349999,370688
367.61,611.93293779,514,0.014843173,0.19521484,-0.13576928,-0.004152605,100.87489,0.5899496674537659,182,372736,865.708174377,372736
366.3,613.5507013299999,521,0.01628819,0.20527343,-0.13696168,-0.005578815,113.62608,0.6225106716156006,183,374784,869.63894166,374784
374.77,628.67976132,523,0.011603033,0.15644531,-0.13870488,-0.0008568129,87.42664,0.8342773914337158,184,376832,873.5482588159999,376832
386.04,649.5366881699999,520,0.01502798,0.2022461,-0.1553127,-0.0033214726,101.09868,0.7358682155609131,185,378880,877.4822214589999,378880
399.48,672.23314142,517,0.016229233,0.215625,-0.14279516,0.0021587433,103.49779,0.02062302827835083,186,380928,881.438144826,380928
406.07,683.4433308,525,0.01451468,0.19609375,-0.11405808,-0.004360369,109.14867,0.4032023549079895,187,382976,885.333066866,382976
415.82,698.0826258099999,514,0.011845997,0.16152343,-0.10774438,-0.0037572652,89.3612,0.7274670004844666,188,385024,889.3187647379999,385024
423.54,710.2015730400001,503,0.01207458,0.16049805,-0.11140796,-0.002073806,88.421135,0.7938891649246216,189,387072,893.3864227739999,387072
428.64,721.1303006500001,526,0.013714552,0.17558594,-0.124779865,0.0023093421,100.919876,0.8570278435945511,190,389120,897.2778302339999,389120
441.55,742.0618422200001,520,0.014616285,0.19355468,-0.1257734,0.002342313,115.548035,0.294556200504303,191,391168,901.2123251229999,391168
454.83,764.0307499899999,524,0.016882386,0.22368164,-0.14636612,-0.004249889,105.09818,0.48607754707336426,192,393216,905.121227611,393216
456.71,767.1799927500001,518,0.017965544,0.22607422,-0.16609193,0.0013273858,112.23132,0.0273856520652771,193,395264,909.0721285479999,395264
455.01,766.8724598699998,518,0.015164452,0.19418946,-0.1682319,0.0018222879,88.658226,0.8761848583817482,194,397312,913.022397516,397312
454.39,764.6996218900001,520,0.009498198,0.12773438,-0.17969152,-0.0016029961,127.31819,0.5931247174739838,195,399360,916.9551187469999,399360
463.57,780.6408999800001,499,0.011702079,0.15532227,-0.18195614,-0.0028013955,85.871254,0.7207460105419159,196,401408,921.057379599,401408
469.8,791.3386347199998,518,0.017398251,0.21591797,-0.20027661,0.0032683325,113.15558,0.5593487620353699,197,403456,925.009139435,403456
489.64,827.2494769299998,521,0.015549707,0.20776367,-0.2161816,0.0028021827,112.05849,0.5542531311511993,198,405504,928.935034355,405504
502.84,854.4754256800001,524,0.01700411,0.20966797,-0.23272455,0.0012666169,119.511696,0.6501849591732025,199,407552,932.8375399089999,407552
493.15,839.08112586,519,0.015063238,0.18901367,-0.2620985,-0.006899976,103.79414,0.8002486377954483,200,409600,936.7769668279999,409600
468.9,804.62698253,516,0.011683199,0.15551758,-0.26634783,-0.004734986,80.31644,0.8650554865598679,201,411648,940.740945811,411648
433.84,749.8864294100001,523,0.013960123,0.1786621,-0.25891453,0.002279499,67.66933,0.9314730390906334,202,413696,944.6558427519999,413696
408.44,708.5087420599998,522,0.010932652,0.14355469,-0.26306593,-0.0076504303,91.78479,0.7992786020040512,203,415744,948.577329793,415744
395.53,688.0529135400002,491,0.011185041,0.1494629,-0.27196717,-0.0003312749,75.9118,0.9159503281116486,204,417792,952.7448879049999,417792
