# {"t_start": 1597501001.116909, "env_id": "HopperBulletEnv-v0"} 
r,l,t
15.763339,10,25.001476
13.851063,9,25.009131
23.454581,24,25.032943
15.7074,9,25.044578
16.95407,6,25.051935
11.614602,7,25.060881
16.449684,12,25.073586
15.996712,6,25.07883
18.768093,8,25.087036
16.252662,6,25.092478
10.887795,11,25.102539
18.273042,8,25.109818
21.516359,19,25.129334
15.45833,7,25.136101
13.752148,10,25.145003
17.263917,10,25.15387
16.680348,9,25.161334
14.112465,24,25.18133
16.302889,8,25.188242
12.050806,12,25.198667
13.001182,11,25.20763
21.617081,15,25.219709
17.766406,8,25.226592
16.36234,7,25.232658
18.146382,9,25.240871
14.837479,9,25.248568
17.983191,8,25.255718
15.469165,6,25.260926
16.961294,16,25.274194
20.144295,12,25.284133
15.18902,9,25.291776
12.804379,13,25.302713
18.130853,7,25.308695
12.890303,6,25.314056
16.236629,12,25.324621
10.795963,7,25.330964
17.39054,8,25.337809
17.201282,6,25.342978
14.392997,6,25.348298
13.840781,15,25.360883
14.690979,6,25.366182
14.669109,5,25.37065
19.355676,8,25.377416
17.667541,9,25.385042
17.495481,9,25.393003
19.914735,15,25.406102
17.719051,10,25.414974
8.379411,7,25.421179
17.136791,7,25.42722
18.652145,10,25.435753
12.691224,11,25.445243
18.92222,10,25.454238
15.913879,6,25.45953
17.433326,15,25.472096
21.007805,11,25.481526
16.342732,10,25.490037
15.200923,8,25.497005
20.032754,9,25.504756
13.897023,12,25.514696
16.52033,9,25.522152
9.556243,10,25.530893
15.54887,5,25.535477
19.062298,11,25.544515
20.127472,8,25.551786
23.715068,21,25.569483
12.622193,7,25.575762
18.065631,9,25.584487
14.535733,6,25.590659
17.853945,12,25.60092
14.629268,9,25.608954
18.379097,15,25.62209
14.917529,13,25.632951
19.648264,12,25.642903
18.219533,6,25.648325
14.566559,8,25.655573
18.945889,8,25.662226
16.716424,6,25.667805
14.367618,7,25.674053
13.58342,12,25.683891
19.925153,7,25.68995
14.210104,8,25.697759
19.534465,17,25.711901
16.609645,5,25.716507
18.771067,12,25.726455
21.172979,10,25.735401
16.97518,10,25.743748
17.532137,7,25.749625
17.852619,8,25.756709
18.099102,12,25.766918
17.242408,8,25.773792
13.771534,10,25.78445
18.132118,8,25.792441
15.241607,9,25.800113
18.945378,10,25.808437
11.671324,4,25.812145
16.760343,8,25.818987
10.60264,11,25.828223
15.72524,5,25.832632
19.143297,10,25.840866
13.57102,6,25.846319
17.319014,14,25.85837
18.007792,6,25.863964
16.499299,6,25.869495
14.369662,14,25.88082
13.746704,8,25.88779
20.215958,14,25.900137
15.99647,6,25.905376
18.418434,7,25.911702
17.199687,8,25.918657
16.149843,6,25.924014
22.174798,14,25.935736
18.751821,12,25.946435
18.578235,8,25.953406
13.429875,17,25.967921
15.553629,7,25.974002
14.47297,5,25.978544
17.554899,8,25.988582
11.506558,10,26.002457
18.259564,8,26.012502
13.495368,6,26.020279
22.559897,14,26.035454
16.792534,7,26.044513
15.633792,10,26.05357
21.357541,10,26.061883
18.972753,13,26.073008
14.596103,7,26.079718
19.968611,13,26.093622
14.138488,9,26.102586
19.402969,12,26.117053
14.543022,13,26.134188
15.13474,11,26.147692
14.032789,6,26.155076
15.527139,7,26.161997
15.621482,7,26.16821
14.345356,11,26.177531
17.43657,16,26.499156
12.04746,6,26.504654
16.902628,7,26.51112
13.453242,19,26.527868
15.851547,6,26.533318
20.261661,14,26.545163
18.796492,15,26.557968
19.409847,13,26.569118
19.135287,7,26.575225
17.164376,5,26.579799
16.498457,10,26.589142
16.688131,6,26.59451
15.83901,12,26.604774
16.173528,11,26.61461
21.732124,11,26.623922
15.226724,6,26.629181
18.352905,14,26.641667
18.638434,6,26.647187
20.576936,10,26.655665
17.460393,5,26.660207
16.097784,8,26.667078
18.063466,6,26.672344
14.855916,6,26.677679
15.105413,10,26.685849
17.178356,7,26.692098
15.851746,7,26.698474
18.290287,9,26.706191
14.55035,15,26.71864
16.504212,8,26.725744
15.199706,6,26.731035
16.454731,6,26.736405
18.105165,7,26.742905
17.991901,14,26.756281
16.918423,7,26.762238
19.102097,15,26.775732
18.591997,9,26.783419
16.384013,6,26.788982
17.165051,9,26.796686
18.942607,9,26.804648
14.689007,7,26.811321
17.535227,7,26.817296
18.582776,8,26.824107
21.138903,10,26.832598
12.336096,7,26.838818
15.751179,7,26.845035
18.819777,20,26.862139
18.008577,9,26.870224
14.507053,7,26.876317
15.153846,7,26.882658
3.605378,26,26.903915
23.352381,19,26.919731
15.268752,9,26.92772
14.425152,8,26.934581
17.465256,18,26.949876
26.401999,27,26.972536
18.107174,7,26.978893
17.056622,6,26.984145
17.091849,7,26.990399
17.0247,5,26.994876
19.355145,15,27.0079
22.594851,22,27.028449
17.701551,6,27.035969
14.304473,10,27.048068
16.834048,6,27.055257
17.433927,14,27.06771
18.567598,15,27.082544
17.612386,6,27.087902
16.118569,6,27.093373
13.392145,9,27.101166
16.827398,6,27.106739
17.196836,12,27.11711
15.561325,5,27.121773
18.828016,7,27.128115
14.491272,8,27.134995
16.147741,5,27.139582
18.692511,24,27.163521
17.935123,9,27.17528
14.577908,8,27.182238
11.970974,8,27.191513
16.38316,6,27.197115
19.35423,11,27.206978
16.616312,5,27.21218
15.47956,9,27.220211
13.525311,7,27.226473
17.341689,10,27.235114
18.85489,25,27.255807
19.33235,14,27.268216
16.793887,8,27.275712
19.723255,10,27.28447
15.3015,13,27.29518
14.430376,5,27.299774
15.050124,10,27.308285
16.48072,6,27.313551
11.626735,6,27.319169
19.47702,10,27.327801
19.698245,8,27.335105
16.460874,9,27.342818
15.682925,14,27.354728
29.224468,34,27.383384
19.290985,9,27.391318
17.700693,6,27.396724
11.925805,7,27.402499
15.585584,13,27.413629
14.462006,13,27.425166
18.081566,5,27.429613
15.858516,18,27.44495
17.707532,7,27.451057
16.910483,9,27.458564
16.494777,9,27.466504
14.859612,8,27.473334
15.582651,6,27.47849
15.864605,6,27.483821
17.636771,7,27.489939
18.691695,12,27.50012
16.226616,7,27.506211
22.929257,17,27.520566
19.847664,8,27.527906
16.719426,6,27.533246
16.233595,7,27.541158
20.170894,10,27.552796
16.04876,7,27.559172
19.035897,10,27.56804
10.319144,14,27.579775
15.957797,5,27.584239
16.47161,7,27.590176
20.65288,13,27.600958
21.939849,12,27.611054
16.306684,9,27.618675
18.053473,7,27.624589
18.389055,7,27.630648
16.956312,6,27.63586
23.345586,11,27.645618
19.138597,9,27.653229
17.853581,6,27.658565
16.365048,6,27.663847
13.532585,11,27.673289
12.779723,14,27.685076
14.077612,14,27.696632
19.255679,8,27.703806
15.959087,8,27.710693
18.461912,8,27.717938
19.352764,8,27.72494
15.768541,8,27.732246
18.414559,8,27.7391
18.278264,10,27.748255
19.976223,11,27.757712
17.379459,7,27.763932
19.02295,7,27.770038
16.637962,5,27.774849
15.128679,11,27.784493
15.874547,7,27.790471
15.368703,11,27.800039
19.20431,8,27.807059
19.159616,13,27.817903
22.782019,11,27.82706
18.19409,8,27.833958
14.01845,6,27.839136
14.597985,11,27.848292
18.387732,11,27.857933
17.10513,8,27.865027
18.368465,13,27.876034
17.031859,17,27.890278
15.466348,11,27.899591
16.410333,9,27.907455
13.037696,7,27.913305
18.927163,6,27.918419
15.605527,9,27.926052
19.823303,15,27.939075
19.279022,7,27.945084
17.346558,15,27.957373
13.969615,11,27.96684
14.474329,5,27.971248
11.559971,25,27.99165
16.887243,9,27.999992
20.130253,13,28.013505
14.828396,5,28.018759
20.009742,11,28.030972
14.866052,19,28.048829
12.782983,18,28.066499
13.402268,13,28.080196
16.572349,6,28.085953
13.052946,14,28.099024
14.130023,8,28.106254
19.377348,10,28.115227
8.888548,7,28.121549
16.65083,8,28.12874
19.726304,7,28.134909
21.003372,13,28.145991
16.484939,13,28.157068
11.783757,12,28.167353
17.926477,9,28.175021
21.166525,15,28.187596
18.738664,7,28.193891
18.651464,7,28.200235
19.967961,11,28.209693
16.169307,7,28.215946
14.114932,15,28.228603
16.486723,10,28.236845
16.808428,12,28.247046
14.584293,6,28.25258
21.378445,9,28.260656
21.660901,16,28.27385
19.996666,13,28.285314
20.015033,16,28.298825
18.426463,7,28.304896
10.648515,13,28.62606
14.062216,12,28.636627
23.633881,12,28.647835
15.577872,7,28.654431
16.51096,6,28.659914
20.254113,10,28.669068
18.357192,11,28.678568
17.147213,8,28.685431
15.097785,9,28.693105
14.204235,7,28.699374
13.998719,6,28.704734
15.613905,12,28.714909
21.044928,11,28.723833
15.721813,7,28.729919
15.42389,5,28.734803
14.876732,5,28.739461
17.537309,6,28.745745
17.326255,6,28.751431
17.660515,17,28.765948
19.11804,7,28.772313
18.704783,8,28.779532
15.844704,8,28.786545
16.719817,6,28.791889
22.856604,11,28.80131
16.968961,7,28.807637
20.201365,7,28.813941
18.484839,9,28.821431
14.410318,6,28.826744
21.954485,15,28.839184
22.057634,11,28.848359
17.587083,7,28.854462
18.529894,7,28.860707
17.308473,7,28.867313
10.84919,16,28.880494
17.815646,20,28.897498
15.37993,6,28.90287
17.758015,9,28.910924
15.889102,11,28.920046
15.883773,7,28.926275
19.9996,9,28.934227
16.302625,10,28.942929
17.852137,9,28.951872
13.105541,10,28.963246
12.874598,20,28.986448
19.347992,8,28.995294
21.079409,11,29.007145
17.093543,7,29.015292
18.373992,9,29.02553
15.788389,8,29.032883
12.447389,6,29.038848
16.306683,14,29.051196
23.77231,21,29.068683
20.849774,12,29.079204
19.904687,7,29.085169
18.011065,10,29.094152
19.14262,8,29.101549
19.121914,9,29.109616
30.812188,30,29.145972
24.258765,17,29.161246
18.450275,9,29.169135
16.241028,5,29.174521
19.788813,9,29.182238
13.112067,6,29.187773
18.32162,23,29.206746
19.256238,6,29.212344
20.102626,30,29.237481
16.191957,14,29.250962
17.099574,8,29.257971
14.209049,8,29.265067
15.053401,12,29.275774
17.15339,10,29.284724
12.441358,10,29.293634
19.755033,15,29.306434
11.597473,12,29.316716
18.546147,7,29.323015
27.743974,27,29.34548
15.66168,7,29.351426
18.633059,6,29.356952
15.84106,7,29.363193
13.393858,6,29.368578
13.165919,27,29.390784
19.900827,7,29.396774
17.373455,10,29.405343
13.913671,11,29.415012
19.447003,9,29.422815
13.413257,5,29.427209
12.254325,12,29.437091
18.971167,6,29.442536
15.529021,5,29.447325
13.724834,5,29.451718
13.382383,6,29.45705
21.30497,12,29.467345
15.9891,6,29.472792
16.414707,9,29.480563
17.312984,7,29.486533
19.121293,10,29.495255
18.414712,8,29.502184
11.966403,11,29.511613
19.169695,7,29.517801
14.594153,7,29.523862
20.797169,13,29.534847
20.32001,9,29.54285
20.987134,13,29.553783
14.571034,6,29.558952
17.046568,10,29.568007
16.161633,7,29.574088
18.912012,13,29.585523
15.629167,5,29.590638
16.22504,7,29.597222
19.130142,7,29.603444
10.881016,7,29.609298
16.93872,5,29.61363
15.565968,5,29.617958
18.088051,14,29.62963
17.688256,7,29.636156
16.01542,10,29.644897
15.40694,7,29.651218
18.281883,11,29.660638
16.50308,8,29.667661
16.08415,6,29.672842
23.127467,15,29.685376
16.460501,10,29.693815
14.59041,7,29.700169
19.262664,8,29.706951
16.176585,5,29.711419
13.319736,7,29.717466
12.583083,7,29.723537
17.684491,7,29.729776
15.504994,5,29.734486
22.264778,18,29.749333
13.199903,8,29.756617
17.431775,9,29.764282
17.380517,10,29.773373
20.330724,12,29.784177
13.54389,14,29.796429
20.942605,9,29.804539
20.170281,13,29.815417
15.682126,6,29.820887
17.092755,6,29.82629
17.783686,7,29.832355
19.258291,7,29.838244
17.812988,10,29.846712
21.637573,8,29.853776
18.943624,12,29.863973
18.900319,6,29.869268
14.809485,7,29.87539
21.502731,14,29.887163
15.545155,14,29.899105
16.3062,8,29.906256
18.265371,16,29.919643
14.084637,11,29.929452
19.393375,6,29.934635
15.330318,13,29.945641
26.026176,20,29.962255
16.997256,11,29.97212
17.312914,11,29.981817
15.103573,8,29.988733
14.963128,9,29.996389
20.396767,7,30.002349
17.555475,17,30.016651
15.436952,5,30.021216
14.001706,10,30.032454
15.034029,5,30.039017
15.047304,6,30.04469
16.041406,8,30.053076
17.144242,6,30.059554
17.546996,7,30.065763
20.516254,8,30.07388
19.084259,8,30.080819
19.303856,15,30.093357
11.581274,10,30.101817
17.537477,9,30.10951
17.997204,10,30.117798
15.498537,8,30.124817
11.742277,11,30.135604
15.111152,12,30.146974
20.882583,9,30.154438
19.552165,9,30.161889
25.576392,18,30.176526
18.689746,7,30.183403
15.166726,8,30.191303
14.852221,11,30.201114
14.825742,8,30.208281
22.550078,15,30.22133
18.922653,7,30.227834
15.885295,8,30.236042
20.885378,18,30.252487
17.153877,8,30.259493
19.095405,8,30.266473
18.467443,8,30.273904
13.759235,7,30.280304
21.047151,19,30.299377
23.444328,21,30.317123
18.306081,6,30.322248
18.542718,8,30.329486
15.410758,19,30.346937
17.496568,9,30.354685
14.443658,5,30.359154
17.764294,11,30.368732
17.112173,8,30.375929
11.224331,11,30.385217
17.462002,7,30.391437
22.560835,13,30.402904
16.711997,7,30.408815
19.434826,10,30.417263
13.926691,5,30.421845
12.866977,5,30.426469
18.11161,15,30.439046
15.69718,8,30.44595
14.393174,10,30.76318
19.630648,16,30.777029
20.03007,11,30.786895
10.755699,12,30.797541
17.582353,6,30.802909
17.884933,10,30.811465
20.324553,7,30.817995
16.343493,9,30.825757
14.870106,11,30.835168
19.522731,8,30.842103
15.867628,5,30.846663
17.27697,9,30.854433
16.526314,5,30.859232
17.879132,6,30.864549
16.05614,12,30.874954
15.336656,7,30.881139
17.754756,7,30.887799
16.750973,14,30.89961
18.583723,9,30.907449
20.481189,16,30.921054
18.056413,6,30.926327
16.667968,5,30.930804
20.447874,10,30.939349
14.911477,13,30.950443
17.244791,17,30.964418
18.421741,6,30.970661
15.545105,8,30.97964
15.089352,5,30.984899
15.846294,8,30.995265
18.616453,10,31.008657
18.026607,8,31.016177
17.405789,7,31.023836
17.720253,9,31.032144
19.064054,8,31.040112
18.920747,7,31.046338
24.097636,18,31.062285
13.097795,7,31.070267
18.730272,11,31.084526
17.543625,9,31.095432
15.572722,6,31.100985
17.991683,6,31.106735
16.288057,9,31.114499
18.403296,11,31.124066
15.010997,6,31.129766
16.767429,10,31.138436
18.864903,7,31.144716
16.681057,9,31.152652
16.707456,12,31.162764
18.241663,9,31.170727
14.223065,6,31.175978
20.072629,11,31.185848
16.203415,11,31.195836
16.108966,5,31.200473
19.529199,11,31.210028
18.27299,8,31.217063
15.987687,5,31.22178
15.445511,11,31.231243
13.084674,7,31.237401
17.74134,8,31.244458
18.459381,7,31.250506
16.638532,7,31.256367
16.216357,7,31.262281
17.86445,14,31.274148
15.431236,6,31.279427
16.85547,7,31.285695
20.758031,10,31.29403
21.606074,9,31.302002
14.950801,6,31.307303
19.509149,10,31.315933
17.738326,10,31.324426
17.469486,5,31.329153
15.639439,9,31.336616
19.319402,16,31.349946
16.984767,8,31.356695
16.530924,9,31.364489
14.94142,7,31.370483
15.369316,7,31.376569
15.530448,7,31.38247
16.602254,9,31.39041
22.717151,15,31.40304
15.721386,6,31.408267
18.139388,8,31.415209
16.732659,7,31.422119
14.612059,10,31.430856
16.404826,6,31.43629
17.261974,5,31.441086
19.14991,7,31.447666
16.356134,7,31.453917
16.362443,9,31.461626
16.016476,7,31.467612
15.902752,5,31.472252
17.905301,8,31.479229
13.133909,9,31.487126
15.944982,5,31.491824
14.963346,14,31.503398
19.673025,11,31.512589
17.900951,13,31.523502
15.616218,8,31.530869
14.310246,5,31.535302
16.928878,6,31.540693
17.917781,6,31.545934
24.342994,26,31.567531
15.259081,7,31.573874
21.411624,12,31.584129
18.763118,10,31.592503
19.034083,9,31.600169
18.193018,6,31.605256
16.427351,5,31.609739
20.499559,8,31.616728
13.163712,7,31.622916
15.694975,19,31.639652
16.187822,9,31.647328
16.641803,6,31.652882
20.414341,8,31.659708
17.169395,10,31.667854
16.617399,6,31.673081
15.775095,12,31.683231
15.5515,7,31.689333
15.120006,10,31.69792
12.214146,8,31.705469
16.59743,7,31.711648
23.924814,14,31.723798
14.719115,6,31.729058
17.618603,9,31.736669
21.242121,11,31.746293
20.050257,8,31.752941
16.647328,5,31.758107
16.334112,7,31.764608
16.931095,6,31.770325
15.916386,6,31.77546
17.354965,5,31.780169
18.858006,8,31.787429
19.774242,9,31.795172
13.740375,5,31.799798
16.403559,9,31.807896
22.356479,15,31.821176
15.639673,6,31.826528
15.26512,7,31.832796
14.310481,7,31.838946
16.204929,5,31.843439
15.088172,6,31.848713
15.858638,9,31.856654
16.664513,6,31.86203
20.196557,13,31.872817
22.954282,13,31.884334
15.642452,8,31.891212
10.184438,8,31.898197
18.7842,6,31.903476
14.854838,6,31.908763
17.8663,7,31.914912
20.909516,12,31.925005
13.92507,6,31.93047
17.240713,9,31.93843
14.590996,6,31.943762
17.604124,6,31.950642
14.530339,7,31.958332
28.94927,20,31.979738
19.095948,6,31.986384
16.026419,8,31.996276
18.085189,8,32.004215
18.760365,7,32.011513
16.502894,6,32.016931
15.567498,8,32.02443
18.998514,8,32.03154
16.43677,6,32.037366
18.891788,7,32.043432
17.999813,12,32.054351
15.419199,7,32.060279
18.758285,9,32.068312
16.793875,5,32.072757
17.521151,7,32.078901
17.203026,6,32.084458
16.8398,11,32.093664
16.673302,6,32.099058
19.090058,9,32.106769
18.718019,7,32.11275
15.850631,5,32.117306
16.423083,7,32.123465
15.90689,7,32.129711
13.085146,8,32.136681
16.235481,5,32.141108
17.449579,6,32.146307
17.669583,7,32.152392
20.156846,12,32.162867
13.693596,9,32.170523
18.718482,8,32.178043
15.926542,7,32.18403
14.945212,5,32.188549
15.617138,5,32.193105
20.039368,12,32.202972
15.201997,14,32.214602
16.823836,6,32.220086
17.258054,5,32.224872
17.593165,8,32.231597
20.284384,8,32.238596
18.964591,7,32.245036
17.644855,6,32.250578
16.766835,6,32.256286
19.182743,6,32.261544
16.939976,7,32.267944
18.745008,9,32.275509
14.923576,7,32.282155
16.867342,9,32.290096
17.767033,7,32.296397
21.421517,9,32.304186
17.865401,6,32.310015
18.95197,9,32.31778
19.142287,9,32.325592
16.674166,12,32.335559
18.223247,11,32.345241
19.425964,8,32.352367
14.576074,12,32.362384
15.185733,9,32.369877
22.00351,11,32.379226
17.159003,13,32.390001
10.061297,10,32.398805
10.858717,14,32.410446
19.194213,14,32.422597
14.386982,5,32.427912
16.998917,8,32.435253
13.903805,11,32.444852
12.597263,13,32.45593
16.273044,6,32.461322
15.631447,6,32.466926
16.776732,5,32.471296
15.529119,6,32.476714
18.732506,9,32.484587
13.759408,10,32.493038
15.985218,8,32.500317
13.277877,15,32.512873
16.017631,7,32.519141
16.340637,6,32.524352
17.607303,9,32.532249
19.562052,11,32.541628
16.357711,6,32.547084
22.20809,11,32.55641
14.754482,11,32.566287
16.600957,7,32.57226
14.874098,5,32.576779
17.450465,6,32.582002
17.028103,7,32.588395
15.497878,14,32.909941
18.112172,6,32.915412
17.550652,6,32.920697
16.826785,8,32.927739
14.441713,11,32.937511
15.687872,5,32.942112
15.163565,6,32.948512
17.826277,7,32.956378
17.14965,6,32.963791
16.999408,6,32.971144
17.629294,7,32.980301
19.324175,10,32.990163
14.346125,8,32.997745
16.93074,7,33.003781
16.261422,5,33.00896
17.325359,7,33.015441
18.159032,6,33.021081
20.9047,7,33.027285
15.55422,5,33.031935
16.426267,5,33.036926
16.156246,6,33.042111
17.026682,6,33.047331
16.504503,9,33.0551
16.052439,10,33.06399
19.733741,9,33.071953
22.68183,9,33.079447
16.318539,10,33.087944
16.82462,8,33.095129
17.273656,5,33.099713
15.722218,5,33.104087
19.517265,7,33.110035
20.058758,8,33.117466
15.828187,10,33.127986
15.259703,15,33.143013
19.022543,7,33.149071
19.50722,6,33.154456
16.29298,5,33.159479
16.80169,8,33.16626
14.520724,7,33.172335
24.285848,20,33.189168
17.877745,8,33.19645
15.902224,6,33.201755
17.938199,10,33.210042
19.344515,7,33.216267
19.801355,12,33.226548
19.233536,8,33.233497
19.401995,9,33.24121
18.720608,9,33.249434
16.50617,5,33.254102
19.265935,8,33.261007
17.410682,6,33.266342
18.894672,6,33.271474
16.651088,6,33.276776
18.546391,7,33.283278
11.405227,17,33.297498
19.603185,8,33.304417
18.869755,7,33.310744
20.168038,9,33.318467
15.365152,8,33.325396
18.35392,12,33.335426
14.64159,7,33.341758
18.454486,13,33.352874
16.509239,11,33.362243
14.255197,6,33.367496
17.74937,9,33.375408
16.020538,5,33.379907
12.898701,7,33.386168
16.743054,11,33.395834
25.770806,17,33.409622
19.278113,8,33.416247
16.600987,5,33.420979
21.124804,14,33.433318
17.242756,10,33.442204
18.743674,18,33.457506
13.433776,10,33.466213
21.394155,12,33.476513
18.498126,12,33.486458
18.096219,9,33.494036
19.086852,7,33.500452
15.539287,7,33.506629
22.308385,12,33.516745
17.60788,8,33.523508
17.836786,13,33.535358
16.498044,7,33.541757
13.850571,5,33.546189
17.349357,6,33.552352
14.991036,7,33.558874
16.554312,7,33.564768
17.977283,11,33.574329
19.141119,14,33.588315
15.231107,12,33.599164
18.439426,8,33.606264
15.640793,9,33.61391
17.540921,8,33.620867
20.673598,7,33.62699
18.246181,7,33.63326
18.333742,7,33.639468
17.65685,6,33.644874
14.104172,5,33.649395
22.897643,20,33.665867
18.096357,9,33.673561
