eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
11.55,16.44039222,42,0.00700519,0.08710937,4.2391458,-0.010415186,42.077656,0.005628228187561035,1,2048,48.407490128000006,2048
10.09,16.530874179999998,422,0.0067958487,0.08046875,4.212331,-0.009333817,41.007286,0.051592111587524414,2,4096,53.25396168899999,4096
9.35,16.674949220000002,390,0.0069540055,0.083544925,4.163454,-0.011679092,39.140675,0.11444109678268433,3,6144,58.49804863099999,6144
8.21,16.64441709,398,0.0069980854,0.0859375,4.109961,-0.009722835,40.348534,0.18519490957260132,4,8192,63.63577748499999,8192
7.56,16.607593419999997,453,0.0075248242,0.094091795,4.055994,-0.012030618,36.013634,0.26486706733703613,5,10240,68.14788577,10240
7.8,17.35267911,459,0.004290753,0.038183592,3.9990628,-0.0061103282,33.789803,0.31862765550613403,6,12288,72.60825104999999,12288
7.48,16.9588031,413,0.0068210484,0.08540039,3.9527485,-0.009037172,29.956741,0.37100040912628174,7,14336,77.557884162,14336
7.36,17.357362170000002,390,0.00777613,0.09760742,3.9119449,-0.011077447,26.974567,0.4565497636795044,8,16384,82.809665963,16384
7.23,17.40032603,432,0.006473554,0.0725586,3.8683846,-0.007639938,23.913227,0.4989054799079895,9,18432,87.54280473,18432
7.69,17.70833614,429,0.0057645394,0.066552736,3.8219254,-0.0065440857,21.183395,0.5670483112335205,10,20480,92.314046471,20480
7.75,17.703066570000004,426,0.0066976687,0.07978515,3.7752185,-0.008623121,17.705141,0.603893905878067,11,22528,97.11785666899999,22528
7.46,17.66915143,436,0.0070597446,0.08520508,3.7264457,-0.008840626,16.639515,0.6185164451599121,12,24576,101.813260187,24576
8.12,18.670679439999997,452,0.008027636,0.09829102,3.673061,-0.012160319,16.456158,0.6323710083961487,13,26624,106.3417194,26624
9.27,19.205955659999997,446,0.0060424353,0.075976565,3.6355846,-0.0075882636,15.43837,0.6637880504131317,14,28672,110.924722279,28672
8.85,19.25639009,442,0.006807496,0.076660156,3.5882843,-0.0087739555,15.139418,0.6805713474750519,15,30720,115.55491602699999,30720
9.61,19.87800396,359,0.009899639,0.13120118,3.5073197,-0.013997266,14.814609,0.6910141110420227,16,32768,121.25965929399999,32768
9.65,19.888922179999998,444,0.009077448,0.10991211,3.423664,-0.012723449,13.796634,0.7035129964351654,17,34816,125.87330247599999,34816
10.57,20.81586883,471,0.008146156,0.103564456,3.3453255,-0.011555168,15.198511,0.7035464942455292,18,36864,130.218213419,36864
13.01,22.031055230000003,461,0.007391409,0.09379883,3.29567,-0.010714645,17.916872,0.5880736708641052,19,38912,134.655844776,38912
14.93,23.464396130000004,470,0.005625873,0.062158205,3.2553077,-0.005183726,18.411146,0.5809224247932434,20,40960,139.005522913,40960
16.2,25.397537809999996,466,0.008148627,0.11254883,3.2102172,-0.0131452205,21.384457,0.6270977258682251,21,43008,143.39493457,43008
17.41,25.76677747,453,0.0074438965,0.099414065,3.1588707,-0.010334437,19.284283,0.5608017146587372,22,45056,147.913302289,45056
22.68,29.70746761,477,0.008861797,0.11352539,3.1185737,-0.013584493,28.49947,0.4641920328140259,23,47104,152.20096096,47104
23.94,32.002670200000004,477,0.007930621,0.105810545,3.0711076,-0.01171298,30.756367,0.5928137302398682,24,49152,156.486944023,49152
25.61,33.52432804,477,0.0062214686,0.07714844,3.0295365,-0.0058618714,29.080475,0.6098451018333435,25,51200,160.77567334399998,51200
26.72,34.75850187,477,0.008892081,0.11240234,2.996976,-0.012793072,31.02296,0.5940136015415192,26,53248,165.061610154,53248
30.37,38.10830827,476,0.008215665,0.10527344,2.9506335,-0.012163619,34.81737,0.5506417453289032,27,55296,169.363714273,55296
34.55,43.53730111,480,0.0068184272,0.07890625,2.9023774,-0.0069864057,44.312332,0.6270940899848938,28,57344,173.625719931,57344
33.81,44.10096036,453,0.0070632272,0.08959961,2.8841326,-0.009559709,36.456623,0.6577064990997314,29,59392,178.14001163,59392
35.13,45.41417729,457,0.007555723,0.097509764,2.8773746,-0.009152107,42.311913,0.6583670675754547,30,61440,182.616152941,61440
38.03,48.64115016000001,459,0.0069458955,0.08549805,2.8536718,-0.0066590225,40.698338,0.6273424625396729,31,63488,187.077173068,63488
38.68,48.842248049999995,469,0.006253405,0.07709961,2.8314154,-0.0051890314,36.876686,0.6628632545471191,32,65536,191.44405073299998,65536
38.76,49.13407003,477,0.0071526924,0.08574219,2.8059716,-0.007327462,38.506733,0.6577370762825012,33,67584,195.732517173,67584
41.11,51.8330856,469,0.008233039,0.11264648,2.7745576,-0.009672789,38.86068,0.6790615916252136,34,69632,200.09777139599998,69632
39.02,51.28181018,448,0.007596866,0.09008789,2.7222478,-0.009586042,38.00949,0.7193856239318848,35,71680,204.66849154,71680
38.8,52.780343550000005,426,0.007362856,0.089257814,2.6560206,-0.008520016,43.93139,0.6766566038131714,36,73728,209.468114759,73728
40.63,55.59258895,447,0.008550565,0.113867186,2.6080265,-0.010158327,43.933044,0.7084983289241791,37,75776,214.04306304099998,75776
39.43,55.20140058000001,467,0.00769605,0.09458008,2.573979,-0.005597121,41.897373,0.7335134446620941,38,77824,218.422778643,77824
39.34,55.02615548,506,0.007902713,0.10161133,2.5569005,-0.0072222874,39.41023,0.7441070675849915,39,79872,222.47094455799999,79872
41.65,56.31062432000001,511,0.006848487,0.08427735,2.5261264,-0.0068342066,38.69899,0.7519344836473465,40,81920,226.478151669,81920
41.41,56.80088903000001,499,0.00738419,0.09057617,2.4857874,-0.007945528,38.987083,0.7401408851146698,41,83968,230.576826178,83968
40.05,56.435990839999995,483,0.0066668615,0.08183594,2.4563487,-0.004905554,37.883614,0.7570296078920364,42,86016,234.812226734,86016
40.79,57.58337886000001,457,0.0065603824,0.080517575,2.4301364,-0.005518685,37.876793,0.7567001432180405,43,88064,239.292962545,88064
40.56,57.155360939999994,508,0.0074169934,0.09741211,2.4078708,-0.006146439,32.561653,0.7702120840549469,44,90112,243.317639975,90112
40.3,56.992197189999985,492,0.0078650545,0.10224609,2.39133,-0.006804397,33.091248,0.7745486199855804,45,92160,247.48087728299998,92160
40.46,58.56514416,502,0.0060932483,0.07446289,2.3593388,-0.0036800518,35.693565,0.7978166490793228,46,94208,251.555902771,94208
40.64,58.3873004,494,0.0071506714,0.08842774,2.3076866,-0.008084517,29.738255,0.7661288678646088,47,96256,255.698880743,96256
41.8,58.43731104999999,492,0.007259766,0.09326172,2.2758646,-0.0057956623,30.883291,0.7963235974311829,48,98304,259.861231389,98304
42.74,59.374018219999996,505,0.0071531525,0.08891602,2.2650132,-0.005611308,29.46607,0.8051933497190475,49,100352,263.91018086,100352
41.99,60.23015253999999,487,0.009825202,0.12211914,2.243816,-0.008198468,29.528809,0.8240160346031189,50,102400,268.108614687,102400
41.43,60.33556270000001,508,0.008077683,0.10180664,2.2089972,-0.006379886,29.21841,0.8176589459180832,51,104448,272.13450798300005,104448
40.5,59.506578469999994,501,0.008637098,0.115185544,2.2025073,-0.0062986873,25.880726,0.8478168249130249,52,106496,276.215205727,106496
39.45,59.148377710000005,499,0.007254258,0.09648438,2.2170572,-0.005111325,25.998112,0.8506397008895874,53,108544,280.318994775,108544
39.88,60.042927500000005,503,0.0069743074,0.08662109,2.1991014,-0.005116922,26.149303,0.8481291383504868,54,110592,284.386342397,110592
40.13,60.507323449999994,482,0.0075555732,0.09345703,2.1754742,-0.004231919,24.978163,0.8543424755334854,55,112640,288.634420078,112640
40.79,61.43560051999999,455,0.008868922,0.117529295,2.1693654,-0.005985516,25.801727,0.8611020743846893,56,114688,293.13241978800005,114688
41.49,62.72059639,432,0.008950063,0.11650391,2.1338096,-0.0065017403,26.346643,0.8623022139072418,57,116736,297.869538578,116736
42.27,63.720035149999994,474,0.00788836,0.09814453,2.0840657,-0.005172749,24.437714,0.8687490075826645,58,118784,302.184225119,118784
42.49,63.62248310000001,514,0.0071710134,0.08671875,2.036111,-0.004237608,22.76943,0.8792065232992172,59,120832,306.16843720900005,120832
43.3,65.26339377000001,499,0.006434294,0.07475586,1.9871,-0.0018902248,26.343206,0.873418539762497,60,122880,310.272289966,122880
45.04,67.27086442,498,0.010498073,0.1397461,1.9602768,-0.0070571215,23.452541,0.8813977688550949,61,124928,314.381784557,124928
45.01,67.07431921,495,0.01081791,0.14560547,1.9356253,-0.0066754045,22.369247,0.8918275907635689,62,126976,318.515798996,126976
46.32,68.88518742,502,0.008379975,0.111572266,1.9113274,-0.0034619295,23.793968,0.8906272277235985,63,129024,322.59540111800004,129024
47.93,71.03778632000001,482,0.009749607,0.13017578,1.8956802,-0.0064393952,26.51467,0.8902363479137421,64,131072,326.84397876400004,131072
49.89,73.38841724,445,0.00720622,0.09277344,1.8951778,-0.003711537,25.445549,0.8962487056851387,65,133120,331.443924664,133120
52.39,75.67228483000001,316,0.008804879,0.12080078,1.8987484,-0.005464517,25.28332,0.8957084119319916,66,135168,337.918169109,135168
55.75,78.18569254,355,0.007996748,0.10615234,1.8728812,-0.004985043,25.446703,0.8869087621569633,67,137216,343.677865117,137216
60.48,81.96455952999999,368,0.009401991,0.12661132,1.8391082,-0.01094611,27.379826,0.8909973353147507,68,139264,349.24061115800004,139264
65.42,86.10483374000002,373,0.008219421,0.11035156,1.8234031,-0.006267664,25.871899,0.9080818668007851,69,141312,354.718268253,141312
72.78,92.17631577,369,0.010568682,0.15058593,1.8207985,-0.010018543,28.338627,0.8977093547582626,70,143360,360.26769683900005,143360
78.13,97.60204515,355,0.011896997,0.16909179,1.8024414,-0.012609141,34.926796,0.8790880143642426,71,145408,366.025765809,145408
88.17,106.44002864999999,339,0.010450496,0.13989258,1.7623173,-0.009221847,36.992386,0.8605024069547653,72,147456,372.05210530700003,147456
98.76,115.81641686,352,0.009544389,0.12470703,1.7247362,-0.0044876183,36.00342,0.8777957782149315,73,149504,377.85657607900004,149504
110.79,125.683064,369,0.009915391,0.12558594,1.6967652,-0.008583364,32.72388,0.8435911387205124,74,151552,383.40178111200004,151552
131.98,143.21329077000001,375,0.010127554,0.14111328,1.6741136,-0.004937741,39.552658,0.6974323689937592,75,153600,388.85179163600003,153600
152.17,158.5606202,365,0.011364953,0.15742187,1.6474171,-0.0050799632,26.941874,0.6058765351772308,76,155648,394.45430882600004,155648
170.41,172.15462925,321,0.010356075,0.13676758,1.6156927,-0.004823157,25.279646,0.4866739511489868,77,157696,400.83492500200003,157696
186.39,185.81825690999997,328,0.009946488,0.1352539,1.5847683,-0.005692507,36.774696,0.8156368881464005,78,159744,407.06181519100005,159744
196.08,196.19244113999997,357,0.00862581,0.10981445,1.5498819,-0.002418052,44.308376,0.8522544950246811,79,161792,412.792910945,161792
213.83,211.00505109000002,369,0.010069223,0.13833007,1.5180081,-0.0015118133,35.670406,0.689357191324234,80,163840,418.331540872,163840
224.45,222.47879405000003,375,0.010616605,0.14443359,1.5118884,-0.0053602858,47.184284,0.8495532125234604,81,165888,423.779446612,165888
236.81,234.71876315,353,0.0091537405,0.119335935,1.5037599,-0.0055739544,38.410984,0.8864733427762985,82,167936,429.57430136100004,167936
250.47,247.08711228,349,0.0066934107,0.079589844,1.4914728,-0.0032809842,33.661263,0.8487291038036346,83,169984,435.441164736,169984
264.72,259.89115724,360,0.009036046,0.11601563,1.4669826,-0.0051431735,33.684658,0.8652973622083664,84,172032,441.12727717,172032
273.01,267.26737305,355,0.008190309,0.104882814,1.4471278,-0.0026504078,25.943974,0.8474456667900085,85,174080,446.88292824300004,174080
291.18,281.25974741,369,0.010852912,0.14838867,1.4339311,-0.0046618124,26.813843,0.5200698375701904,86,176128,452.434036615,176128
308.12,294.25435396,360,0.010421814,0.14536133,1.4261249,-0.00039236745,25.572702,0.07723885774612427,87,178176,458.10942101800003,178176
326.08,308.37348774000003,350,0.009482352,0.13022462,1.4154917,-0.002449054,27.959116,0.6539867520332336,88,180224,463.958365295,180224
340.06,320.07982596,353,0.009740907,0.12402344,1.4040523,-0.0024349375,27.567526,0.7435373365879059,89,182272,469.75445606700004,182272
338.96,320.99839182000005,363,0.00836884,0.101660155,1.3729355,-0.00638586,29.16269,0.8946772962808609,90,184320,475.38668231900004,184320
315.48,304.50778816999997,360,0.010002297,0.13105468,1.3714685,-0.005254774,30.859732,0.8926801681518555,91,186368,481.067070358,186368
281.79,279.67652196999995,351,0.009668609,0.11171875,1.3965101,-0.0079232305,31.053919,0.8717589825391769,92,188416,486.901277047,188416
291.6,287.3489239,365,0.007450902,0.093652345,1.3947058,-0.00090539607,26.31956,0.8010152578353882,93,190464,492.51187798800004,190464
277.04,275.74339402000004,362,0.010529777,0.1375,1.3712162,-0.0035494515,28.3476,0.9036998599767685,94,192512,498.167014573,192512
272.41,271.97717193999995,367,0.00899884,0.11577149,1.3581355,-0.0030331097,30.46614,0.9098374620079994,95,194560,503.735569171,194560
263.79,265.53314463,371,0.007820952,0.101220705,1.3559499,-0.003166654,27.416895,0.9201604798436165,96,196608,509.246113625,196608
244.65,250.68517595999998,368,0.008916656,0.1137207,1.3357551,-0.0058843098,22.870226,0.9278018176555634,97,198656,514.80920612,198656
217.13,231.19065961999996,366,0.008581702,0.11411133,1.3280653,-0.0064920024,23.032001,0.9246355220675468,98,200704,520.397145475,200704
201.83,220.0320194,360,0.009000086,0.11230469,1.3123133,-0.008771295,20.802786,0.9202442020177841,99,202752,526.071913271,202752
198.24,217.32618261000005,358,0.010354616,0.13886718,1.2721559,-0.005856955,22.953438,0.9366345554590225,100,204800,531.781286988,204800
200.83,220.04593417,359,0.010543225,0.14472656,1.252952,-0.006789256,21.498922,0.9433873705565929,101,206848,537.4746768360001,206848
207.27,226.15006536000004,323,0.009750116,0.13364258,1.2217026,-0.0064518675,21.31422,0.9399698860943317,102,208896,543.80721756,208896
202.97,223.61974726,469,0.008279642,0.10458984,1.1872315,-0.0074649723,21.196459,0.9311464950442314,103,210944,548.170964868,210944
202.29,223.65816788000004,504,0.009360159,0.11621094,1.172375,-0.005337202,23.137405,0.9241922423243523,104,212992,552.2334195110001,212992
201.94,223.92289442,505,0.008977188,0.118457034,1.1535577,-0.0056739696,22.649036,0.932379424571991,105,215040,556.286493035,215040
204.94,226.75302854000006,449,0.010163434,0.1375,1.1083536,-0.004458442,21.490128,0.9295246675610542,106,217088,560.8433937230001,217088
201.29,224.34507566999997,488,0.006749577,0.086083986,1.0810156,-0.0031729122,23.230526,0.897100456058979,107,219136,565.0385682240001,219136
194.42,218.93015544000002,497,0.009519035,0.12333985,1.0616878,-0.005552627,22.157331,0.850223109126091,108,221184,569.158777243,221184
189.44,214.96796099000002,499,0.00803394,0.10131836,1.0579638,-0.003695979,23.155483,0.8924307152628899,109,223232,573.261925441,223232
183.45,210.39293418999998,502,0.010791916,0.14775391,1.0555274,-0.0018253957,25.834011,0.8831845596432686,110,225280,577.337133954,225280
177.29,205.61377902,504,0.007875739,0.10083008,1.0698007,-0.00046194778,17.500074,0.9379635490477085,111,227328,581.398282985,227328
171.71,201.55325859,511,0.0074355835,0.09355469,1.06949,-0.0011855871,20.524553,0.9435699246823788,112,229376,585.403390122,229376
174.4,204.37739234999998,438,0.010148311,0.14360352,1.0595084,-0.005106779,18.02159,0.9412977546453476,113,231424,590.074548325,231424
175.81,206.07327761999997,447,0.008994269,0.12333985,1.0520052,-0.0050598336,18.49156,0.9454762414097786,114,233472,594.650309655,233472
177.14,206.74015051000003,461,0.009852379,0.12915039,1.0568329,-0.0070305555,25.823643,0.8243527412414551,115,235520,599.0912760800001,235520
181.3,210.05947731,491,0.013529679,0.17792968,1.0756923,-0.004101577,19.816858,0.8441338390111923,116,237568,603.258928325,237568
182.69,211.27018476,504,0.012934884,0.17832032,1.0676062,-0.0072148233,18.710514,0.8661254346370697,117,239616,607.321522305,239616
