# {"t_start": 1597490725.95314, "env_id": "HopperBulletEnv-v0"} 
r,l,t
16.835458,8,50.207043
10.318759,7,50.222344
18.844181,12,50.246822
14.857436,11,50.267558
13.446298,9,50.284426
14.997399,6,50.295652
19.702194,8,51.189204
19.787986,9,51.205564
16.924685,5,51.214767
15.460953,12,51.235042
14.249691,13,51.260599
15.901603,13,51.284376
21.70431,11,51.304392
18.604602,10,51.324937
17.615486,6,51.336416
16.93084,7,51.352752
16.893831,16,51.384087
15.152371,8,51.397974
15.053838,11,51.422478
17.543633,13,51.447106
10.269264,11,51.467101
17.245626,8,51.481699
17.091643,8,51.49777
14.325822,6,51.510113
13.645651,6,51.526891
9.756889,9,51.544526
11.148446,12,51.568371
17.78973,7,51.582154
13.139891,12,51.606342
16.051895,8,51.62151
11.070247,9,51.637865
18.257966,11,51.657916
15.371349,12,51.679492
16.248589,11,51.699423
19.614993,7,51.712412
17.89835,6,51.723679
10.260157,10,51.74244
18.000922,10,51.762142
16.334722,7,51.777564
14.528552,6,51.789434
13.66127,7,51.803053
19.411597,9,51.819573
18.361328,8,51.839249
13.539925,9,51.857224
10.721115,22,51.895861
16.251755,5,51.90568
9.83908,10,51.923715
17.403885,6,51.935122
16.816041,11,51.954792
16.725057,8,51.969422
13.789306,9,51.986277
16.348485,14,52.011155
18.218729,8,52.025495
18.195273,18,52.056402
17.253582,11,52.07576
17.451933,6,52.087329
17.516249,6,52.098527
18.165042,15,52.1298
19.23709,11,52.152835
13.629219,15,52.185073
18.82047,8,52.199892
14.54194,13,52.222932
21.639902,14,52.247289
17.003897,8,52.262905
10.123094,12,52.285828
13.276226,5,52.294935
20.636209,22,52.336617
10.848753,8,52.353711
12.470951,10,52.374222
13.240929,7,52.387328
18.724084,12,52.431563
15.5759,6,52.44739
18.916156,9,52.465752
17.580556,10,52.488374
18.049615,12,52.521103
17.143412,12,52.545777
16.237181,13,52.573136
15.896115,5,52.582398
14.604301,13,52.606542
14.137017,12,52.627939
16.774895,12,52.650868
16.50573,7,52.664785
12.986032,13,52.689392
20.057197,14,52.715484
18.273703,9,52.732617
20.799229,13,52.756575
17.740535,6,52.76804
19.649853,23,52.807497
12.085131,5,52.816749
16.195035,15,52.843113
14.849855,5,52.852698
16.479474,13,52.875871
15.677218,11,52.894699
14.117517,6,52.905653
11.809155,11,52.924809
15.264482,9,52.940772
15.252378,10,52.959208
17.671711,10,52.976998
17.625462,6,52.988672
13.14872,7,53.004198
17.75855,8,53.020213
12.128972,7,53.038795
15.965986,5,53.050603
13.681028,9,53.071919
17.554447,8,53.088125
14.21839,10,53.106539
17.023092,7,53.120089
15.257138,10,53.138102
18.36471,13,53.161807
15.987497,6,53.174628
14.251187,7,53.190243
17.984135,7,53.205171
20.063849,7,53.218837
20.303341,7,53.231845
17.109843,6,53.243779
19.380275,8,53.258698
15.81907,5,53.269525
15.684447,6,53.28045
17.066306,9,53.297971
17.592961,16,53.326248
19.605286,22,53.364475
18.170119,8,53.378953
18.010309,10,53.397171
21.410879,13,53.419662
14.779035,19,53.453146
15.318313,5,53.462225
15.163876,12,53.492476
15.066019,11,53.516982
17.457231,8,53.533706
16.902742,13,53.559602
17.877084,16,53.593413
17.566776,9,53.613221
14.713351,9,53.633702
20.531821,12,53.65907
16.648715,8,53.673901
17.794488,12,53.72342
17.464424,19,53.758872
14.510505,11,53.781151
18.238973,15,53.81295
19.210486,8,53.828343
13.961482,9,53.845485
16.849307,10,53.866087
15.557329,7,53.879969
19.032358,7,53.893785
16.176802,7,53.907847
15.218532,13,53.931072
14.781824,9,53.947123
14.552096,12,53.967821
11.660564,12,53.989167
22.280756,8,54.004461
17.535251,10,54.022378
19.288937,11,54.042267
12.553642,10,54.061871
17.943571,8,54.07722
19.981702,9,54.093479
16.198409,9,54.110995
13.196398,11,54.131556
19.566957,21,54.172711
15.333856,10,54.190409
15.431825,7,54.203545
15.947453,7,54.216042
14.863277,7,54.228598
16.71495,5,54.238299
12.618777,12,54.262978
14.864895,15,54.290708
19.372253,13,54.318511
16.461331,7,54.330667
11.316964,10,54.349651
15.133205,6,54.3612
13.233536,6,54.374639
10.134919,11,54.396851
16.887877,7,54.413464
14.202139,8,54.429444
15.129091,12,54.456105
24.869096,17,54.499472
16.431586,20,54.537194
17.262042,8,54.551392
13.990108,8,54.566092
18.378418,9,54.58337
13.061723,22,54.621792
13.491358,6,54.633134
14.754312,7,54.646454
10.529112,8,54.660848
16.470942,9,54.677359
17.818186,9,54.697156
15.35979,8,54.712482
18.571811,10,54.730974
18.402881,13,54.759975
16.686394,10,54.788432
21.170961,12,54.821291
19.775803,8,54.842754
19.428909,7,54.860492
14.715749,7,54.874246
17.760742,7,54.88722
13.408059,11,54.909185
16.965428,6,54.920959
16.984179,7,54.9342
15.722578,7,54.947508
19.139451,12,54.969052
13.628771,9,54.98596
15.196972,11,55.007465
11.226963,9,55.025163
13.92572,13,55.053709
19.637084,16,55.085598
17.053368,14,55.117508
18.408435,8,55.133727
16.960639,8,55.149949
17.259961,8,55.165973
17.347738,7,55.179267
18.087987,10,55.19935
16.211475,8,55.215866
13.549898,10,55.233993
17.369165,10,56.040146
15.631318,19,56.075711
12.990257,11,56.095491
18.460392,7,56.10948
13.662916,10,56.127535
18.128482,8,56.14515
18.260672,7,56.160767
17.950661,9,56.176954
15.928235,14,56.202598
15.546913,10,56.221058
13.62365,10,56.239634
16.268289,7,56.252796
15.450265,13,56.27556
15.967167,11,56.295984
14.191209,7,56.309105
15.18336,5,56.318613
18.62614,10,56.338064
17.951832,7,56.351518
20.508124,13,56.379466
15.625982,5,56.390445
17.093721,8,56.407404
19.862903,11,56.429018
17.972045,10,56.447264
12.347659,5,56.456641
16.164755,11,56.476505
16.52118,7,56.49005
16.707534,15,56.517361
17.414942,9,56.536133
12.254827,8,56.550478
18.301968,7,56.564104
16.575296,11,56.584417
12.451066,11,56.604445
11.182407,14,56.629287
15.354255,5,56.63805
15.255609,11,56.657534
17.24822,7,56.67073
16.695301,8,56.685705
10.906957,9,56.701792
13.13271,13,56.724731
13.231933,9,56.742158
18.692941,7,56.75505
17.402196,6,56.766228
17.31072,12,56.788106
15.483202,6,56.799218
17.467585,13,56.822959
18.416026,10,56.841391
13.892061,11,56.861705
11.95021,7,56.874532
16.995683,10,56.893107
15.050234,6,56.904023
14.009712,11,56.923392
18.074563,11,56.943102
15.563367,7,56.955647
15.65279,9,56.972475
19.065629,10,56.990678
12.955049,15,57.017016
18.511348,9,57.033224
17.395216,9,57.050521
15.672416,6,57.064548
16.566612,6,57.07842
13.699965,6,57.092608
15.933766,9,57.109851
16.113876,6,57.121258
19.183338,8,57.137898
15.462848,8,57.153928
13.414371,12,57.19259
13.73024,8,57.225908
16.842802,10,57.256636
17.813625,8,57.291136
15.885899,7,57.316433
14.279333,6,57.362758
15.813734,9,57.400455
17.563302,7,57.415791
14.028929,7,57.430304
17.904832,16,57.459538
12.960535,9,57.475935
14.666502,10,57.493906
19.014601,9,57.508908
18.718847,6,57.521172
15.180598,5,57.535165
18.018091,12,57.559396
17.380653,7,57.576624
16.605064,8,57.594407
15.906641,7,57.607152
15.742452,5,57.617421
16.715389,6,57.629089
14.450339,8,57.643938
19.342618,17,57.674901
20.185563,15,57.703041
14.297548,6,57.717406
18.798575,7,57.730757
17.065269,10,57.749437
17.494803,11,57.769205
15.199866,13,57.792355
11.344236,9,57.808737
15.761571,11,57.828138
13.81503,11,57.850906
16.28144,7,57.866508
16.737683,10,57.886376
16.864202,7,57.901934
17.359499,9,57.919159
15.861806,9,57.936191
15.74855,6,57.947747
14.614785,5,57.957579
15.832153,5,57.967311
12.632501,6,57.978564
15.901709,5,57.987989
15.773671,5,57.998156
20.158391,9,58.01463
17.081703,8,58.029124
15.751146,8,58.043682
13.743263,6,58.057065
15.961336,12,58.080328
14.262719,10,58.101607
12.870024,9,58.120163
13.933038,7,58.134332
14.616626,5,58.144392
15.37304,5,58.153628
12.671669,10,58.173462
15.25523,8,58.18831
19.447617,7,58.202142
17.166943,9,58.217853
10.906577,7,58.230855
16.528413,5,58.241333
15.039985,11,58.270288
16.855747,9,58.290822
16.317132,9,58.309403
15.953792,7,58.325796
15.526139,6,58.33931
17.990988,17,58.374513
15.160175,6,58.386539
14.908245,8,58.401567
15.680873,7,58.415335
15.679125,11,58.435643
10.428055,11,58.456784
15.59631,6,58.468852
12.929561,9,58.495384
19.454068,10,58.528172
11.380165,7,58.547631
8.681921,13,58.579232
17.997912,11,58.605409
17.28608,7,58.623245
18.577271,8,58.642909
15.924432,7,58.66264
17.818116,12,58.689674
17.05773,11,58.717938
17.937776,9,58.738502
17.564128,8,58.757618
19.747259,11,58.781498
16.278253,12,58.809034
18.005886,6,58.820879
19.433727,6,58.833189
16.433293,9,58.852029
15.47735,7,58.867227
18.085439,5,58.897897
26.481953,24,58.983138
16.017689,5,58.992742
19.820782,7,59.006332
16.418668,6,59.017877
16.412936,6,59.029117
20.437757,13,59.052206
14.555013,6,59.064027
16.527665,7,59.077814
18.868264,10,59.096177
15.761223,8,59.111333
19.419631,12,59.143015
19.820934,15,59.171997
14.897059,14,59.205826
16.111341,8,59.223324
16.526847,6,59.234866
17.016699,5,59.265568
12.818562,7,59.36528
15.317917,7,59.384902
17.91208,7,59.402509
16.385625,6,59.415724
14.547546,7,59.431348
18.147407,13,59.45623
13.297849,6,59.467383
18.509162,7,59.480491
18.458987,8,59.497415
10.938215,10,59.538936
12.688745,13,59.566771
16.955554,8,59.581808
16.045584,23,59.634087
16.396336,8,59.651532
12.622735,5,59.661416
19.785453,16,59.69177
18.526243,9,59.709256
17.275171,8,59.724176
14.048129,5,59.733964
19.355084,11,59.782791
17.0791,17,59.902411
15.425496,8,59.919254
16.066455,5,59.928977
19.744767,19,59.963125
20.409909,9,59.979142
15.724646,6,59.990167
19.059293,8,60.00493
18.224824,18,60.037623
17.053503,7,60.050839
16.342482,6,60.0628
19.548125,8,60.078365
17.296887,10,60.097143
13.200025,11,60.117877
20.65226,10,60.13681
18.203648,5,60.146402
23.666823,10,60.165315
14.519561,7,60.178936
17.40802,7,60.192753
16.151392,9,60.209912
22.25824,12,60.233262
15.824637,8,60.249267
14.993524,9,60.26636
24.65848,11,60.287301
14.42007,15,60.314242
16.217456,10,60.332762
11.212608,18,60.365972
17.037358,14,60.392202
15.580079,5,60.402522
16.945345,7,60.415725
19.65432,9,60.432667
12.325165,6,60.445134
11.411025,10,60.463671
17.862599,12,60.484991
15.688837,12,60.507315
10.465948,8,60.523381
17.041101,6,60.53508
17.348322,7,61.294665
15.673045,7,61.31022
15.058837,17,61.347088
13.915624,9,61.366778
19.781584,11,61.39507
19.419217,14,61.425112
16.046261,13,61.468719
15.439911,5,61.479847
15.668208,7,61.494796
14.850352,6,61.506372
18.017947,6,61.517586
21.886857,10,61.536276
13.054001,10,61.554628
16.243828,5,61.564519
20.974145,11,61.584986
18.034081,6,61.596311
19.298269,9,61.6127
10.448187,9,61.629882
17.907221,5,61.640311
19.020904,6,61.651324
18.103605,8,61.666542
15.797992,5,61.676033
17.856305,7,61.689362
15.942484,6,61.700839
15.760995,9,61.716861
16.282243,7,61.729492
15.928098,10,61.748706
18.913071,6,61.760752
10.602581,9,61.778004
14.997301,6,61.789626
14.833767,5,61.798991
22.819047,13,61.82242
17.230636,5,61.831872
18.594692,12,61.853967
23.04928,14,61.881079
17.594013,7,61.894778
18.070557,8,61.910548
15.809444,5,61.920025
23.492419,9,61.938271
15.876447,6,61.949612
19.619379,11,61.970405
16.258183,5,61.979829
15.211064,6,61.991012
18.205327,10,62.010475
18.671731,8,62.025544
15.381029,5,62.034662
17.157499,7,62.048354
19.140768,9,62.064965
19.697627,7,62.078738
17.892445,10,62.097778
18.725047,6,62.109305
19.506145,7,62.125623
19.25437,15,62.158822
15.727852,9,62.17573
20.323113,20,62.213
16.286442,7,62.225533
16.489659,6,62.237219
11.613871,17,62.269971
18.389979,7,62.283409
17.103396,6,62.295182
15.212668,15,62.323383
13.834677,8,62.338192
17.667889,8,62.353906
15.564653,13,62.378784
17.863579,6,62.390364
14.732117,7,62.40356
16.046011,7,62.416742
12.043974,13,62.4446
20.469155,6,62.457477
14.045883,12,62.482988
13.46114,9,62.501181
16.1307,6,62.513098
18.704466,8,62.529129
16.867178,7,62.56341
13.837157,14,62.630569
15.644802,6,62.64557
15.74449,7,62.661259
14.554207,7,62.676484
19.916699,6,62.688347
17.586049,6,62.699858
17.747886,7,62.716216
16.965247,7,62.731209
21.516188,10,62.78015
19.078128,16,62.849917
15.98184,6,62.86381
17.012913,6,62.875198
18.28872,10,62.894497
16.615484,8,62.909685
16.607332,5,62.919362
18.270158,7,62.932975
19.677756,8,62.948964
14.852719,8,62.965005
16.885924,10,62.983913
14.868468,7,62.997745
13.467032,8,63.013649
22.277094,18,63.04822
16.369929,15,63.079181
17.096914,9,63.097177
19.033979,7,63.111162
16.642788,7,63.125145
15.351746,6,63.137381
15.929777,5,63.149522
16.277759,7,63.164133
14.380576,8,63.180914
16.112718,7,63.196785
15.137614,5,63.208484
17.915826,8,63.226246
18.482987,11,63.249991
15.902817,7,63.265294
17.486984,5,63.277412
10.035819,12,63.300659
15.222048,7,63.315208
15.204865,8,63.330861
18.035569,6,63.343328
17.241968,7,63.357287
17.296628,5,63.36777
14.719236,6,63.382432
20.778481,14,63.41251
14.371042,8,63.429752
16.83539,10,63.449336
15.808526,8,63.464693
9.836658,12,63.489164
16.165096,6,63.503069
17.467126,6,63.51835
17.147794,6,63.536339
19.036777,6,63.551187
14.83986,11,63.579317
16.236029,6,63.591053
16.620377,13,63.616265
16.332519,7,63.637168
23.42274,16,63.671659
18.502671,9,63.690536
18.709815,8,63.707597
14.917086,9,63.731844
19.045694,11,63.76432
17.49263,5,63.777433
17.152303,5,63.792253
18.549143,7,63.810842
15.256123,6,63.826901
17.626554,17,63.864899
14.162469,9,63.898043
18.224153,7,63.928274
11.842553,6,63.945166
23.257676,11,63.969885
19.12007,8,63.987753
15.98716,10,64.007328
14.98663,5,64.017148
13.69986,8,64.033331
17.573321,6,64.045832
12.758785,8,64.061606
20.120768,11,64.083987
13.709822,7,64.099056
18.678295,14,64.128605
16.819323,6,64.145995
17.728447,14,64.179437
16.184925,9,64.197991
15.461973,6,64.209885
18.227311,9,64.229435
16.188688,8,64.246492
12.346477,5,64.256846
16.185142,10,64.278442
16.306719,14,64.306189
19.940639,9,64.336232
16.16543,5,64.348144
19.024621,9,64.367742
19.051234,7,64.387199
18.819274,7,64.407521
19.067812,8,64.431081
14.31869,7,64.448429
18.436962,9,64.468097
17.988197,9,64.490443
18.945291,8,64.525293
16.70398,6,64.551108
16.526948,5,64.564821
11.793294,10,64.594188
13.070823,10,64.619687
15.941993,6,64.634387
13.646534,9,64.654325
16.520424,7,64.670645
16.069923,12,64.695968
14.898762,7,64.710583
16.357678,5,64.72071
19.238351,8,64.737344
21.01173,9,64.754359
11.001527,13,64.78037
18.592726,9,64.797872
16.235757,7,64.810645
17.454799,7,64.822763
15.694896,7,64.836187
18.641338,8,64.851418
12.8801,6,64.863514
18.4056,7,64.876866
15.513171,8,64.891227
14.220223,11,64.915365
14.51946,7,64.928793
19.08146,8,64.94408
17.18792,8,64.959961
16.59541,6,64.971486
16.725843,9,64.988193
17.62362,11,65.010355
17.161102,10,65.028174
15.786316,6,65.041886
16.554721,7,65.057876
13.741246,5,65.06859
17.73496,10,65.091828
17.070209,8,65.108284
16.682633,6,65.122613
16.087393,8,65.141801
16.620242,7,65.158991
17.327351,6,65.172058
21.461311,8,65.187651
13.428139,9,65.204692
17.917791,6,65.216101
18.142666,9,65.233735
16.523581,7,65.248402
16.977246,8,65.265609
19.798154,7,65.283112
19.907027,8,65.299028
22.883174,11,65.319472
20.297,14,65.345106
11.063861,7,65.358439
17.188646,11,65.377892
16.662363,7,65.391208
11.455442,10,65.409342
14.44387,13,65.432776
20.749762,12,65.454354
19.141041,7,65.467202
17.071829,6,65.4779
16.43057,6,65.489641
15.285518,9,65.512435
17.948546,6,65.523414
17.80174,8,65.538231
19.164098,11,65.557478
17.380602,9,65.574503
14.896258,6,65.586161
17.154048,7,65.599327
10.491592,7,65.612251
15.723605,5,65.621863
17.139993,10,65.641023
13.552528,9,65.65776
15.828863,7,65.671134
17.11106,6,65.681367
16.693614,15,65.708203
16.503355,6,65.719317
18.580557,7,65.731972
16.922302,8,66.426069
16.44263,5,66.435363
19.003658,12,66.456955
18.695101,6,66.467844
15.68898,5,66.477318
18.168802,14,66.502543
19.188547,9,66.519976
20.867486,7,66.534232
13.26538,5,66.544572
11.670495,9,66.560752
15.131356,6,66.571651
15.848463,6,66.583512
16.793715,5,66.593019
15.882707,6,66.606891
16.096785,7,66.62168
19.393169,13,66.646678
17.379719,6,66.658454
16.56942,7,66.672769
17.981272,9,66.690369
20.131903,10,66.708801
15.905926,12,66.729799
13.95201,12,66.750951
15.990426,8,66.764983
16.603747,6,66.775917
17.55501,6,66.787631
11.549311,7,66.80042
17.285659,7,66.812626
18.167064,6,66.822926
14.571271,5,66.832134
17.792245,8,66.846363
16.706727,8,66.86099
17.519303,8,66.875426
14.471446,6,66.886425
10.982817,10,66.904656
21.178733,10,66.922823
16.63235,7,66.935419
18.407317,10,66.954306
15.594126,5,66.968421
16.095999,6,66.979278
17.550589,6,66.990272
12.776865,12,67.011057
16.878057,9,67.027035
17.571301,5,67.035925
17.357661,11,67.056225
15.905268,6,67.067278
19.261779,6,67.078289
14.941532,6,67.089395
16.200631,5,67.098841
14.260228,5,67.108052
18.736918,11,67.126997
16.031138,6,67.140117
17.759737,11,67.161955
16.5316,9,67.181203
17.048167,6,67.193572
15.247351,15,67.220402
16.729625,10,67.238152
15.616499,6,67.249144
15.25569,9,67.264926
17.74592,15,67.291801
17.597267,6,67.302585
18.996491,9,67.318595
16.846567,10,67.336436
17.593382,7,67.349395
21.347385,11,67.368697
13.031298,9,67.38509
18.371353,7,67.397548
16.960288,6,67.408653
18.96912,8,67.423106
19.225367,9,67.439393
15.223582,7,67.451647
16.232192,5,67.460803
16.486887,13,67.484714
18.430807,8,67.49982
18.664522,12,67.522411
16.885635,7,67.536777
16.090127,7,67.549576
12.786615,4,67.557822
17.191593,6,67.568876
18.271501,9,67.584851
18.953222,10,67.602779
18.304722,7,67.615571
18.247796,9,67.631532
18.071454,14,67.657798
16.090893,7,67.670428
11.879449,9,67.686217
17.100724,8,67.700558
16.099386,9,67.715795
14.392105,5,67.724972
16.695962,7,67.7377
18.227296,10,67.755721
18.778692,13,67.778456
22.102916,11,67.798224
19.474881,8,67.812467
21.139841,9,67.828553
14.16341,7,67.841332
14.804481,8,67.855759
17.229264,7,67.867821
19.264673,7,67.881643
15.66118,5,67.891136
14.460779,5,67.900723
15.084159,7,67.913429
12.917079,8,67.927289
14.686736,6,67.938512
15.582781,7,67.951128
15.711933,6,67.96167
16.928688,8,67.974907
14.147041,7,67.988097
22.982421,15,68.015667
15.695658,5,68.025089
15.030157,7,68.037834
16.844253,5,68.047168
19.058771,11,68.068917
18.10827,9,68.087333
16.410102,6,68.099596
18.810049,8,68.118513
12.269232,9,68.1359
15.504975,5,68.144856
18.983135,7,68.157285
19.132922,15,68.184018
16.300209,7,68.196514
16.544788,5,68.205898
14.417733,6,68.21681
18.264879,12,68.237886
17.69293,9,68.253917
18.428722,6,68.264465
15.536071,6,68.274779
17.140072,6,68.286718
19.221635,12,68.307262
22.096973,14,68.331791
15.907613,11,68.350975
15.861761,8,68.365673
21.74108,14,68.390612
17.844443,19,68.424691
16.791333,5,68.434213
14.472478,6,68.445379
16.906404,5,68.454871
17.845681,6,68.466234
19.097771,7,68.47904
21.33802,8,68.494141
21.295555,9,68.510727
17.735695,8,68.525433
14.836489,10,68.543034
15.10742,6,68.553897
16.397281,6,68.565004
18.733818,9,68.58138
18.789599,5,68.591018
16.172966,9,68.607183
17.188368,7,68.619547
15.653878,10,68.637095
14.291169,8,68.65138
18.910515,8,68.66603
17.112546,8,68.680825
16.561235,6,68.69192
16.559673,6,68.703182
18.01755,12,68.724657
17.065061,9,68.74105
13.063958,9,68.756936
16.352643,6,68.767647
19.197899,13,68.789895
18.499396,6,68.800396
17.962613,5,68.809242
16.61778,8,68.823097
16.026402,8,68.837771
15.687233,14,68.862922
18.789166,6,68.875115
18.189267,7,68.888658
15.311548,10,68.908384
18.073086,5,68.917853
15.059677,9,68.934558
14.724879,6,68.946078
13.092282,6,68.957248
18.523817,6,68.968505
14.577718,12,68.990288
19.699571,6,69.001444
16.552975,6,69.012857
18.353537,9,69.029411
18.828398,12,69.051003
15.473103,6,69.064123
18.126219,9,69.083593
17.305504,7,69.096899
16.380036,8,69.111529
20.250628,8,69.126338
15.231127,5,69.135814
15.843698,5,69.14524
13.551515,5,69.154787
20.315751,10,69.173169
14.361119,6,69.184276
16.277233,5,69.193752
21.452683,9,69.210287
16.645946,6,69.221263
20.481558,11,69.241392
20.488917,11,69.261775
14.484675,5,69.271416
16.372288,5,69.280393
13.80746,6,69.291143
17.216267,7,69.303422
16.883686,9,69.31959
14.787273,7,69.332417
15.643172,5,69.343588
17.289836,5,69.354451
15.756817,6,69.366142
15.059332,7,69.37889
12.421679,6,69.390004
13.93672,11,69.409666
16.901715,5,69.419222
14.652267,8,69.433871
15.447546,9,69.451675
14.886399,13,69.477177
14.678581,17,69.508017
15.299409,6,69.519481
16.203039,9,69.535866
15.977324,13,69.559287
16.22602,5,69.569495
15.829695,6,69.5808
20.925516,8,69.595694
17.284138,8,69.610446
10.905205,7,69.623395
17.588106,8,69.637639
17.246489,5,69.64768
16.103702,6,69.659657
15.512255,9,69.676068
17.636378,9,69.692284
18.614018,8,69.707237
15.828282,6,69.718326
15.540475,7,69.731306
12.986983,8,69.746098
17.125238,11,69.765779
19.651726,10,69.784252
17.089512,7,69.797191
15.886839,8,69.811576
15.512869,9,69.827797
19.346807,11,69.847833
12.507302,9,69.863973
17.944885,7,69.876395
18.315028,7,69.888791
16.295537,5,69.898558
13.399701,7,69.911856
16.302187,5,69.921438
15.876945,6,69.935477
16.628259,7,69.950226
20.905293,8,69.965896
13.992392,8,69.980722
14.504711,7,69.994189
19.775127,8,70.009481
16.328547,6,70.021852
16.989376,6,70.034826
16.598542,7,70.047503
16.620855,7,70.060666
19.295236,7,70.073525
16.97595,6,70.084752
11.690527,7,70.096721
16.863242,5,70.105998
15.170517,7,70.119218
18.583835,7,70.13326
15.64968,5,70.143954
19.295545,9,70.163512
18.25928,9,70.180808
18.481386,8,70.19673
20.209337,9,70.216216
19.138968,10,70.944017
16.884555,9,70.962117
15.902534,6,70.972515
13.313711,5,70.982236
15.162787,7,70.995486
18.175209,8,71.010197
16.314898,8,71.026793
15.855483,7,71.041072
14.373932,5,71.054646
16.511458,7,71.06757
17.951239,7,71.080413
14.529264,7,71.094128
14.680567,7,71.108229
16.144186,6,71.120149
16.573305,6,71.131831
16.612662,5,71.141834
17.844087,6,71.153161
13.904781,6,71.16474
15.237851,5,71.174331
19.299432,12,71.195229
16.986713,8,71.210062
16.643111,5,71.219658
15.068905,7,71.232557
14.855092,6,71.243771
21.62219,9,71.260254
15.939319,8,71.275106
14.540407,7,71.288148
11.930225,5,71.297713
16.096982,7,71.310488
16.240195,7,71.323567
12.540336,17,71.353466
18.539511,7,71.36638
17.569822,5,71.375972
16.588439,8,71.391612
15.52627,8,71.406636
12.501311,8,71.421558
15.955838,6,71.432853
17.170793,8,71.448228
14.692273,6,71.459751
11.313639,6,71.471926
