eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
17.62,12.4796151,7,0.007612185,0.091552734,4.2277474,-0.01626208,0.5515202,-0.35309457778930664,1,2048,276.01091973099983,2048
23.28,23.72132443,40,0.010955874,0.1630371,4.191226,-0.023410015,0.57281893,-0.013070821762084961,2,4096,327.1063414959999,4096
30.53,37.8806437,40,0.010837002,0.15371093,4.174037,-0.024222614,0.36519474,0.29980623722076416,3,6144,378.213482872,6144
41.95,64.32643261999999,38,0.011861049,0.16337891,4.156037,-0.026038036,0.29003236,0.2595979571342468,4,8192,431.90323057000023,8192
53.39,91.51779309999998,40,0.009092955,0.12685546,4.147709,-0.018347261,0.20841093,0.24132084846496582,5,10240,482.92945592800015,10240
63.32,116.64844578999998,39,0.008990502,0.11772461,4.14269,-0.019809168,0.15047827,0.1418665647506714,6,12288,534.9863834180001,12288
69.58,133.23323316,40,0.010321203,0.14228515,4.1257668,-0.021118874,0.12687778,0.28841376304626465,7,14336,586.123629579,14336
78.49,156.67896053,39,0.008005386,0.10541992,4.1071014,-0.0159305,0.09178109,0.4889410138130188,8,16384,637.3424426920001,16384
84.26,174.68735668999997,39,0.006778562,0.086083986,4.100728,-0.010252509,0.053991716,0.6610221266746521,9,18432,688.8565345940001,18432
87.15,184.73927763999995,39,0.009352509,0.12988281,4.089612,-0.016689608,0.08176499,0.6323573887348175,10,20480,740.7432848889998,20480
91.69,197.56503340000003,38,0.0062184175,0.0765625,4.0786233,-0.010263412,0.025201555,0.845173791050911,11,22528,794.270238226,22528
96.6,211.35144989999998,41,0.0075248657,0.09829102,4.0565214,-0.011967583,0.020751553,0.8889119774103165,12,24576,843.2490357390002,24576
100.64,224.54098512999997,38,0.009526663,0.12558594,4.0293636,-0.018030785,0.015762735,0.9318770542740822,13,26624,896.2768698079999,26624
104.58,237.84430653000004,38,0.01120325,0.15615234,4.0009694,-0.021486903,0.010573982,0.9604454897344112,14,28672,949.7500652859999,28672
108.79,251.82513714,39,0.008247256,0.113623045,3.9815094,-0.013666494,0.009261763,0.9668468497693539,15,30720,1001.772716336,30720
113.71,268.5167129100001,37,0.008975222,0.12089844,3.9617074,-0.015913446,0.006512861,0.9779754709452391,16,32768,1056.424211518,32768
117.63,282.57641079,37,0.010970598,0.15546875,3.9277847,-0.019329892,0.0039628437,0.9845718080177903,17,34816,1110.3215284520002,34816
121.39,297.79193077,38,0.00675665,0.0824707,3.8881078,-0.011725777,0.0038193516,0.9879019064828753,18,36864,1163.1203337820002,36864
125.3,311.58807092,38,0.009474534,0.12875977,3.838763,-0.01747801,0.0038776281,0.9871626850217581,19,38912,1216.4341662020001,38912
127.57,322.27913137,38,0.009769847,0.13061523,3.794867,-0.017144347,0.0028637063,0.9903255803510547,20,40960,1268.9823050290001,40960
131.11,336.71746915999995,38,0.010585776,0.14243165,3.760102,-0.016194252,0.0022561222,0.9920797338709235,21,43008,1321.961789903,43008
134.01,349.7765832099999,38,0.007967452,0.10854492,3.7237046,-0.014225455,0.0020147464,0.9908947888761759,22,45056,1375.3861724879998,45056
137.02,363.22828728,40,0.009208766,0.12504883,3.7000775,-0.011214514,0.0062917112,0.9762138929218054,23,47104,1426.330156988,47104
140.36,377.24829683,37,0.008022795,0.10751953,3.6760564,-0.012469007,0.00882866,0.9677951894700527,24,49152,1481.443889578,49152
142.51,388.35383440000004,42,0.009157905,0.12802735,3.6465073,-0.01576074,0.0009775801,0.9965183190070093,25,51200,1530.1521727489999,51200
144.74,399.16960832000007,39,0.006045873,0.065625,3.5907407,-0.010349126,0.00716151,0.9729874730110168,26,53248,1582.5765597559998,53248
146.28,406.35589038000006,37,0.008739288,0.121679686,3.5429826,-0.014044413,0.0009519566,0.9967927383258939,27,55296,1636.753672422,55296
147.95,414.12663524,40,0.009737319,0.13588867,3.5200088,-0.013049588,0.0009631988,0.9967492241412401,28,57344,1687.776316691,57344
150.45,425.55234723,37,0.008353289,0.10893555,3.486995,-0.006556126,0.0073426575,0.9697226621210575,29,59392,1742.575964353,59392
151.43,432.01479044000007,39,0.005855278,0.06870117,3.4560883,-0.008366371,0.004870213,0.9833105746656656,30,61440,1794.2552689230001,61440
150.9,432.97910264999996,44,0.008026814,0.10976563,3.4482722,-0.012072407,0.0033720224,0.9887565271928906,31,63488,1839.9221327740001,63488
153.04,441.91995088000004,39,0.009072298,0.12358399,3.4490457,-0.014689608,0.0047878046,0.9810705352574587,32,65536,1891.6281844289997,65536
156.13,454.58806702999993,40,0.009306146,0.12641601,3.4222133,-0.015476127,0.0067888396,0.9678818434476852,33,67584,1942.3287488799997,67584
160.51,472.93360182,42,0.0071295835,0.09370117,3.402542,-0.010512661,0.005263023,0.9768113046884537,34,69632,1990.3418521169997,69632
166.06,493.86139203,40,0.01074319,0.13867188,3.3901267,-0.015755275,0.0057359245,0.9680837765336037,35,71680,2040.7656725770003,71680
172.77,517.01449409,41,0.008435641,0.114990234,3.373003,-0.010796407,0.0045717014,0.9785932656377554,36,73728,2090.3741133510002,73728
179.96,541.09898431,42,0.010463942,0.13725586,3.346889,-0.013819215,0.0027248976,0.9847714053466916,37,75776,2138.480344414,75776
188.2,564.75455642,39,0.008068265,0.10839844,3.335659,-0.011015273,0.003561149,0.978914599865675,38,77824,2190.574202846,77824
197.05,591.58394447,39,0.008905323,0.12319336,3.3255649,-0.015104486,0.002670648,0.9849723391234875,39,79872,2242.9421511010005,79872
205.34,618.70951021,40,0.009477416,0.125,3.3165982,-0.015219314,0.0018466739,0.990871224552393,40,81920,2293.07903763,81920
214.57,647.9142524800001,41,0.007952156,0.109716795,3.312244,-0.013397375,0.0013404961,0.9932313188910484,41,83968,2342.748651658,83968
223.64,674.70207835,42,0.008070841,0.10629883,3.3141239,-0.008446913,0.025331229,0.9117929935455322,42,86016,2390.903791115,86016
234.69,709.7132081199999,43,0.008571371,0.1171875,3.311667,-0.014462513,0.0017881503,0.9921589847654104,43,88064,2437.894453183,88064
241.98,733.6089193399999,41,0.010242497,0.13476562,3.2948716,-0.014998792,0.00130677,0.9933794280514121,44,90112,2487.799210602,90112
252.44,764.50077804,43,0.008888747,0.12084961,3.292722,-0.014921352,0.0013288137,0.9930893778800964,45,92160,2534.9413132769996,92160
261.37,789.3743961499999,41,0.010102613,0.1427246,3.2915158,-0.0140458,0.0013906164,0.9933842048048973,46,94208,2584.8773276350003,94208
271.23,818.4728390299999,40,0.008282685,0.10595703,3.277808,-0.012485305,0.001158946,0.9923693058080971,47,96256,2635.875751126,96256
280.29,847.6912335400001,38,0.008628632,0.11513672,3.2670512,-0.014398831,0.0010153992,0.9945691204629838,48,98304,2689.580792494,98304
285.02,863.1663994099998,15,0.007773716,0.099560544,3.2637959,-0.010320233,0.0010984199,0.9935802617110312,49,100352,2821.8022741719997,100352
289.36,877.9323197899998,10,0.0077358955,0.101660155,3.2433152,-0.013516563,0.0011071922,0.9943144796416163,50,102400,3025.2482224000005,102400
297.57,903.39706539,39,0.007970097,0.103271484,3.2293293,-0.012143266,0.0007739535,0.9944020556285977,51,104448,3077.2837610570004,104448
300.98,918.4256768899999,42,0.008341675,0.1140625,3.2207246,-0.01318706,0.00073206273,0.9964920040220022,52,106496,3125.146251055,106496
303.44,927.35450918,42,0.008221628,0.10961914,3.1936393,-0.009688377,0.0008895708,0.9953240063041449,53,108544,3173.4318041469996,108544
306.23,938.9138985999999,39,0.008459097,0.11557617,3.1734831,-0.013648843,0.00083701115,0.994828341063112,54,110592,3224.6711739499997,110592
310.24,953.0145130699999,43,0.008510231,0.11850586,3.1830227,-0.013259603,0.00078808784,0.9958614860661328,55,112640,3271.2806439759997,112640
310.27,956.85014345,39,0.008741071,0.11875,3.1874542,-0.013341601,0.00078659673,0.9962956770323217,56,114688,3323.3102312789997,114688
310.22,960.91185404,42,0.011752846,0.16625977,3.1757958,-0.015159294,0.0007230001,0.9964992981404066,57,116736,3371.3678748620005,116736
311.54,969.7444302599998,41,0.009211199,0.12758788,3.1769595,-0.015359026,0.0006663328,0.9960721507668495,58,118784,3420.490370816,118784
