# {"t_start": 1596282189.3178666, "env_id": "Hopper-v2"} 
r,l,t
206.780195,90,899.113842
211.141141,92,901.340944
223.491889,97,903.687769
167.102829,78,913.072274
205.002218,91,915.234456
205.775889,91,917.288335
198.826465,88,919.361086
205.366152,91,921.271337
214.575406,93,923.059793
213.384169,93,925.001554
203.190841,89,927.041336
214.9802,95,928.925483
204.647091,90,931.111055
186.272177,84,933.215693
195.355607,88,935.347914
216.914838,93,937.433849
212.253217,93,939.37645
215.719795,97,941.358863
220.329957,96,943.828272
214.915456,93,945.91791
210.686585,92,947.893525
191.524515,86,949.852994
214.049885,93,951.763641
212.975341,93,953.721986
219.087681,95,955.942018
205.970256,91,964.384109
216.059889,94,966.606034
198.077189,88,968.57817
212.945816,94,970.711356
221.690565,97,972.85017
200.550444,92,974.813262
206.950392,91,976.681761
204.335118,92,978.8454
205.310184,90,980.633601
194.853141,88,982.161788
210.574102,92,984.006764
195.130721,87,985.812808
205.794478,91,987.753476
230.442431,99,989.705631
208.882455,92,991.512074
210.951978,94,993.403175
235.391801,101,995.538288
219.736446,96,997.791042
224.132732,97,1000.007502
213.570539,94,1002.200168
194.962425,87,1004.117423
221.879105,97,1006.154942
206.131022,91,1014.229606
205.755776,91,1016.186129
219.879031,96,1018.130743
210.820072,92,1020.214707
216.503998,94,1022.443721
219.423156,95,1024.684494
223.083874,97,1027.041253
217.58301,95,1029.232057
206.329564,91,1031.301827
210.517061,92,1033.297998
207.79413,91,1035.233416
220.687752,95,1037.133189
209.984397,92,1038.996669
211.299293,93,1040.946905
216.756537,94,1042.989721
218.164232,96,1045.308428
218.747099,96,1046.237458
231.381183,101,1047.37518
230.336514,106,1049.694574
212.837705,94,1051.851099
204.266601,91,1053.716913
217.593017,95,1055.616808
208.560882,92,1063.989429
226.848233,98,1065.910377
216.168166,100,1067.866753
221.804341,97,1069.614512
197.996024,88,1071.787965
214.214175,97,1074.148077
228.333246,98,1076.032936
201.526223,89,1076.74193
205.616496,90,1077.979446
199.841626,88,1079.733255
213.088762,94,1081.773985
183.112194,84,1083.793823
209.169357,92,1086.059399
211.14931,93,1088.31247
236.107923,103,1090.557376
220.278182,96,1092.758322
224.241188,97,1094.958221
214.483476,93,1097.167642
213.576004,93,1099.684169
218.248163,94,1102.039885
211.740755,93,1104.353013
210.97742,93,1106.293967
209.171275,93,1115.780255
226.103639,98,1118.086246
252.677967,105,1120.577464
243.364762,106,1123.164363
216.748715,95,1125.356905
218.128359,95,1127.59292
236.922606,106,1129.981937
226.522799,99,1132.249395
233.08331,101,1134.380429
228.407815,98,1136.75192
235.340694,101,1138.778226
223.284338,97,1140.981606
211.272569,92,1143.097603
215.764482,95,1145.21465
263.24058,107,1147.905343
216.873579,95,1150.243609
217.23035,95,1152.497207
213.079412,93,1154.555387
228.74415,98,1156.715869
216.385229,93,1158.747269
233.227213,103,1168.125133
223.23744,97,1169.995593
222.723874,98,1172.002747
261.637392,108,1174.543936
226.227732,99,1176.703558
236.919561,101,1178.664513
222.766031,95,1181.059691
234.829149,100,1183.729343
310.084934,123,1186.589035
254.499478,108,1188.982836
230.082226,100,1191.099444
242.395001,103,1193.34884
219.112291,96,1195.494517
224.444316,97,1197.221938
218.019323,95,1198.390047
217.018439,94,1200.330874
212.698837,95,1202.434318
221.270534,95,1204.410742
223.438068,98,1206.672443
235.398853,102,1209.198284
247.670884,109,1211.560768
260.369646,109,1221.257157
231.707603,102,1223.65708
230.35825,100,1225.9453
261.301865,107,1228.041739
227.055244,98,1230.427688
289.640156,120,1233.330574
228.448708,101,1235.559085
235.048703,100,1237.884898
230.174005,102,1239.683009
232.357022,100,1241.734972
227.173215,99,1243.834503
269.070327,113,1246.156147
220.560057,97,1248.108012
227.44333,99,1250.307153
230.483714,99,1252.819324
276.267586,111,1255.657491
222.291772,96,1257.955398
260.425966,107,1260.2291
228.381871,99,1262.691741
221.720763,95,1264.77915
237.439962,106,1274.442512
229.494829,100,1276.340214
302.88697,120,1278.906574
241.607926,103,1281.185552
255.571393,108,1283.988134
227.792831,100,1286.835076
237.930649,104,1288.229701
228.937641,99,1290.277119
260.090496,106,1292.537302
237.025269,101,1295.605934
307.340056,123,1298.518421
279.71224,116,1301.253133
277.512466,112,1303.553353
226.145905,99,1306.216182
248.531539,105,1309.080743
250.70279,109,1311.955628
241.598355,103,1314.068914
251.613459,106,1316.263619
272.210255,115,1318.593248
262.624432,110,1327.647471
294.321181,116,1330.341266
298.33083,116,1332.88983
265.435441,108,1335.534995
327.960853,127,1338.793324
286.646119,114,1341.563068
263.36633,110,1344.111631
329.73347,128,1347.326468
227.754052,98,1349.300004
305.34813,119,1351.53303
246.875553,105,1353.718523
288.623146,119,1356.437356
221.191395,98,1358.723591
233.91759,103,1361.10444
292.592932,117,1363.204709
263.612127,107,1365.093007
221.954422,99,1367.206407
268.318287,108,1369.62153
236.125224,101,1378.607715
343.985771,136,1381.098974
305.241324,118,1383.496811
236.469828,101,1385.64113
282.090462,116,1388.607526
253.273997,105,1391.114832
319.235476,124,1392.554394
313.639697,122,1395.057365
316.999323,124,1398.107234
299.685843,116,1401.097898
321.603215,124,1403.862855
364.604172,137,1407.311886
300.049119,117,1409.867721
299.408776,121,1412.273293
317.169646,123,1414.7535
289.513655,115,1417.266133
357.47328,134,1420.100556
315.675407,126,1429.889869
268.024137,112,1432.619286
371.284023,140,1436.297487
316.287618,121,1439.112156
336.786618,127,1441.979162
241.267573,102,1444.182667
370.795475,134,1447.235257
303.173731,117,1450.138056
279.423179,116,1452.766296
303.877546,118,1455.109422
386.244597,142,1457.830386
296.986076,120,1460.111784
322.589859,120,1462.31411
311.159974,127,1464.993384
358.842513,138,1467.963402
333.313667,139,1471.025143
347.476899,134,1473.85909
308.406222,123,1482.73482
341.702676,130,1486.048657
315.148176,123,1489.092479
357.600878,132,1492.20397
354.113052,133,1495.660301
319.554005,126,1498.533113
325.08744,127,1501.537547
302.771477,119,1504.427418
370.131148,138,1507.551651
367.763228,134,1510.614548
302.750688,119,1512.957449
339.555039,131,1515.570277
348.537712,132,1518.688118
366.432014,137,1521.291694
348.531031,131,1524.641442
263.877258,108,1526.439026
400.15099,145,1536.753421
356.780736,139,1539.750616
388.116768,145,1543.223844
374.753961,138,1546.10229
393.869548,143,1549.608971
322.735476,124,1552.539917
318.262421,122,1554.89724
389.857714,144,1558.389671
357.169261,136,1561.397914
398.03994,140,1564.829645
348.125252,139,1567.997426
323.188389,125,1571.52477
364.437404,132,1574.507089
322.621193,123,1577.416461
407.747736,143,1580.599053
392.25457,141,1590.084556
373.260645,136,1592.652511
392.869527,142,1595.728854
352.797349,136,1598.91783
368.090293,141,1602.107075
352.588095,129,1605.142307
374.487873,137,1608.272238
348.622279,132,1611.311272
357.999574,133,1614.327178
415.041552,149,1617.755599
390.882648,145,1621.06839
373.371065,133,1623.938429
359.153131,135,1627.449348
385.496423,142,1631.034412
397.158511,140,1634.52358
417.280065,149,1644.546408
373.822105,144,1648.009568
351.833063,135,1651.421158
382.291817,143,1654.43996
382.799084,142,1657.312841
395.884209,144,1660.11904
338.967833,133,1662.79627
395.892545,142,1665.958022
388.342377,142,1668.949837
368.868593,138,1671.908944
379.733014,143,1675.029256
391.572589,146,1677.677448
361.417914,137,1680.96887
392.034882,143,1684.249393
389.589044,143,1693.876266
408.494964,146,1697.130458
370.852332,138,1700.304371
383.068152,135,1703.533642
398.852,144,1707.004537
408.414566,152,1710.009505
360.201453,135,1712.433761
408.556493,148,1715.338822
382.190732,139,1718.511987
378.497785,137,1721.563285
356.633028,142,1724.638369
386.098489,139,1727.961734
387.969626,144,1731.199603
409.908782,148,1734.832275
409.912536,152,1742.290005
358.727614,136,1745.033201
364.022126,150,1748.74939
411.85928,147,1752.239826
430.471864,151,1755.484775
406.358214,144,1758.380887
477.060083,168,1762.073182
384.491131,143,1765.061221
413.669066,145,1767.772328
397.083976,148,1771.511004
480.057606,170,1775.733492
418.73954,146,1778.927381
390.040386,140,1781.795292
439.131809,162,1785.209844
372.323392,143,1795.539854
383.91037,138,1797.21402
413.008992,148,1801.133697
419.411474,150,1804.057789
395.616052,145,1807.066319
341.335764,129,1810.442244
410.84147,145,1812.72917
409.607399,144,1815.154602
363.229528,135,1818.511836
408.497298,147,1820.720102
409.34321,148,1823.030949
429.583952,152,1827.116166
361.539434,131,1829.686847
395.849555,139,1832.625155
362.179058,142,1842.540575
394.444342,145,1845.946732
394.174596,145,1848.979522
408.656567,144,1852.262758
615.809218,206,1855.786363
413.260099,151,1859.179782
413.15618,146,1862.595304
544.778844,186,1866.550225
406.277224,141,1869.586134
395.7058,150,1872.837934
417.403321,147,1875.864548
406.433565,151,1879.26798
414.573663,147,1882.639241
417.775046,152,1886.160616
610.01075,198,1897.801296
415.521371,149,1901.199536
422.796936,146,1904.633332
407.897663,147,1907.715666
680.257764,222,1911.731967
418.399713,149,1915.139276
457.394895,166,1918.618311
423.996343,149,1922.338875
392.373202,151,1925.699951
413.741513,147,1929.173768
542.17886,182,1933.463682
434.624045,154,1936.8735
412.246181,143,1947.797969
591.191758,196,1952.504671
427.08027,152,1955.827363
526.039621,180,1960.27844
406.411791,145,1963.648628
590.653928,197,1968.163516
666.563739,217,1973.016082
635.239162,221,1976.816287
414.089443,150,1979.265324
482.763716,170,1982.666994
462.374161,160,1986.131216
615.612359,216,1990.924812
618.884288,202,2003.005822
708.500706,225,2008.6495
646.377536,208,2013.034835
411.523817,148,2016.110834
663.125216,215,2020.553007
533.001386,194,2024.280724
595.626109,215,2028.833524
369.328899,147,2032.105396
427.068798,151,2035.123944
398.657728,153,2038.336941
608.764619,213,2051.100905
679.92763,222,2055.986792
524.749299,177,2059.539862
582.115667,193,2063.533339
668.173753,217,2067.005866
650.153045,218,2071.075753
595.847096,213,2075.656138
706.016991,226,2080.442623
662.083872,213,2085.378236
448.472186,159,2088.843418
644.901702,215,2100.576324
424.901076,154,2104.176146
653.548528,219,2109.33133
658.536559,225,2115.013305
621.614905,203,2119.6134
527.665372,178,2123.861253
618.456046,207,2129.048945
536.061467,174,2132.853331
646.297665,211,2137.151353
694.224494,227,2141.686869
699.013245,223,2145.271357
661.440618,209,2154.289596
458.279445,158,2157.968019
683.080822,218,2162.069385
530.637062,180,2165.943211
710.244218,225,2170.754196
664.164399,223,2175.205446
460.426327,159,2178.374237
439.918716,159,2181.597864
734.368683,230,2187.006625
670.290127,226,2192.023744
660.698211,211,2203.441726
667.256264,222,2207.975621
692.190036,225,2213.065384
659.575008,211,2218.430898
602.649942,199,2222.564909
639.002385,205,2227.383464
659.096362,220,2231.896676
676.282193,220,2236.580395
596.843803,200,2241.183264
671.539623,222,2251.615957
648.8686,221,2255.87326
782.565985,246,2261.049456
623.793084,212,2265.886574
730.4554,228,2270.859392
568.081905,213,2275.882925
802.720818,248,2280.609394
714.160977,224,2285.474042
567.44933,209,2289.750297
621.621068,216,2294.416864
547.390101,200,2305.228746
746.186397,237,2310.412237
677.702711,220,2314.970788
493.309496,166,2318.510849
690.598086,223,2323.370123
690.085809,227,2328.041153
769.033723,257,2333.722725
699.652311,224,2338.597551
783.031293,243,2343.530956
733.393995,228,2355.376385
948.208921,306,2361.578526
763.84091,258,2366.859877
678.730658,232,2371.711791
799.505117,258,2376.952164
842.720585,271,2382.483142
690.561886,222,2387.091879
692.593071,228,2391.897872
546.696925,211,2403.031082
613.33059,220,2407.764877
802.782657,260,2413.500095
730.443094,239,2418.486613
914.359507,285,2424.565507
822.831653,259,2430.74833
823.33522,247,2436.349101
1024.753876,307,2442.319013
847.937318,255,2454.615904
883.510846,279,2459.867035
876.274943,267,2465.944709
691.886699,221,2470.658973
716.940943,230,2475.390574
815.936571,247,2480.247769
801.530391,260,2485.594495
636.701963,242,2490.80165
943.525145,297,2503.750089
842.194415,268,2509.315352
711.928824,223,2513.581256
920.823973,283,2520.049241
903.53004,278,2525.779104
866.988073,267,2531.276161
701.063265,221,2535.860359
797.873339,244,2541.085179
859.972493,261,2553.58793
926.621111,293,2559.894336
833.333336,251,2565.27741
825.925409,272,2571.360107
990.793201,304,2576.955912
933.834438,295,2583.149759
754.263068,265,2589.057396
839.763077,261,2603.248831
849.201288,256,2609.205579
907.736359,274,2614.903526
888.062196,270,2620.266838
493.132173,162,2623.721837
833.121325,254,2628.973491
832.966832,257,2634.188053
471.753552,159,2637.999275
664.346768,206,2642.210498
967.479372,296,2655.318615
660.479604,205,2660.131158
949.855371,285,2666.62746
750.133055,270,2671.461459
1110.795079,347,2679.827498
938.498873,295,2686.465997
763.290015,233,2691.338973
734.866252,255,2696.71119
816.893189,251,2709.886022
777.801179,235,2714.588458
979.579574,300,2721.206289
1016.971985,309,2728.643495
975.415279,303,2734.197916
820.240007,249,2739.589959
1083.085942,325,2795.312511
1105.701013,337,2886.123832
791.315087,245,2945.837214
963.193964,311,2999.332339
982.217872,300,3005.990175
927.857303,304,3012.505209
985.951417,305,3018.679013
851.406975,250,3023.784063
1013.749296,305,3038.990833
1178.267032,350,3046.514555
874.738248,295,3053.060043
1138.336262,354,3059.957364
1170.086757,362,3067.644628
942.527839,308,3074.168649
1014.624584,315,3087.457973
1041.957026,314,3094.204836
831.876543,245,3099.013443
787.811096,292,3105.357468
879.033692,291,3111.640105
1180.226036,348,3117.983556
821.413985,249,3123.013204
1196.002263,352,3137.087641
939.557133,309,3143.363069
1011.989976,310,3150.126076
973.343686,298,3156.348046
993.130092,319,3162.201189
912.989928,287,3168.405982
991.283572,310,3175.078723
1135.297669,337,3189.195273
1086.289773,326,3196.658773
1016.795965,314,3203.239619
1346.989735,405,3212.045173
816.345081,242,3217.133501
843.998727,283,3223.20146
1183.854855,344,3238.32522
944.738465,288,3243.895818
901.811358,268,3249.427248
938.287067,306,3255.900964
1041.874335,346,3263.36946
1227.625447,377,3270.737332
1013.614168,313,3277.24486
1194.625861,375,3292.554249
986.470571,314,3298.409198
751.472032,275,3304.25107
921.001257,314,3311.007538
1149.162913,353,3319.091454
1124.601341,342,3326.626542
970.333706,311,3340.280376
1205.652334,360,3348.773474
1110.856014,333,3355.849486
1007.510454,311,3361.089143
964.085839,308,3368.15596
1235.695911,365,3376.611512
1313.733267,403,3393.430113
1224.623553,372,3401.363929
995.174592,304,3407.865754
931.931117,278,3414.195835
1056.697219,321,3420.563325
747.942065,267,3426.629729
745.888053,222,3431.750252
877.231818,265,3443.792343
855.435519,252,3449.185777
1216.436567,352,3456.597942
972.142427,293,3463.34936
616.054623,188,3467.902775
1014.09495,306,3474.613853
1218.38525,357,3482.578629
1246.832993,372,3496.507674
1053.175363,316,3502.775454
1207.766774,352,3508.417755
1330.335985,390,3515.757819
878.404335,269,3522.123108
882.839559,262,3527.805295
1318.408786,406,3543.492129
1000.510774,306,3549.644015
1250.058508,380,3557.802957
1253.445479,399,3566.679706
791.678018,268,3571.977365
996.841966,309,3578.711798
778.624073,234,3590.85754
1357.71027,415,3600.509007
1016.938805,310,3607.118677
1107.033064,324,3613.68691
1450.045222,432,3622.881361
1022.208704,308,3628.57517
1097.868462,324,3642.873796
1203.695828,350,3649.963365
1155.459697,343,3657.713457
1086.897433,325,3664.981667
1166.898072,344,3672.775471
1011.58847,307,3678.974951
773.532591,228,3692.706531
980.606845,293,3699.507125
