# {"t_start": 1596282188.6493082, "env_id": "Hopper-v2"} 
r,l,t
31.850359,44,338.492269
28.410481,24,339.113537
130.838634,72,341.071604
20.500689,18,341.488494
21.483694,28,341.833118
12.14256,14,342.216521
17.682542,35,342.975585
39.429492,56,344.568133
11.702369,21,345.11649
29.329305,29,345.820665
6.754568,14,346.15773
10.852649,12,346.343239
92.062412,56,347.794112
62.932234,52,349.058523
12.945944,19,349.552989
73.681855,44,350.66468
8.397593,14,351.071133
9.954786,13,351.41054
95.416846,52,352.593613
19.788148,20,353.114285
13.397571,13,353.407614
18.879335,27,353.994186
62.890676,43,355.115177
51.206573,65,356.941639
27.730571,24,357.688818
7.047238,21,358.292561
50.552235,42,359.249698
16.777487,32,360.329721
38.051523,45,361.307767
122.437856,82,363.552484
172.464728,80,365.834082
12.893612,15,366.26707
37.319939,40,367.25887
20.164451,23,368.02676
14.014668,15,368.455616
6.134678,18,368.966186
54.315312,33,369.59106
9.82853,11,369.987404
19.098875,25,370.609857
35.849708,34,371.251759
7.198016,10,371.401193
68.025219,40,371.887837
21.013525,20,372.169139
18.259215,20,372.719578
103.69484,86,374.051399
60.839335,49,375.072129
10.948296,18,375.19962
17.97488,26,375.346313
6.260534,11,375.525684
42.182407,45,376.071318
22.750935,24,376.402494
46.9943,44,377.618131
123.554804,64,378.800767
7.657747,11,378.974905
22.212407,27,379.688909
14.101454,16,379.801781
17.163862,19,380.382592
27.079113,24,387.37607
18.642757,19,387.91804
99.934723,55,389.252857
12.43663,15,389.647714
103.637354,57,391.00076
145.841396,73,392.706015
70.099462,44,393.774707
10.473634,16,394.049581
159.331639,76,395.756661
24.409758,22,396.254389
68.201849,40,397.25079
139.889321,75,399.09768
112.955025,60,400.576103
136.003331,72,402.311395
122.168964,73,403.990588
143.591591,71,405.808345
64.414287,45,407.002476
156.330726,78,408.876863
88.938102,53,410.115566
104.587919,73,411.731431
41.754521,29,412.371137
11.749416,17,412.720812
61.641904,38,413.3994
62.248928,38,414.287932
14.172836,20,414.7653
49.526563,41,415.61705
125.279814,64,417.211533
81.656871,47,418.492667
17.454133,17,418.985424
22.886493,25,419.700719
28.955025,23,420.322997
117.77591,61,421.811943
156.512879,79,423.838242
64.429525,38,424.658951
18.184326,19,425.171818
16.268343,17,425.579427
50.825604,43,426.518429
89.851993,51,427.67882
98.906408,54,428.764702
57.781198,35,429.543311
59.039778,35,430.225088
101.029471,54,431.438045
190.068334,86,433.142278
81.393985,47,434.254304
9.628262,14,434.565346
103.602007,58,442.350432
43.195541,35,443.052568
62.748145,61,444.581031
153.500192,94,446.795985
96.958325,53,447.986267
218.332596,106,450.273067
62.434578,36,451.051516
181.040403,86,452.818161
130.022658,73,454.398317
177.441098,83,456.239737
91.156558,57,457.594152
70.246397,43,458.523283
26.373819,22,459.014464
60.546607,46,460.087418
109.48609,64,461.566626
10.616549,17,462.055912
192.44862,92,464.257724
120.821882,63,465.727729
143.501641,72,467.390508
189.890206,87,469.163861
155.24122,83,470.810252
18.528922,17,471.131967
133.223498,69,472.822892
130.568215,66,474.163482
62.353008,38,475.076962
116.19302,60,476.664213
73.805221,43,477.749865
140.596327,72,479.505659
96.7076,53,480.571902
187.104597,88,482.232891
199.999004,94,484.16115
91.927355,52,485.23379
131.677259,75,487.036058
61.549537,38,495.346023
181.937745,87,497.593862
155.867789,75,499.369535
126.946364,64,500.697074
55.191167,37,501.640105
101.970839,55,502.883936
66.026405,39,503.862268
193.076511,85,505.687926
157.194632,76,507.695186
129.981171,75,509.386683
194.966166,91,511.517871
209.412866,92,513.871828
154.551281,74,515.732693
209.942105,94,517.940341
235.0834,111,520.14673
43.559272,28,520.812119
16.084356,17,521.204205
215.82485,94,523.411093
94.849761,55,524.624447
76.372231,45,525.701227
162.159799,78,527.523991
145.459149,70,529.146551
59.769434,36,529.926825
101.938558,56,531.074899
187.815252,85,533.035165
163.080263,81,534.923741
201.222257,90,537.07729
69.089604,41,538.12848
90.320509,51,539.204518
169.132809,90,541.051739
203.306132,90,549.043127
216.566326,97,551.104678
178.727104,81,553.35405
202.697643,94,555.211428
190.564349,85,556.65493
191.229986,89,558.725189
78.554929,47,559.86202
141.172448,70,561.294763
219.057179,100,563.897522
191.53995,86,565.939117
85.301507,49,567.248003
226.244664,98,569.424988
48.228676,29,570.091486
75.161403,44,571.175183
101.463579,56,572.345145
50.468853,31,573.068692
160.848558,77,574.735111
54.137408,32,575.53866
177.356784,81,577.423431
204.282779,91,579.515044
232.2798,105,581.956474
202.993011,92,584.047922
206.0705,92,586.209257
174.890951,81,588.162299
201.233565,88,589.925572
158.361965,76,591.697989
196.21099,87,593.678053
143.183766,70,602.791745
183.786757,84,604.898733
199.46388,92,607.075059
213.301681,93,609.23583
208.863523,93,611.279552
202.014244,94,613.25812
52.859425,32,613.989761
210.265884,94,616.455384
191.645257,86,618.378159
220.173545,97,620.816554
188.915309,86,622.522028
234.435741,117,624.90453
205.360599,92,627.321985
194.044051,87,629.535547
195.190679,88,631.772739
208.319081,92,633.897651
189.328485,86,635.596459
192.849271,87,637.475547
200.646611,91,639.383631
166.13571,77,641.113025
192.269641,87,642.854247
175.815763,85,644.412288
199.943957,89,646.1538
224.009773,99,656.968291
204.665152,90,658.97471
199.501026,88,661.073483
204.381949,89,663.206126
219.564282,96,665.394534
214.755439,96,667.347197
193.518375,86,668.808758
197.819679,90,670.861994
195.189159,89,672.759832
214.541853,93,674.901606
204.023387,90,676.858873
209.686254,92,679.060524
214.579094,101,681.211014
206.856593,91,683.157201
153.206209,73,684.76041
196.616576,89,686.152828
198.204336,89,687.903991
206.832331,94,689.960761
101.938467,55,691.281013
211.840016,93,693.265724
85.831822,48,694.338612
204.389353,91,696.453095
196.986932,88,698.526038
202.330785,90,700.486336
47.992558,29,701.272228
202.361974,91,710.42595
191.893763,87,712.375244
184.615237,84,714.398353
201.741007,90,716.558811
206.221201,90,718.774995
204.001356,93,720.961951
214.25978,94,723.229926
203.507226,90,725.389939
190.241516,86,727.198974
207.548289,92,729.592629
209.168165,95,732.070568
204.621261,94,734.434165
214.381812,94,736.682364
191.285403,86,738.649053
190.195282,86,740.530015
216.06732,94,742.667859
197.735636,88,744.828868
210.989334,94,747.07062
195.54513,90,748.825518
200.144038,89,750.862823
213.537531,95,752.711195
198.375471,89,754.489936
185.390197,86,762.641958
191.051904,86,764.64999
193.92463,86,766.564541
201.228992,90,768.88524
204.709126,91,771.191468
205.106499,91,773.662635
195.474771,90,775.908227
183.828959,84,777.913493
196.432307,88,779.830507
207.964608,92,781.89387
194.899254,87,784.068332
187.736711,86,785.758054
181.236485,83,787.556528
194.237503,87,789.475135
185.870945,86,791.280012
188.799731,86,793.215384
194.658486,87,795.069781
207.496108,92,797.118032
212.063648,93,799.238134
205.279768,92,801.08006
211.435124,94,803.301108
197.834431,97,805.550466
177.269946,80,807.31758
196.190228,87,816.22822
192.244588,88,818.169291
197.260221,88,820.07185
197.972755,89,822.183061
197.482934,89,824.067459
198.663633,89,826.034407
188.168053,85,827.938769
214.421287,95,830.062219
177.282807,85,831.934741
202.199357,90,833.813281
203.826009,90,835.867852
207.087297,91,838.384188
198.415384,88,840.284535
211.226859,94,842.30762
204.37149,92,844.244965
210.774176,95,846.595684
191.555065,87,848.587494
190.288126,86,850.499954
197.691998,88,852.433727
198.103534,88,854.30929
200.381658,90,856.208658
205.405043,91,858.315913
196.978714,89,860.382982
194.771541,87,870.1191
202.075971,91,872.324605
206.372643,92,873.865159
206.102865,91,875.590096
216.906442,95,877.726219
193.953112,88,879.257748
188.863876,85,881.012107
208.5005,92,883.240468
198.571793,89,885.042269
206.057314,91,886.902407
194.812049,87,889.150989
206.41933,90,891.66857
179.794909,82,893.622997
210.98968,94,895.451109
207.69628,92,896.816501
186.981085,85,898.547099
189.97219,86,900.370444
190.948466,87,902.405474
193.866328,87,904.298057
218.70093,96,906.303142
189.305005,86,908.263618
187.562244,84,909.987618
197.431715,88,912.458171
196.365974,89,921.625415
199.163823,91,923.681444
196.832614,88,925.539242
194.266456,87,927.964012
216.215448,95,930.05211
199.409484,89,932.04594
191.9321,86,933.758111
181.614978,83,935.321017
199.114235,88,937.298041
211.369884,93,939.252228
206.156175,91,941.286169
190.904652,86,943.272376
205.006072,93,945.53569
203.675426,90,947.659331
214.915934,94,949.877228
202.725404,90,951.843414
200.399891,89,953.500699
208.45498,92,955.439567
209.867682,92,957.846553
200.068566,91,959.459359
213.341058,94,961.602831
191.977019,87,963.525914
192.815874,87,965.335519
193.356021,88,974.923611
185.797936,84,977.02675
206.004683,91,978.863955
213.25456,95,980.990196
203.155086,91,983.053334
197.204884,89,984.887162
202.403422,90,986.996604
195.368978,87,989.092536
190.586366,86,990.879254
201.537749,90,992.49209
202.274773,89,994.58598
200.20436,89,996.766187
211.105377,93,998.700261
180.610171,86,1000.72692
197.711335,88,1002.438935
207.199018,91,1004.639958
208.033011,92,1006.564153
217.392165,95,1008.620449
208.291782,93,1010.573422
207.619127,92,1012.60161
210.869024,93,1014.730347
184.674743,84,1016.592192
195.381779,87,1018.387555
226.386406,98,1027.090473
189.728484,86,1028.95089
195.653445,88,1030.702476
198.770504,88,1032.584251
192.689173,87,1034.35883
207.011,92,1036.482933
198.542904,88,1038.346561
209.91193,93,1040.849555
191.453958,88,1042.694032
214.644551,95,1044.736241
211.1513,93,1047.536494
207.670081,94,1049.327577
217.42247,95,1051.093371
211.38233,94,1052.743299
210.319345,92,1054.641605
192.409305,87,1056.59289
198.844169,90,1058.752214
199.689642,90,1060.909973
207.100714,92,1063.100607
211.969019,93,1065.128748
196.683575,89,1066.995008
205.839532,91,1068.56736
210.687604,92,1070.387097
217.824851,97,1078.881764
218.033933,96,1081.211374
205.346677,91,1083.256033
210.738263,93,1084.788951
211.224634,93,1086.871724
200.448013,90,1089.209224
219.647948,97,1091.438704
212.858024,94,1093.727294
205.447043,92,1095.719964
219.432005,96,1097.892083
218.256441,95,1100.035775
214.704613,94,1102.180007
216.03198,97,1104.272352
216.831024,96,1106.511173
196.134461,88,1108.332855
204.323303,91,1110.205174
212.916281,95,1112.289398
212.787062,95,1114.410346
215.121144,95,1116.792325
211.675322,93,1119.244736
213.215926,94,1121.655253
200.291861,89,1130.582448
212.490586,93,1132.708409
212.038239,93,1134.846493
205.551434,91,1137.088643
215.093843,94,1138.946546
217.498441,95,1141.005893
212.781404,94,1143.197894
206.351695,92,1145.333849
198.841187,90,1147.558007
214.871189,96,1149.858114
219.789432,96,1152.137896
224.459939,98,1154.426339
216.827636,96,1156.656704
201.928487,91,1158.841934
209.761448,93,1161.050109
212.120568,94,1162.813601
210.192847,93,1164.930178
207.927751,92,1167.291795
218.375116,96,1169.474767
214.882081,94,1171.666792
212.343975,94,1173.85894
216.728636,95,1176.400051
212.178352,93,1185.448774
228.852238,99,1187.955645
216.239437,95,1190.546001
217.653562,96,1193.209367
212.309661,93,1194.59394
214.875874,94,1196.802077
217.666438,97,1199.02223
215.69623,95,1201.032669
220.405115,96,1203.168575
221.473641,97,1205.110428
201.809204,91,1207.241506
212.033652,95,1209.324789
213.550619,95,1211.344432
228.350954,97,1213.448264
209.268633,94,1215.674757
214.937262,94,1217.935653
218.879986,96,1220.106747
216.073083,95,1222.312694
218.935643,96,1224.41478
215.291149,95,1226.729335
208.032593,91,1228.532689
214.169289,93,1230.865846
219.890906,98,1241.725928
219.716049,96,1244.122072
223.100244,96,1246.444894
219.690732,97,1248.836351
219.304369,96,1251.157137
223.36437,97,1253.635752
225.470539,98,1256.296253
217.46583,95,1258.26348
218.293126,95,1260.662014
225.498247,99,1262.909668
216.893811,95,1265.10562
217.052593,95,1267.179159
211.859207,95,1269.104572
219.814411,96,1271.102466
220.954795,97,1273.042617
221.429863,98,1275.100145
212.746241,95,1277.098068
221.030404,98,1279.146785
235.395279,102,1281.34869
218.836656,95,1283.455897
217.861731,97,1285.792456
224.751157,98,1295.696521
263.517245,109,1297.370309
246.377245,105,1299.950166
237.112237,101,1302.523623
219.458295,97,1304.817109
216.286424,96,1307.052104
216.404322,96,1309.147672
219.789292,96,1311.273099
232.662819,101,1313.564857
218.541131,96,1315.602864
226.352819,99,1317.836439
220.809174,97,1319.727218
244.759512,104,1321.97314
217.169347,95,1323.653875
240.176841,103,1325.940182
214.175359,96,1328.144803
224.552777,100,1330.343802
211.397704,93,1332.494097
219.487194,99,1334.739398
215.922802,94,1336.93531
214.500461,95,1339.186172
218.64117,95,1348.957346
225.291815,99,1351.06633
229.571141,100,1353.352747
211.943646,93,1355.211556
223.486971,98,1357.493696
220.466183,97,1359.871679
219.508785,98,1362.210853
223.583766,99,1364.37042
231.20998,100,1366.344103
218.151793,97,1368.33411
223.908901,99,1370.33926
223.341872,98,1372.509358
214.335308,93,1374.592658
217.187363,98,1376.977845
258.637619,110,1379.310766
226.186991,98,1381.605406
231.91547,101,1383.920384
234.591075,102,1386.197815
222.684955,97,1388.468786
231.970457,99,1390.576368
219.916728,97,1393.152133
232.903438,107,1402.747586
218.035451,95,1404.81247
219.931213,96,1407.096407
219.137281,97,1409.416004
234.172985,101,1411.693851
233.175366,99,1413.862598
243.29849,104,1416.188715
237.47574,102,1418.106313
227.112559,99,1420.167264
214.949285,94,1421.995708
232.600968,101,1424.386811
227.49754,100,1426.795552
221.869332,98,1429.193365
221.820851,98,1431.522042
222.991854,99,1433.733896
220.327139,97,1435.89222
240.072644,103,1438.268953
267.069574,108,1440.951321
224.203986,99,1443.002391
233.77463,101,1445.143361
267.471861,112,1455.551172
249.284769,105,1457.853686
296.388798,120,1460.335941
241.279075,104,1462.475256
268.640064,109,1464.75009
242.250461,103,1467.446447
230.778837,101,1469.816456
240.349525,101,1471.937336
244.536926,103,1474.255747
221.342418,97,1476.145751
226.760741,98,1478.003683
243.332316,105,1480.231542
272.624429,117,1482.990966
279.624043,115,1485.448763
227.350204,99,1487.938981
238.669843,103,1490.835344
273.154306,114,1493.217941
230.23861,103,1495.270893
257.766249,107,1497.277872
219.004227,96,1506.819002
229.728988,101,1508.968866
235.757248,101,1511.100899
256.816744,106,1513.59148
297.287526,118,1515.934928
281.921468,115,1519.09218
319.33672,123,1520.803475
258.048898,107,1523.418113
248.05187,105,1525.518118
263.363794,108,1528.335972
223.732567,99,1530.118875
288.162949,118,1532.436693
315.294416,124,1534.578509
223.741175,100,1536.383287
331.633789,131,1538.502858
259.223947,109,1540.670863
302.771472,118,1543.155381
250.570381,106,1545.334281
258.570913,107,1547.688464
267.011948,110,1557.836299
298.740981,117,1560.140609
296.114043,120,1562.850067
314.977944,126,1565.759502
334.935714,128,1568.744561
281.833359,114,1572.002387
241.604964,102,1574.564611
311.596373,121,1577.201703
297.614934,121,1579.875803
159.132447,79,1581.488872
242.277653,104,1583.418663
319.508138,123,1586.130195
275.021063,114,1588.573409
272.627028,112,1590.983753
289.626792,116,1593.70292
242.436519,103,1596.016893
241.238239,103,1598.358924
349.100674,132,1601.471118
240.706883,104,1611.765352
264.928164,111,1614.249136
343.347035,129,1617.609337
358.769306,135,1620.586394
300.016561,118,1623.202144
269.282399,111,1625.488312
330.719779,124,1627.585864
334.824786,125,1630.083568
330.017548,133,1633.103504
225.048786,97,1635.062187
346.015421,128,1638.039476
279.090886,112,1640.222904
327.419918,126,1643.343059
353.150023,129,1646.759566
326.107913,125,1649.828076
250.142664,105,1652.518014
301.638069,119,1655.158326
360.187995,135,1664.854186
369.908601,139,1668.042342
324.498846,123,1670.861247
317.554522,120,1673.620203
358.811741,138,1676.96521
348.930799,131,1679.732546
356.883714,133,1682.627342
349.558725,128,1685.758739
352.657364,133,1688.84182
334.144341,128,1691.768959
365.268961,137,1694.722126
357.701134,132,1697.712914
349.829118,128,1700.907396
344.717984,127,1703.915439
329.384835,127,1707.020637
323.118876,123,1709.655661
363.947805,136,1720.627874
327.147069,129,1723.326736
370.504676,138,1726.453904
366.159544,138,1729.617222
345.04948,129,1732.606456
348.803403,130,1735.975089
347.419225,130,1740.421823
349.377841,129,1743.207799
327.960486,125,1745.297631
388.024923,140,1748.740413
398.782105,144,1752.187749
327.31327,128,1755.142869
371.468285,134,1758.411076
348.070693,130,1761.670938
362.936158,137,1764.774676
387.198179,140,1775.073833
373.886215,139,1778.368738
375.15,137,1781.391549
369.090385,137,1784.287045
393.309109,138,1787.458815
342.482716,130,1790.312644
393.317391,142,1793.552442
339.596838,135,1796.655819
344.720109,129,1799.190769
339.895679,129,1801.98738
374.147248,136,1804.438012
362.698004,136,1806.994141
356.557362,133,1810.361661
408.169093,142,1813.693152
396.459067,143,1816.211617
388.885701,143,1824.100769
384.082355,140,1827.030512
349.286001,127,1829.408535
394.13792,142,1832.390903
402.900031,142,1835.565951
396.242732,141,1838.525383
406.575341,147,1841.842334
378.356736,136,1844.338682
363.874614,134,1846.953933
384.851454,143,1850.479285
397.471115,141,1853.167417
405.019551,145,1857.04736
403.701961,143,1859.905855
375.633077,137,1862.480605
403.568763,144,1865.975857
388.033142,142,1875.948186
407.20408,144,1879.118023
376.902132,136,1882.204507
375.444096,138,1885.367174
404.425234,143,1887.649525
389.357133,139,1890.6031
420.263936,148,1894.223606
382.626573,142,1897.694603
396.494248,143,1901.094008
407.598689,142,1904.337081
389.045664,143,1907.880441
390.927162,139,1910.880065
380.269656,140,1913.998925
386.424768,139,1916.719888
371.016908,136,1925.955562
409.771959,145,1929.458082
398.976836,141,1932.758641
394.096435,141,1935.875082
398.29317,143,1938.728883
379.789012,139,1941.633962
374.650341,137,1944.462501
409.338426,148,1947.095637
392.509184,141,1949.820043
379.571019,137,1953.06996
426.205977,149,1955.876965
425.283484,150,1958.641668
401.522291,143,1961.542022
379.127469,134,1964.196348
410.404531,145,1967.138496
382.907623,136,1976.766836
405.332982,141,1979.840005
416.411547,145,1983.323913
404.821465,143,1986.346364
389.072904,138,1989.333379
405.224511,143,1992.515018
377.061945,139,1995.149077
406.352286,144,1997.793798
376.737878,136,2000.222858
405.531018,145,2003.099401
436.479898,152,2006.809689
412.907003,149,2010.1102
396.528653,145,2013.302861
399.818209,141,2016.399104
415.179942,146,2026.623841
405.163055,144,2029.781156
431.071364,149,2033.058833
427.543467,149,2036.443974
404.60005,145,2039.747645
423.283305,149,2042.842135
399.934027,141,2045.941579
403.165033,142,2049.197188
394.092765,139,2052.309984
406.756167,145,2055.366746
410.3936,144,2058.449686
395.345692,142,2061.60987
423.972823,148,2064.51824
410.131339,148,2067.981349
392.767394,140,2076.85443
426.725984,148,2080.087142
407.411953,146,2083.098505
429.970442,150,2086.628253
403.990595,143,2089.924628
416.090431,148,2093.228554
401.637971,143,2096.536888
412.785264,147,2099.731361
416.813408,148,2102.954053
421.76686,148,2106.039869
415.160096,145,2109.097988
390.191748,143,2112.009107
421.194143,149,2114.820679
414.00998,148,2118.041017
391.389615,144,2127.341189
406.276246,146,2130.082997
410.865409,145,2132.732588
418.283943,148,2136.370837
416.766612,148,2139.887845
418.515179,145,2143.080541
420.650745,149,2146.041487
411.905963,144,2149.54244
427.205346,151,2153.09131
418.220502,148,2156.391909
376.847211,142,2160.073708
392.071205,139,2162.918197
404.686831,146,2166.185041
397.225858,143,2169.271296
409.10496,153,2180.029273
404.564388,146,2182.968995
415.874307,153,2186.829517
413.168634,144,2190.010122
385.716859,140,2192.993427
431.905451,152,2196.533963
407.378068,151,2199.794418
433.81527,150,2203.228714
427.143121,152,2207.422873
430.606055,149,2210.633091
398.16195,143,2214.017971
402.746964,142,2217.68791
401.636197,145,2221.036495
407.691187,147,2224.087995
462.93783,162,2234.135705
402.407373,145,2237.022948
434.082892,152,2240.128612
424.500259,146,2243.306168
420.53587,148,2246.256659
431.531216,150,2249.915491
435.221066,151,2253.282016
423.316109,151,2256.654041
436.295246,154,2259.853696
426.509466,149,2262.906061
412.41646,144,2266.256852
431.84408,160,2269.841931
400.567203,152,2273.276964
439.896492,154,2277.466986
419.091424,149,2287.060935
431.729147,154,2290.478731
433.134581,153,2293.271224
497.735315,180,2296.922288
452.776177,156,2300.229545
405.829325,147,2303.351935
437.389394,157,2306.927127
645.133793,208,2311.114545
460.159327,166,2314.597207
422.302518,149,2317.676358
419.413641,152,2321.090017
413.112076,151,2323.660026
409.665208,148,2334.760811
431.89562,152,2338.662748
419.757181,148,2341.96991
424.246825,150,2345.287547
406.733426,152,2348.802826
424.435495,153,2352.132158
429.406719,152,2355.537751
419.574014,152,2358.671796
412.030386,150,2361.980103
361.300181,148,2364.9448
419.164001,151,2368.509917
395.701364,148,2371.550227
424.886115,150,2374.985635
430.003073,152,2377.643914
444.979794,157,2388.253556
418.042683,147,2391.354971
430.357454,153,2394.746833
415.308078,152,2398.348964
471.587547,163,2402.168273
421.191071,150,2405.968999
433.302593,152,2409.205113
492.07627,170,2413.149593
418.929463,151,2416.533959
417.608126,148,2419.733952
436.938384,155,2422.900233
660.138833,210,2427.462699
432.8087,153,2430.949927
450.551625,157,2441.007279
668.368678,210,2444.253471
444.029972,159,2446.986688
431.714057,155,2450.912077
432.73811,154,2454.699361
657.130902,210,2459.616365
431.598247,152,2462.888256
432.184118,152,2466.017593
435.172263,155,2469.446529
433.227432,153,2473.007677
436.186357,155,2476.459801
422.129164,147,2479.908095
414.591084,149,2483.24925
419.291336,148,2492.843867
443.183428,156,2496.89399
451.851871,163,2500.18453
418.572638,149,2503.185559
663.582172,214,2507.793598
455.173743,156,2511.517594
435.514979,152,2515.035457
423.505656,149,2519.017244
441.069384,156,2522.509994
437.233298,152,2526.22807
424.737689,148,2529.767629
434.79736,155,2533.535144
447.47233,160,2545.494591
471.708655,163,2548.335671
497.15917,172,2552.099702
686.994712,222,2557.38833
662.438654,214,2561.783774
674.184172,217,2566.789493
672.698406,218,2571.682711
507.222849,171,2575.471728
677.701071,224,2580.245598
707.792788,225,2585.217951
576.619788,185,2588.758167
486.453727,164,2598.922429
475.091143,164,2602.325164
461.462965,162,2606.001286
566.149267,184,2609.072828
676.125698,222,2614.477772
492.700647,171,2618.389622
500.192429,169,2621.99542
578.688275,187,2626.057652
548.244847,181,2630.218411
684.527633,229,2635.310399
658.124808,212,2637.629879
704.835929,229,2649.271959
712.153381,227,2655.023748
585.450461,192,2659.469983
653.303901,211,2663.795779
680.125008,218,2668.515926
502.393695,170,2672.539278
676.02318,217,2677.187717
693.905637,225,2682.097633
440.716496,157,2685.723224
691.950068,224,2690.764963
692.856118,226,2702.7792
689.687075,223,2707.875181
690.508072,220,2712.411313
702.660411,231,2717.272226
622.278375,202,2721.20267
680.559991,215,2725.512479
663.838898,212,2730.47025
678.933168,218,2734.443319
506.310916,172,2738.020367
716.09515,231,2751.62233
633.09068,202,2755.413863
689.170468,229,2761.490753
583.188719,189,2765.454018
711.722727,227,2771.212227
691.761818,231,2776.275666
732.739581,237,2781.650181
617.67432,211,2786.111479
592.367822,198,2819.361959
696.42679,226,2878.736747
767.470216,254,2953.561774
691.584716,223,3010.650047
869.265753,280,3059.582134
702.624314,237,3064.412988
672.763956,219,3068.922602
685.58451,220,3073.861261
690.657833,222,3078.50724
767.021069,247,3084.175497
847.065959,273,3093.616502
702.510404,231,3098.817599
