eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
376.48,1213.43753747,40,0.010893542,0.1472168,3.1236107,-0.013320367,0.00079854205,0.9937536455690861,80,163840,4603.795293075,163840
383.4,1240.24801853,41,0.0096347695,0.1319336,3.1212676,-0.012664516,0.0014286073,0.9915479673072696,81,165888,4652.667462329,165888
388.05,1258.97197849,38,0.008170314,0.110839844,3.1063313,-0.013726851,0.0009056741,0.995508935302496,82,167936,4705.363850513,167936
392.4,1274.66926016,42,0.009054335,0.12451172,3.092382,-0.008454328,0.01741972,0.912385031580925,83,169984,4753.925651587,169984
392.48,1279.7202894099999,40,0.008140281,0.10541992,3.0902455,-0.012454636,0.0027220433,0.9849052997305989,84,172032,4804.780402367,172032
394.8,1290.0170896200002,38,0.007981355,0.107470706,3.0980394,-0.011567995,0.0010204667,0.9937198925763369,85,174080,4857.442128091,174080
394.84,1293.2005985800001,44,0.007629568,0.10112305,3.0859132,-0.01261556,0.000968475,0.9951927703805268,86,176128,4903.658143398,176128
391.45,1283.1281631200002,40,0.008735459,0.12651367,3.0854077,-0.011792418,0.00084894756,0.9937218688428402,87,178176,4954.567407915,178176
398.27,1307.0922422400001,41,0.010152265,0.13295898,3.075319,-0.011219045,0.0010614193,0.9943841518834233,88,180224,5003.622194234,180224
392.44,1291.25856051,42,0.00691147,0.08935547,3.0413043,-0.010084815,0.0009089811,0.9946285793557763,89,182272,5051.87306033,182272
395.77,1306.3699566900002,39,0.009202696,0.1194336,3.0252767,-0.012286661,0.00081618875,0.9956472613848746,90,184320,5103.1514400979995,184320
403.96,1335.3036742299998,40,0.008994533,0.12563476,3.0123994,-0.014318682,0.0017320743,0.9883415466174483,91,186368,5153.659954964,186368
397.96,1316.0968823199998,40,0.008801774,0.11953125,2.999557,-0.01308305,0.0010513766,0.9938897029496729,92,188416,5204.5306928929995,188416
396.49,1314.13856638,39,0.009068799,0.122851565,2.995832,-0.01278867,0.0005476373,0.9959268332459033,93,190464,5255.790893908,190464
395.31,1314.46263216,39,0.008437747,0.110888675,2.9766207,-0.013522752,0.00072360516,0.9955864418298006,94,192512,5307.129253025,192512
400.64,1334.47089047,42,0.008565748,0.11401367,2.9650369,-0.009777671,0.0005558091,0.9965689724776894,95,194560,5355.843267669,194560
401.17,1337.76197033,39,0.008286194,0.1116211,2.9509523,-0.0110099595,0.0005708643,0.9954355852678418,96,196608,5407.2698562939995,196608
404.0,1347.4297461899998,37,0.010063646,0.14482422,2.9238477,-0.013605391,0.00053514785,0.9946603192947805,97,198656,5461.69843541,198656
401.4,1341.7509516500004,9,0.010343478,0.13466796,2.8854346,-0.013735792,0.00083325757,0.9939969386905432,98,200704,5676.548957795,200704
402.77,1348.12918464,16,0.008588347,0.11772461,2.843401,-0.01414333,0.00050386786,0.9967655066866428,99,202752,5797.05526709,202752
405.71,1358.22550568,38,0.009785706,0.13500977,2.822395,-0.012159648,0.0005427712,0.9939607535488904,100,204800,5849.667127222,204800
406.62,1360.6518010599996,39,0.007695182,0.10444336,2.8179212,-0.010196019,0.0006248235,0.9948237338103354,101,206848,5901.794320107,206848
423.3,1412.4280062099997,48,0.014249939,0.18613282,2.8196473,-0.010818804,0.044907264,0.15428143739700317,102,208896,5943.606859738,208896
430.35,1436.7972088399995,42,0.010203646,0.13427734,2.8250957,-0.015685547,0.0007096421,0.9912980431690812,103,210944,5991.403862727,210944
437.78,1460.14013165,40,0.010131473,0.1394043,2.8183863,-0.015144495,0.0008321729,0.9916663039475679,104,212992,6042.543824488001,212992
449.8,1501.1086103799998,41,0.011157699,0.15336914,2.8219702,-0.00979897,0.014798859,0.8654550760984421,105,215040,6092.118584652,215040
454.74,1516.1241220800002,40,0.010766923,0.14980468,2.8297296,-0.01625323,0.011843083,0.9173626452684402,106,217088,6143.1868073410005,217088
455.2,1518.1534047999999,40,0.008863372,0.117041014,2.8034687,-0.014663329,0.00085607666,0.9933947375975549,107,219136,6194.347107031001,219136
466.78,1555.4017180599997,41,0.008851806,0.118701175,2.805942,-0.008909298,0.00870305,0.8570533245801926,108,221184,6243.114164326,221184
477.56,1590.4138807199997,38,0.010621423,0.14711913,2.809796,-0.010758569,0.016349906,0.8626239001750946,109,223232,6295.779557059999,223232
482.55,1608.2320878899998,41,0.009012101,0.12363281,2.8021517,-0.012777813,0.0008546611,0.9892192371189594,110,225280,6345.625052459,225280
479.5,1598.1231998200005,42,0.008700281,0.11425781,2.7929726,-0.014611721,0.0009900824,0.9921240480616689,111,227328,6394.282070421999,227328
490.53,1631.4072538500002,39,0.013309595,0.17583008,2.7916975,-0.009664169,0.028773522,0.6378462910652161,112,229376,6446.068467693,229376
498.85,1657.46922363,40,0.013127275,0.1796875,2.8071837,-0.010578549,0.015490023,0.7325359582901001,113,231424,6496.099843249,231424
500.57,1662.9197827100004,38,0.010144506,0.13901368,2.8118804,-0.008598195,0.014488059,0.9132746681571007,114,233472,6548.737764472,233472
498.91,1659.0749777800002,40,0.008399406,0.111572266,2.7959304,-0.0128639,0.0004946494,0.9940686458721757,115,235520,6599.483260674,235520
503.92,1675.3355708699999,39,0.009851055,0.13432617,2.7904696,-0.01716513,0.00065721775,0.9931274424307048,116,237568,6651.617006936,237568
517.89,1720.65090449,40,0.009942801,0.13979492,2.7968245,-0.01023451,0.013980846,0.7728703618049622,117,239616,6702.689128094,239616
526.53,1748.1076606599997,37,0.010755802,0.15200195,2.7985106,-0.012462459,0.013040413,0.8731618225574493,118,241664,6756.980090495001,241664
535.26,1776.7850470099997,51,0.00842209,0.11625977,2.7932925,-0.01604679,0.000973299,0.9866002956405282,119,243712,6796.485107930001,243712
547.17,1814.8236142899998,48,0.012086162,0.16010742,2.7819011,-0.012719505,0.015303056,0.761075809597969,120,245760,6839.092699191,245760
558.14,1851.14078353,39,0.0103741195,0.1385254,2.7687604,-0.011287881,0.015075639,0.8559108972549438,121,247808,6890.389711436001,247808
555.72,1841.47636436,38,0.007781635,0.10092773,2.760551,-0.013103938,0.0032700766,0.9732702374458313,122,249856,6943.322305189,249856
