# {"t_start": 1596309708.7239087, "env_id": "Hopper-v2"} 
r,l,t
233.737151,101,1222.608999
279.007452,114,1225.109778
246.770713,106,1227.373459
227.168721,101,1229.725711
228.352702,99,1232.028345
243.416325,104,1234.438149
242.670115,105,1236.590057
266.169829,110,1238.99366
246.62729,105,1241.352294
242.131782,104,1243.659432
261.528599,108,1245.979863
240.094859,102,1248.169679
241.331193,103,1250.18873
243.975977,104,1258.140019
237.152836,103,1260.509679
258.846984,106,1262.959588
269.265085,110,1265.476228
320.329251,125,1268.54146
253.402237,105,1270.732178
267.373052,110,1273.20827
292.387226,116,1275.801139
244.748011,103,1278.455592
242.569767,104,1280.911842
242.503861,103,1283.187252
241.103157,104,1285.247441
261.494123,108,1287.568006
254.836652,106,1289.855545
258.213689,108,1292.164476
239.436147,104,1294.214079
249.990456,105,1296.504312
258.044765,108,1298.544894
231.103961,100,1300.705408
251.828304,106,1302.835452
266.422869,111,1313.332578
258.614453,109,1315.511677
276.960638,113,1318.082442
301.107456,119,1320.3581
239.026698,103,1322.772599
277.653991,112,1325.031521
293.860181,115,1327.785732
283.550737,115,1330.257896
279.499544,114,1332.543569
275.608749,112,1334.918013
314.977188,124,1337.443091
260.105648,107,1340.437395
270.268333,112,1342.421315
267.658079,109,1344.577514
268.986178,109,1346.709105
285.919128,115,1349.238434
252.979882,106,1351.132077
245.978928,104,1353.652525
273.060397,110,1364.389959
304.533362,118,1367.211475
263.807012,110,1369.937973
308.375911,121,1371.015303
284.024008,113,1373.664049
264.799321,107,1376.312427
285.838006,114,1378.987626
295.928191,119,1381.613176
306.802078,117,1384.419206
243.753935,103,1386.89969
249.021168,106,1389.172902
336.635056,126,1391.882415
280.594247,113,1394.331936
320.282361,120,1396.775826
320.415977,123,1398.863186
280.991381,114,1400.092477
319.211699,123,1401.388011
255.835822,107,1403.78934
267.25895,109,1413.037359
292.927063,116,1415.511387
296.469356,117,1417.907695
331.365377,125,1420.386925
335.414533,124,1423.034357
300.403001,121,1425.563447
301.635774,119,1428.475458
282.637814,113,1431.200503
297.563889,117,1433.629451
293.801754,115,1436.011243
353.685934,130,1438.741986
305.797939,119,1441.25139
280.143758,111,1443.703394
257.019551,107,1446.191146
294.365451,116,1448.798206
300.6978,118,1451.692925
311.677833,120,1454.432719
260.073106,106,1463.689451
312.384764,121,1466.162148
301.020612,115,1468.770906
288.22059,113,1471.410579
307.434983,118,1473.862871
351.324841,130,1476.427206
336.717311,124,1479.381772
312.439914,121,1482.082287
288.950024,115,1484.194071
326.801557,124,1486.654688
339.709305,125,1489.466952
335.015337,125,1491.0477
323.169336,124,1492.064617
340.589748,127,1494.975857
273.720995,111,1497.567849
337.647616,127,1500.261033
320.574595,126,1502.989283
350.363781,130,1511.751443
348.027897,132,1514.45545
351.930003,128,1517.825017
323.996396,122,1520.215374
334.983274,125,1522.263327
313.198961,120,1524.950899
350.657319,128,1527.687224
340.085689,127,1530.535399
278.45434,112,1532.978096
312.10297,120,1535.383998
355.094362,129,1538.205827
340.319432,127,1540.485511
347.246027,129,1543.289294
287.940454,112,1545.903536
312.530629,119,1549.207603
304.209916,117,1551.993667
315.707761,121,1554.328408
315.705291,119,1563.872904
320.324101,124,1566.506774
336.813931,124,1569.424833
323.760186,121,1571.871559
360.388886,129,1574.585326
361.197501,129,1577.593394
339.317042,125,1580.764
320.462619,121,1583.211414
332.985146,125,1585.562552
345.77886,127,1588.38445
333.623467,125,1591.523732
325.105971,123,1594.267671
332.863063,124,1597.002713
332.35583,123,1600.02465
365.267524,131,1602.717755
318.422104,123,1605.171899
386.644155,135,1615.963245
302.373225,115,1618.505508
382.205941,133,1621.673634
355.973068,129,1624.303143
343.221987,125,1627.046353
369.733184,131,1630.328046
348.078479,126,1632.865666
378.042209,133,1635.704405
374.490195,134,1639.344463
336.155833,125,1640.378642
345.722844,124,1642.151223
351.306815,128,1645.309679
373.651221,134,1648.357079
319.689657,121,1651.195381
352.87888,126,1653.95544
341.451564,125,1656.668468
347.997431,125,1666.156986
337.940005,123,1669.06608
381.780921,133,1670.952397
341.005843,124,1673.227669
345.39189,126,1676.035999
374.564836,134,1679.011954
371.888278,133,1682.062996
336.82287,124,1684.866387
382.395582,137,1687.818733
380.448034,134,1690.857281
353.658613,127,1693.019071
309.406722,119,1695.634913
357.947646,130,1698.459783
390.872581,137,1701.201899
358.27978,128,1703.960509
329.750681,124,1706.687754
356.119236,127,1715.379938
360.717546,132,1718.231102
387.773627,135,1721.143544
337.790889,124,1723.915339
369.950756,132,1726.627618
363.857423,133,1729.928732
332.3018,124,1732.620537
342.402928,125,1735.088431
376.233802,134,1738.376837
388.968916,137,1741.431272
384.961556,136,1744.311381
385.506534,134,1747.45555
355.645661,128,1750.795371
370.451993,133,1754.065344
371.735049,132,1757.258265
364.555316,131,1761.046496
367.164294,131,1771.258063
369.710769,129,1774.455243
330.031663,121,1777.200388
346.169,127,1779.974951
374.762722,132,1782.693896
399.28472,141,1785.325631
359.119623,127,1788.185212
381.488819,135,1790.340459
387.039022,137,1792.579911
374.422168,131,1795.21685
393.112029,138,1798.74336
371.059,131,1801.878798
355.070359,128,1804.882592
381.774654,133,1807.770288
403.582886,139,1810.967869
361.299306,130,1820.992006
377.225664,133,1823.877829
383.589361,135,1826.91853
389.478414,137,1829.738428
369.422912,130,1832.753176
388.186566,136,1835.536136
391.052142,135,1838.89641
378.306092,133,1841.951899
394.297979,138,1844.619712
382.303955,136,1847.579711
389.957977,136,1850.754691
392.066252,136,1853.58765
358.496396,129,1856.301001
386.860173,138,1859.548469
373.27367,131,1862.343327
373.446924,135,1872.313622
396.420916,139,1875.314859
408.554737,142,1879.215503
356.051277,128,1881.694701
373.407631,132,1884.237231
396.990932,138,1887.149111
370.647174,131,1889.86656
384.444731,135,1893.003254
388.215614,136,1896.19014
372.518899,135,1899.202408
391.987391,137,1901.938824
388.886883,137,1904.971992
388.867342,137,1908.495514
400.395852,136,1910.766245
398.325696,138,1913.359679
396.719698,138,1922.919339
417.718863,143,1925.847337
397.093852,139,1928.881313
400.256567,139,1931.775253
388.982459,135,1934.611281
409.078023,140,1937.679622
386.217165,136,1940.455823
372.662882,131,1942.114357
395.661207,137,1945.038189
387.207445,136,1948.231197
407.138564,140,1951.276935
403.838949,142,1954.326137
400.640205,138,1957.639451
401.047415,138,1961.088151
410.891425,142,1963.947342
408.987848,139,1975.265738
405.765122,141,1978.076036
389.502309,138,1981.205546
409.174688,141,1984.236458
401.872084,139,1987.504384
398.003364,140,1990.319269
395.529236,139,1992.951274
377.682307,136,1995.719698
374.906281,132,1999.122068
384.292185,136,2000.882797
392.609313,140,2003.881727
396.246325,139,2006.876071
383.235421,136,2009.726165
394.7055,137,2012.424901
399.306191,140,2015.281383
415.497526,142,2024.767444
398.463529,140,2027.799594
390.210579,138,2031.599409
400.086255,138,2034.661767
393.357678,139,2038.081094
394.655157,136,2041.236618
411.538198,142,2044.269118
413.782762,142,2047.413988
415.789655,144,2050.551672
393.993052,137,2053.507945
415.44757,142,2056.930665
412.636937,142,2060.764812
419.573411,144,2063.186208
384.61862,135,2066.207855
403.070651,139,2069.001817
407.402033,143,2078.886398
401.407935,139,2081.679324
413.024646,143,2084.535472
414.708698,144,2088.136734
401.635294,141,2090.52847
401.161309,139,2093.324146
397.554788,140,2096.665498
411.202526,142,2100.107393
415.58788,144,2103.471164
407.280193,143,2106.544555
391.687292,138,2109.774092
392.291983,138,2113.067843
405.415542,141,2116.623992
413.853843,143,2120.129972
398.074837,141,2127.934581
414.592541,146,2131.023147
400.879225,141,2133.762817
401.141922,143,2136.71369
409.207395,141,2139.894827
389.300794,138,2142.782721
402.900159,141,2145.002184
396.319761,141,2147.363061
413.466051,144,2150.248452
407.767155,143,2153.361202
424.774554,146,2157.230088
408.535135,142,2160.645879
413.716732,144,2164.188279
395.631856,139,2167.329279
396.830269,140,2170.466811
415.027902,144,2180.370937
415.910839,143,2182.495951
415.988473,143,2185.903103
410.692289,143,2189.177314
425.027479,146,2192.21789
415.030665,143,2195.253213
401.015183,139,2198.383235
413.901576,144,2201.309912
421.851155,145,2204.436684
416.626525,145,2207.483889
410.055512,142,2211.708799
408.008188,142,2214.402777
418.067709,145,2217.246093
407.754352,142,2219.767719
418.615085,144,2229.776726
423.221746,147,2233.255391
411.957412,144,2236.451365
422.463743,146,2240.6813
425.568402,146,2243.459642
430.314527,149,2246.56327
406.523621,143,2249.905041
414.732684,144,2253.169155
423.264049,146,2256.64103
412.708243,144,2259.906658
423.75706,147,2263.183336
418.450857,145,2266.602675
417.511994,145,2270.571027
421.405202,145,2273.59279
423.650443,147,2282.546085
427.652807,148,2285.68573
422.395184,147,2288.965578
423.56413,145,2292.401988
427.164896,149,2295.907027
415.427855,143,2299.710764
427.017132,147,2302.376062
423.409755,145,2305.295824
418.940406,145,2308.691294
435.940175,148,2312.154851
420.063137,146,2314.92341
428.146896,148,2318.091354
427.142255,145,2321.27908
418.671403,143,2324.21593
425.395499,146,2336.140138
421.038189,144,2339.339391
430.56958,147,2342.443933
406.515371,142,2345.235869
421.204327,146,2348.702438
418.979775,145,2351.980191
422.407882,146,2355.428218
411.980373,143,2359.168641
414.504126,143,2362.389633
425.62944,145,2365.110887
428.868865,148,2367.848495
426.19439,147,2370.618415
423.885683,146,2373.678476
436.134594,150,2376.612025
425.863624,146,2386.878271
430.973444,148,2390.521502
413.288448,143,2393.015911
419.029854,144,2396.425775
421.459896,147,2399.515328
427.632527,148,2402.692719
424.269487,146,2406.132436
430.646964,148,2409.389082
417.94046,144,2412.73709
418.358167,146,2416.259164
427.457668,147,2420.458852
432.51902,150,2423.602486
424.661816,146,2426.655279
431.676137,151,2429.877603
431.363174,148,2440.17122
427.84041,146,2443.235355
422.877225,145,2446.102488
424.983946,145,2450.415211
421.309406,147,2453.320705
425.818939,147,2456.465598
423.207933,150,2459.563674
430.451946,149,2462.771685
417.569964,144,2466.367023
429.769101,150,2469.515697
425.377454,150,2472.924556
432.144111,149,2476.245502
400.25063,140,2479.560447
426.68971,147,2481.341623
434.252981,152,2492.68618
424.994824,149,2496.241346
429.415684,148,2500.035405
425.989111,147,2503.173855
429.738533,147,2506.490708
431.292789,150,2510.015262
420.411541,144,2513.279271
412.247404,144,2516.554056
425.775843,148,2519.676359
412.937928,144,2522.794911
420.6958,146,2525.802273
420.881203,148,2529.216882
426.123353,148,2532.340535
434.121894,151,2535.298203
420.472667,147,2547.120056
435.987218,151,2550.071339
407.758538,145,2553.150198
431.798846,149,2556.14722
428.032438,148,2559.346175
411.158629,141,2562.312175
433.329876,151,2565.554405
417.86651,145,2569.081198
430.881951,150,2571.533537
439.86417,152,2575.324664
436.941852,149,2578.383786
430.857817,148,2581.53499
439.958943,153,2584.712738
431.120676,150,2588.023074
425.619375,147,2599.233147
438.836181,153,2602.962293
448.934665,153,2606.419518
430.15074,147,2610.130904
453.082499,155,2613.889296
428.921847,150,2617.617691
436.917647,152,2620.202381
446.484616,155,2623.538274
494.010291,169,2627.387513
428.710218,150,2629.95497
450.313028,157,2632.484037
436.779949,150,2635.380625
436.702743,151,2638.48343
439.653573,151,2647.309807
443.168294,156,2650.239702
433.310194,150,2652.989886
440.942592,153,2656.049079
428.504311,154,2659.377417
440.103971,153,2661.939827
438.247387,152,2665.536109
433.734249,149,2669.088596
458.507353,157,2672.498325
430.570779,150,2675.743359
432.043158,149,2678.840139
462.898475,159,2682.218981
424.692897,151,2685.420251
432.967219,149,2696.216636
436.791257,151,2699.214623
453.142172,158,2701.715743
480.93093,163,2705.287299
437.041071,152,2708.725083
435.321093,150,2712.288111
456.364936,156,2715.34313
431.447807,150,2718.647289
438.718312,152,2721.692538
546.907487,178,2725.303157
523.970324,173,2728.838696
427.327405,148,2741.689716
480.940907,164,2781.960417
453.843935,156,2830.71797
515.777922,170,2873.096438
608.302476,196,2920.97965
622.440025,197,2971.012574
570.468859,185,2994.221624
462.320735,158,2997.742439
447.416958,153,3001.26326
500.151129,169,3005.359003
641.142032,205,3009.573043
444.812117,151,3013.025021
569.049673,183,3017.021132
529.092237,176,3021.129928
647.252943,207,3033.783908
605.731118,195,3038.47614
482.184074,161,3041.989521
615.581954,195,3046.691076
529.22443,175,3050.900896
636.642468,202,3055.190329
648.242699,204,3059.188058
627.274682,202,3063.283916
631.562113,200,3067.403381
491.463829,164,3071.172785
549.627467,177,3074.78142
622.451542,199,3085.659595
511.745676,170,3089.688419
595.802225,190,3094.030555
629.299423,204,3098.26897
476.056537,161,3101.88847
489.33344,166,3105.706892
