eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
19.01,14.63143085,7,0.011041885,0.15,4.2555304,-0.021598417,0.6070337,-0.11044681072235107,1,2048,281.08016878700073,2048
24.36,25.027112650000003,39,0.009791378,0.14824219,4.2384663,-0.02163957,0.43251842,0.035769760608673096,2,4096,333.02129391500057,4096
32.01,41.308357099999995,41,0.009580785,0.14121094,4.2292633,-0.020879168,0.38258648,0.22264188528060913,3,6144,382.9267809660014,6144
39.77,58.77407454999999,38,0.009121598,0.12666015,4.2275944,-0.019967576,0.24873348,0.1095656156539917,4,8192,435.7581319460005,8192
45.58,74.66495185,38,0.011205332,0.16235352,4.222628,-0.023963671,0.25525782,0.14087945222854614,5,10240,488.75195662999977,10240
53.88,95.84200396,39,0.009914198,0.13735351,4.1998796,-0.023093745,0.21766353,0.06057637929916382,6,12288,540.1947112779999,12288
62.36,116.36251294000003,40,0.011373367,0.14731446,4.1579466,-0.019800719,0.17677793,0.20615154504776,7,14336,590.3157061439997,14336
70.02,137.37447756,38,0.007002843,0.09091797,4.1262717,-0.013519716,0.12211877,0.4962180256843567,8,16384,642.8536518389992,16384
77.5,158.41342,41,0.0077249496,0.096191406,4.114651,-0.012763728,0.0917852,0.5840850472450256,9,18432,691.9568799789995,18432
84.42,177.97095638,39,0.009253368,0.13183594,4.115008,-0.016524147,0.10581213,0.5783562660217285,10,20480,744.3544918879998,20480
90.39,194.85406270999994,37,0.006007204,0.07163086,4.1055717,-0.00995191,0.030352727,0.8313224762678146,11,22528,799.6203287600001,22528
92.34,203.42083900999998,39,0.005670964,0.065136716,4.0811863,-0.00753135,0.021583764,0.8684570342302322,12,24576,851.6295912970018,24576
92.26,205.28717711000002,41,0.006183963,0.08066406,4.0610456,-0.009802912,0.016294619,0.9028303548693657,13,26624,901.5543504230009,26624
92.49,207.35642433000004,41,0.005360103,0.06689453,4.0549865,-0.0064503765,0.014273459,0.9363863244652748,14,28672,951.3989372680007,28672
94.06,211.65432469000004,39,0.0063427165,0.08110352,4.047628,-0.0070191184,0.0035341238,0.9791780710220337,15,30720,1002.8026886340012,30720
93.64,211.4841399,42,0.009709778,0.13662109,4.038544,-0.01704994,0.0020110565,0.9907455500215292,16,32768,1050.5146981340004,32768
94.27,213.30967039000004,40,0.009288282,0.12421875,4.0145187,-0.013189739,0.0014479726,0.9955941378138959,17,34816,1100.6002609820025,34816
