# {"t_start": 1596309708.6075532, "env_id": "Hopper-v2"} 
r,l,t
91.526002,51,389.249121
21.717224,23,389.721835
106.430269,64,391.237782
75.436287,48,392.20594
126.492539,64,393.52788
27.015362,33,394.086705
12.138662,26,394.550158
82.19288,48,395.505203
113.803392,59,396.535793
71.847124,48,397.543962
51.204502,35,398.184547
88.519047,50,399.128538
26.700289,26,399.718254
36.579107,39,400.441464
48.20377,51,401.557766
59.975588,52,402.479887
24.789156,38,403.160819
83.747753,48,404.186504
72.910839,43,404.935552
12.913086,14,405.206926
26.948463,37,406.108747
74.684432,44,407.047512
102.508713,59,408.861801
99.984966,60,409.951967
251.724516,131,412.423572
85.135214,54,413.683533
16.44952,26,414.342546
129.796854,81,416.529537
203.215002,89,418.958699
136.68901,71,420.577283
11.870046,14,420.866603
88.60731,50,421.996731
189.452635,85,423.996431
18.025625,19,424.49079
89.50581,56,425.758713
46.003483,44,426.637757
46.217267,43,427.668442
25.928805,41,428.621177
68.013432,45,429.724491
42.170672,31,430.495739
160.64752,75,439.575054
18.644043,17,440.055778
77.847099,47,440.924165
75.486674,44,441.855758
232.979586,98,443.720123
9.394999,14,443.965185
159.469833,78,445.745369
87.028214,49,446.789907
96.894954,54,447.735305
13.468958,14,447.978345
129.536465,80,449.631179
129.495296,70,451.075882
18.142648,16,451.495017
171.325818,77,452.875536
72.683471,43,453.639696
22.139769,21,454.063827
104.25858,95,455.983845
94.836854,52,457.093932
74.128996,45,458.158136
159.630466,79,459.62193
11.767106,14,459.900289
7.565129,10,460.100494
138.802505,69,461.564293
173.424323,102,463.665902
62.733826,38,464.400297
95.934494,53,465.616727
173.279414,87,467.591697
134.39739,67,469.109878
72.558394,47,470.100543
139.984226,72,470.865353
107.461726,58,471.759525
42.144956,32,472.282079
151.051277,74,473.958495
40.780998,38,474.856957
144.913578,73,476.715372
149.52124,85,478.873284
161.23558,76,480.467232
210.128614,91,489.391315
100.183737,55,490.411648
71.950125,44,491.415612
100.139956,58,492.633994
201.032023,90,494.349953
213.373332,94,496.395784
87.394225,50,497.504598
165.704562,89,499.711452
203.222983,92,500.684058
95.138103,62,501.842161
216.592117,99,504.276054
57.808585,35,505.021206
139.343161,70,506.636226
94.472949,58,507.875751
143.589971,81,509.641837
86.642055,49,510.753839
106.321609,59,512.035768
21.799998,32,512.732833
35.758185,27,513.361885
211.420938,93,515.329627
85.702374,49,516.392448
188.062185,84,518.262211
202.458192,89,520.212479
200.810335,89,521.945594
214.336969,92,523.900576
129.881552,66,525.261636
151.104813,75,526.868065
165.494196,85,529.441042
184.78958,87,530.535601
220.301946,109,538.679437
105.239679,57,539.782756
210.801231,92,541.793424
192.565107,90,543.550294
201.461532,89,545.652556
219.061038,95,547.958963
66.456953,40,548.844815
101.518776,55,550.208799
52.49988,32,550.961741
187.352852,86,552.82518
68.055067,41,553.833368
199.340678,88,555.733492
73.476147,47,556.774445
208.385737,91,559.124646
106.169697,56,560.580942
228.10786,98,562.639842
156.365177,74,563.961533
124.5501,68,565.450141
80.357874,46,566.362399
161.144677,77,567.972881
147.331281,71,569.513803
217.089921,95,571.500058
64.657353,42,572.343618
69.02203,41,573.151324
213.65573,94,574.84751
216.104419,94,576.824097
209.364535,93,578.791008
211.442508,95,580.765985
213.458052,98,589.98014
214.589689,94,590.958061
76.159892,44,591.589355
211.019555,95,593.486946
217.890177,95,595.580819
197.439153,89,597.771218
207.829229,91,599.512538
206.516061,92,601.363752
210.844704,94,603.228981
217.43984,96,605.220223
200.165256,90,607.037548
208.791298,95,608.898199
213.536129,94,610.795465
218.625633,96,613.018775
206.018112,91,615.02632
215.734307,95,617.099679
207.783631,92,619.75756
163.479427,77,620.705483
208.15995,92,622.63578
203.157839,90,624.686449
211.94706,92,626.498598
205.007769,90,628.391074
202.02619,91,636.405975
205.325403,90,638.502257
97.243093,54,639.715459
201.762501,92,641.754729
219.000378,96,643.564461
178.973608,82,645.38978
180.293461,81,647.189885
210.880331,94,649.753325
59.306593,38,650.061674
203.417696,91,650.732379
190.597414,86,651.506183
175.025935,80,653.19476
213.673745,93,655.443233
220.496011,99,657.917072
223.26393,101,660.347876
102.0337,56,661.759683
206.389389,90,663.995741
208.59028,95,666.199859
212.292267,93,668.343706
154.283382,73,669.932292
117.822484,61,671.15938
206.162902,93,673.344573
192.405397,88,674.991722
209.671474,93,677.327982
205.008213,92,680.214485
213.740295,94,687.444721
203.042984,90,689.342144
207.661017,91,691.28947
212.302312,93,693.228254
156.741964,76,694.764017
213.995896,94,696.767
204.103548,89,699.016752
208.502956,92,701.300236
213.514216,93,703.585338
209.50356,92,705.61022
203.27157,90,707.924648
208.801043,93,710.885222
209.415151,91,712.392557
193.28108,88,714.555391
201.731998,89,716.79726
207.66017,90,718.743124
205.8886,91,720.942684
211.873636,92,723.024892
217.218472,96,725.039252
209.245766,93,726.948824
200.834452,88,728.725011
205.279358,90,730.24833
205.234272,90,738.4163
207.133814,91,740.132562
208.987317,92,741.804122
212.720413,96,743.890025
198.35844,89,745.839985
65.3149,42,746.699642
205.539601,90,748.554282
211.159182,93,750.56709
213.046343,94,752.688189
212.186486,93,754.622602
204.96676,91,756.82987
210.485581,92,759.061656
213.953138,93,760.960414
210.037076,92,762.998101
206.545656,91,764.923368
216.201461,94,766.684378
214.68693,93,769.499359
207.654407,90,771.624719
209.200193,93,773.423821
211.524605,93,775.361791
216.180811,94,777.293269
214.595681,95,779.343496
213.891833,93,781.199186
207.167778,93,788.263219
232.533625,116,790.502339
210.924671,93,792.451556
207.725911,91,794.442707
217.485756,94,796.497638
192.180359,86,798.529838
214.616844,94,800.671684
213.142092,93,802.312024
214.774403,97,804.023173
212.725959,93,805.551516
209.517893,92,807.433837
210.44266,92,809.202194
212.255759,93,811.056764
212.266573,93,812.966725
206.491788,92,814.641656
207.839588,92,816.418803
207.794836,92,818.220343
209.572468,94,820.058572
213.213688,93,821.936728
212.980363,96,823.861318
212.508404,98,825.755262
212.653576,93,827.797955
204.776302,89,837.007904
213.283851,94,839.240879
207.793306,92,841.415879
209.278077,92,843.490919
213.117077,94,845.635519
206.34903,91,847.398236
209.726758,92,849.373651
205.146907,91,851.363865
204.826476,90,853.237324
208.920477,91,855.229928
201.754836,90,857.376571
214.378631,94,859.820439
209.809917,93,861.240513
215.214435,94,863.479954
205.150924,93,865.638582
208.479801,92,867.758295
211.049817,93,869.847613
211.43811,96,872.206399
208.248011,90,874.267017
201.838059,89,876.252259
206.550479,91,878.444766
205.821473,92,880.578802
197.907219,88,888.872198
226.771571,101,890.397354
208.991071,92,891.764179
207.474696,94,894.039505
213.686662,94,896.243649
214.136382,93,898.021605
210.96709,92,899.721312
208.852982,92,901.558079
210.035442,92,903.502158
218.669547,99,905.63569
210.268465,93,907.603537
210.738515,92,909.551733
215.274981,94,911.541679
216.550637,94,913.50338
203.149144,90,915.383905
210.520557,93,917.463772
217.514037,97,920.38989
216.263635,94,921.464186
208.648156,92,923.162455
217.812897,95,925.110899
211.384675,94,927.486557
218.033385,95,929.783768
210.035241,92,939.228264
211.000315,92,941.405525
217.277651,94,943.644277
230.384481,99,946.108601
212.624645,93,948.306338
214.261855,93,950.891385
216.015404,94,952.944175
209.585581,92,954.866578
210.968334,92,956.855072
206.442579,91,958.835767
217.364508,95,960.646487
211.662544,92,962.488959
211.898662,94,964.339213
213.94567,93,966.167097
209.068075,92,967.883585
203.891186,90,969.871941
213.07033,94,971.860168
211.077807,92,973.745191
198.039054,87,975.640328
213.870079,93,977.570053
208.277607,90,979.402062
209.519345,91,980.708747
235.380422,102,989.627242
219.716508,96,991.635838
216.461472,94,993.542008
209.683079,91,995.276591
218.408559,97,997.278896
216.098646,95,999.190178
209.994392,90,1001.122188
219.450577,95,1003.125771
215.364992,94,1005.165174
218.814014,97,1007.38462
221.445893,97,1009.878129
231.044329,102,1011.06617
217.457698,94,1012.903108
219.092365,96,1014.873665
227.084461,101,1017.14335
215.099854,93,1019.282571
209.014536,92,1021.494414
218.357931,95,1023.39874
218.029063,95,1025.319701
214.831048,95,1027.312214
212.63608,94,1029.279214
218.27014,95,1031.308754
226.577343,100,1040.4515
216.037006,95,1041.106611
215.110909,94,1042.54311
209.606747,91,1044.387197
226.954593,99,1046.451133
230.025046,101,1048.60224
217.278381,94,1050.533102
222.453758,97,1052.292114
240.058109,114,1054.563798
222.86992,98,1056.735921
226.549305,101,1058.945703
222.201387,99,1061.12104
215.244194,93,1063.31861
213.033885,92,1065.460265
225.418244,100,1067.132078
220.912434,97,1069.51981
220.822455,95,1072.079812
218.681083,95,1074.092216
210.101366,92,1076.202662
227.129029,100,1078.529369
219.122191,94,1080.400665
221.860234,97,1089.606084
222.525314,96,1091.63497
225.649381,97,1093.523901
224.490427,97,1095.542908
216.665548,95,1097.339819
225.140486,99,1099.315861
225.713786,99,1100.740487
223.397747,96,1101.697074
213.252587,93,1102.985206
239.743663,102,1105.044094
216.861623,95,1107.82336
216.1584,96,1109.918183
213.304693,93,1112.094391
217.761831,94,1114.335048
217.939874,95,1116.678847
222.769561,98,1118.913933
212.939337,93,1120.957018
223.39103,99,1123.208666
225.060433,99,1125.424111
214.480571,93,1127.579926
234.283523,104,1129.995473
225.833471,100,1137.700913
254.091299,110,1140.326308
218.561841,99,1142.493794
228.391466,99,1144.671834
226.857335,98,1146.790915
214.428647,96,1149.202425
234.68013,105,1151.508667
231.763268,100,1153.640632
219.059535,95,1155.648681
224.469061,99,1157.75091
218.433828,97,1160.099413
217.658875,96,1161.557496
229.203348,104,1163.615117
223.576476,103,1165.68083
230.901409,100,1167.781989
216.320181,94,1169.524483
221.455631,97,1171.524952
234.807586,105,1173.764424
221.937627,98,1175.712248
225.557322,99,1177.699607
233.669344,103,1186.486183
229.442767,101,1188.630969
233.677903,102,1190.807008
231.684548,103,1193.132243
226.391184,99,1195.643041
223.966927,99,1197.919457
221.533866,97,1200.152492
259.623363,114,1202.637645
225.854339,101,1204.762276
220.753769,97,1206.672069
222.073173,99,1208.708118
226.659741,99,1210.970613
227.2144,102,1213.503792
235.021284,104,1215.868552
234.278085,101,1218.899251
235.811126,104,1221.577259
218.694051,102,1223.585088
225.81341,101,1225.530033
226.059957,101,1227.613322
237.856634,104,1229.70779
230.210163,103,1238.389757
293.153613,119,1240.682726
234.721452,103,1242.662498
227.3532,101,1244.686329
218.378886,96,1246.740332
232.070383,102,1249.239551
241.989949,105,1250.564461
239.478417,105,1252.076385
230.390751,101,1254.351193
252.529445,111,1256.635385
235.575085,105,1258.783526
236.810689,105,1260.914929
246.292756,108,1263.017996
234.201469,102,1265.088741
234.019651,103,1267.625057
277.363438,118,1270.227261
254.290337,111,1272.780429
224.103055,101,1274.844033
270.042105,118,1277.089858
233.881493,104,1279.310787
240.352171,106,1286.761757
234.239544,105,1289.135789
292.383343,122,1291.910241
239.797864,104,1294.15784
247.463436,110,1296.542029
243.777329,107,1298.417998
262.478294,114,1300.98043
286.405578,120,1303.784044
264.493347,115,1305.856966
226.204565,101,1308.158498
232.475452,103,1309.822384
261.173872,112,1311.671596
247.356628,108,1314.12306
250.84364,110,1316.492549
247.515207,108,1318.74881
268.001642,115,1321.188813
260.805698,115,1323.556514
246.413274,108,1325.96149
233.400602,106,1336.680099
270.591355,118,1339.383864
300.917812,124,1342.514716
241.132366,107,1344.111592
283.201034,119,1345.868682
263.802118,116,1348.803446
257.266488,112,1351.670769
242.07315,107,1354.212028
246.649898,107,1356.900865
321.719707,131,1359.801219
250.038476,110,1361.985951
325.761346,132,1364.600019
255.066831,110,1366.240849
289.600402,120,1369.131869
277.456694,116,1372.107479
278.955141,117,1375.007131
271.884452,115,1377.553509
247.854157,110,1379.786214
285.35265,120,1388.062856
313.628235,128,1390.648703
301.504273,126,1393.206467
302.96475,130,1395.852247
283.910888,126,1398.836047
311.195311,126,1400.752432
275.631057,115,1402.62153
279.241302,117,1405.374558
331.274174,130,1408.372575
250.98892,109,1410.81254
304.089647,124,1413.725863
242.911284,108,1415.992513
268.409644,114,1418.959673
264.184299,116,1421.464283
302.196794,122,1424.025187
281.335148,116,1426.415169
284.415523,123,1429.848155
319.711676,132,1439.190554
319.221086,130,1442.036288
313.212674,127,1444.898536
318.999986,133,1447.877932
291.829431,127,1450.790293
300.385391,131,1453.400147
307.533773,123,1455.895673
270.970581,119,1458.413825
317.420361,133,1460.693835
326.336051,133,1463.233991
295.51511,124,1465.950854
272.326227,119,1467.840044
322.806424,130,1470.404996
239.767615,106,1472.705942
311.362225,137,1475.71972
282.71915,119,1478.233164
303.740654,127,1488.255438
322.434776,132,1490.710862
313.373866,133,1491.437986
286.666692,122,1492.814396
318.852007,138,1496.127878
343.61484,136,1499.200369
316.651329,129,1502.14064
298.111074,131,1505.209268
343.07693,143,1508.122009
322.275881,131,1510.792114
301.422945,124,1513.448555
314.773814,131,1516.87354
317.00923,131,1520.066526
316.987849,129,1521.756035
311.728219,129,1524.825513
297.723083,125,1527.608689
321.555872,132,1538.636925
320.201496,130,1541.303187
310.055494,137,1544.529711
302.788529,129,1547.595714
332.640339,140,1550.362585
323.354517,131,1551.837808
296.216766,130,1554.801774
320.937529,133,1557.893942
269.527963,117,1560.153802
318.096102,131,1562.999101
288.175034,123,1565.655787
308.108803,135,1568.387131
313.060042,130,1571.06807
327.118602,135,1573.820302
321.270571,135,1576.660609
321.952844,137,1586.420102
306.950533,130,1589.380403
317.337861,134,1592.746969
315.005945,131,1595.769498
344.210283,138,1599.106021
312.836425,132,1601.934916
309.137545,134,1604.774861
319.549541,137,1607.95188
306.09491,130,1610.245805
315.766629,139,1613.026752
292.006946,126,1615.717345
289.735875,126,1618.360467
284.068531,129,1620.887195
346.603865,139,1623.661762
292.831917,129,1626.113362
323.544903,139,1628.78705
353.273305,146,1639.106044
325.683964,140,1640.572769
331.257464,137,1642.900339
334.803119,138,1645.790679
312.706184,131,1648.805842
314.33626,140,1651.797808
303.640542,131,1654.590797
299.504986,130,1657.235376
298.867082,128,1659.810635
322.662624,137,1662.545929
276.655232,119,1665.081267
312.706407,145,1668.47392
338.868002,137,1670.862718
283.574678,123,1672.935517
299.174119,127,1675.642552
339.467792,145,1687.202154
325.867253,135,1690.488966
379.351475,148,1693.755533
321.961897,136,1696.735846
318.722897,134,1699.925278
310.093856,133,1701.794566
320.568506,142,1704.14587
339.777196,133,1706.804705
310.021746,132,1709.391663
312.396817,135,1712.23157
312.433141,139,1714.942414
296.919976,135,1717.614276
354.629982,149,1720.65135
311.419308,131,1723.193993
347.36196,141,1726.011709
296.882706,128,1736.172251
332.232603,139,1739.400144
341.441961,138,1742.784524
319.98031,137,1745.609053
333.010415,137,1748.584005
329.46712,135,1751.476341
311.681222,130,1754.075793
327.832853,137,1756.90907
306.251832,133,1760.55125
344.311859,143,1763.503725
328.65354,142,1766.379807
325.330825,138,1769.352983
331.550715,137,1772.144056
341.948938,145,1775.080287
361.810499,147,1778.075331
314.065351,132,1787.517313
339.164287,140,1791.636491
370.078287,148,1794.807821
336.478426,141,1798.051651
355.09186,140,1801.452485
326.025891,136,1804.463655
345.993665,140,1807.189733
343.600235,143,1810.340235
315.333487,131,1813.057291
339.056463,144,1816.081375
366.341794,143,1819.690397
358.707027,148,1822.696768
359.262483,144,1826.00036
346.329491,145,1829.163822
357.02803,143,1838.863672
341.306939,135,1841.937176
331.858387,141,1845.128854
371.432271,143,1848.198517
338.972308,139,1851.566919
342.451321,139,1854.313091
315.55245,130,1857.122153
379.828249,150,1860.119424
332.949865,139,1862.947254
366.718315,144,1865.688278
339.023878,139,1868.672357
369.611253,151,1871.709523
359.39203,145,1874.753014
353.45967,142,1878.119325
341.733483,136,1881.423769
368.693404,145,1891.642205
337.080939,140,1895.00499
343.576451,138,1897.889169
338.634289,137,1900.577252
392.578239,148,1903.568883
341.28768,138,1906.274416
420.108534,163,1910.073271
335.298618,139,1911.505603
373.988987,146,1914.479001
345.097714,141,1917.573438
379.479213,149,1921.295704
349.709851,141,1924.354424
353.285146,145,1927.597899
350.066145,146,1931.007139
389.518669,155,1941.689155
384.741886,150,1945.19746
348.016032,144,1948.556957
361.988607,144,1951.767143
373.346514,144,1954.691891
358.472396,142,1957.572722
400.00881,152,1960.765708
361.857452,143,1963.637166
358.282436,142,1966.533484
344.259427,143,1970.162546
381.806524,156,1974.139784
381.096146,146,1977.098811
370.447705,150,1980.695719
318.035468,147,1984.021684
376.885066,149,1993.89065
390.588757,153,1997.246529
356.288363,142,2000.53587
581.450629,205,2004.31572
357.082293,145,2007.629156
400.28973,150,2010.933663
370.126119,147,2013.931632
384.013839,155,2017.080249
352.842057,138,2019.843723
419.019223,164,2023.230447
365.967995,149,2026.145063
365.037314,148,2029.904294
380.061279,150,2033.007873
393.903489,160,2042.790501
350.642646,142,2045.618573
395.981621,156,2048.833524
403.718582,152,2051.751146
377.531277,150,2054.643507
363.897912,145,2057.504894
367.90404,150,2061.558248
382.33987,149,2064.561972
343.049987,139,2067.4257
386.934773,152,2070.470163
375.089009,144,2073.352118
372.545036,144,2076.200429
305.380002,148,2079.431623
465.449689,192,2083.40462
357.553248,140,2094.194444
388.070975,154,2097.926052
581.306184,203,2102.643725
624.226121,219,2107.634928
371.346096,149,2110.74011
372.811367,144,2114.088657
363.86996,143,2117.816773
361.009694,144,2121.513365
386.902865,151,2124.124108
540.874471,192,2128.403619
381.131509,149,2131.743143
402.42179,151,2135.048781
418.392832,158,2144.845299
382.49814,152,2148.736545
390.516406,146,2151.376774
359.458286,143,2154.862424
389.215176,146,2158.291942
414.111664,158,2161.859229
413.255342,157,2165.515352
389.598985,147,2168.570372
451.265721,176,2172.258331
401.867761,156,2175.709422
386.49392,149,2179.567363
443.534812,167,2182.476068
388.206769,153,2185.89446
421.953352,160,2189.321408
406.594389,154,2199.661204
396.463991,153,2202.812299
386.585452,147,2205.801383
389.434455,151,2209.556239
625.34806,217,2214.331321
412.619019,159,2217.610672
446.529925,166,2219.925937
390.068029,150,2222.87105
390.147947,150,2225.891262
404.436343,159,2229.215298
389.786783,150,2232.825843
404.777133,156,2236.212132
403.664519,155,2240.08794
417.289518,157,2250.823348
422.415347,157,2254.0328
406.676765,161,2257.350984
574.181908,202,2261.472542
446.124454,167,2264.55742
352.557301,138,2267.272164
435.423794,160,2270.791815
562.85878,212,2275.317035
371.758616,141,2278.60925
387.892101,149,2281.847247
369.634684,143,2285.222789
518.528562,188,2289.316408
403.900429,152,2301.3535
352.570233,146,2304.459375
595.153095,207,2309.190783
440.228163,168,2313.280748
619.051478,210,2317.995743
742.457311,259,2323.186682
406.641203,153,2326.209348
443.630777,162,2330.152232
424.539568,158,2331.9129
444.453559,170,2335.423738
634.736217,230,2340.126638
660.499036,224,2352.5267
627.012321,224,2357.725832
306.04658,141,2361.233332
631.079815,220,2365.782275
366.89183,157,2369.644672
618.396981,217,2374.539589
454.912881,169,2378.043026
668.212724,224,2382.924215
630.850027,215,2387.337429
672.321825,230,2392.95171
700.219123,251,2405.385029
658.25717,223,2410.080271
316.351153,143,2413.28872
330.928393,145,2416.557526
428.946707,165,2420.101038
421.669315,163,2422.964282
906.597306,292,2429.786809
669.654686,219,2435.222191
636.653739,229,2440.61184
324.684369,142,2443.939236
333.473242,142,2447.130687
694.218148,233,2458.849369
433.911776,161,2462.534635
645.176979,216,2467.529907
596.880181,233,2472.558522
690.966997,230,2477.731869
334.186113,143,2481.361177
914.935345,309,2488.539724
707.996741,236,2494.412937
418.324752,157,2498.22449
623.828549,225,2512.144633
659.877383,220,2517.629555
680.69534,229,2522.471776
592.707464,228,2527.146121
681.801305,226,2532.33017
626.139533,210,2536.522988
639.015874,215,2541.660868
676.415552,225,2546.337594
467.76088,173,2549.978801
492.9857,182,2553.606969
332.885697,146,2563.727207
660.695288,225,2568.834502
735.434623,253,2573.549206
634.50354,225,2578.76406
910.062879,314,2586.653616
934.851197,307,2593.531956
923.582342,307,2601.649178
925.051271,302,2608.466255
650.082952,225,2620.07821
736.715365,257,2625.744786
877.194105,301,2631.216932
700.513045,238,2636.447655
715.3862,241,2642.101796
942.492089,314,2649.608076
791.309593,275,2655.692274
650.5882,226,2660.417594
661.160707,230,2672.57962
319.151567,145,2675.748868
927.02392,299,2682.835618
317.813882,144,2685.913922
623.150031,223,2691.657875
284.118967,139,2694.851116
1392.873909,485,2705.841898
959.568422,315,2760.282786
905.495045,304,2853.222642
925.804832,336,2939.287282
916.192288,315,2980.767163
323.563474,144,2983.823246
890.097092,307,2990.513506
1134.458057,411,2999.283748
682.670668,226,3004.433441
944.097052,312,3018.130396
1049.789754,388,3027.668182
912.729713,324,3034.215859
688.385473,237,3039.858938
675.82922,233,3044.998875
318.376778,144,3048.662229
641.198823,235,3053.707878
569.009578,241,3058.902035
1174.183102,385,3075.527847
885.344473,307,3082.94511
465.035637,170,3086.673158
946.589988,347,3094.287895
936.336603,306,3100.789673
792.647561,265,3106.616345
944.56011,311,3113.835736
1088.558978,390,3129.22668
917.790535,314,3135.527878
929.577468,323,3142.761388
1430.114704,529,3153.606833
490.585074,177,3157.647979
687.439212,233,3162.595658
1147.855075,393,3177.178931
878.310125,296,3182.890801
945.899559,315,3189.233595
874.934448,323,3195.431989
1183.459067,410,3204.861367
791.868116,263,3210.080419
918.503534,329,3223.741663
1191.67971,394,3231.059547
1157.081229,393,3239.840362
304.958805,144,3243.095745
925.517636,327,3250.651693
715.39455,251,3256.249016
995.646912,338,3263.614716
909.750898,313,3277.620311
923.954326,301,3284.105399
948.665638,308,3290.816079
976.968625,321,3297.422535
1086.319484,359,3304.616565
891.976175,315,3310.97985
965.862205,347,3326.60092
291.455414,144,3329.704827
1150.997918,379,3338.143563
1198.64964,395,3347.533239
972.594645,344,3354.647196
928.444925,339,3362.087546
984.850592,322,3375.325587
937.146876,313,3382.630396
708.142107,241,3388.224586
996.622486,347,3395.983557
969.751587,351,3404.07189
910.39321,299,3410.793902
