# {"t_start": 1596282189.6371377, "env_id": "Hopper-v2"} 
r,l,t
592.18352,187,3584.300892
629.584766,196,3594.715055
673.426464,207,3598.877433
604.607584,201,3603.762133
691.786685,216,3608.339622
674.255732,209,3612.878911
659.57369,206,3617.439111
553.086776,178,3621.276047
693.442541,210,3626.270539
263.903639,107,3628.460471
659.322865,201,3632.39341
607.344865,191,3636.616873
652.021604,204,3649.860146
698.176933,214,3654.360266
695.018135,219,3659.318492
685.931414,212,3664.454152
210.901793,95,3666.934744
639.05472,198,3671.46394
624.106276,199,3675.968455
617.520501,196,3680.442166
631.391648,201,3684.920907
650.896378,203,3689.566144
644.494986,201,3700.806756
678.567823,211,3705.229058
655.040929,207,3710.215759
707.004962,218,3714.9108
662.763048,209,3718.305703
611.941972,192,3722.478252
630.341174,196,3726.83075
610.307925,196,3731.166864
650.028648,200,3735.550459
669.450696,210,3740.163068
228.308764,98,3742.196299
673.527815,211,3754.506863
701.533128,217,3759.492054
623.170589,198,3763.788338
243.21096,105,3766.045114
689.590788,220,3770.881755
657.213999,201,3775.241864
677.280444,207,3780.438217
670.794356,211,3785.249504
676.573532,210,3789.679084
645.816106,203,3793.936258
665.055233,202,3805.926353
651.769201,205,3807.070496
644.756493,201,3810.988195
675.285847,207,3815.535575
686.510034,213,3820.517069
586.003819,186,3824.649693
571.079189,191,3828.66374
683.642863,211,3833.178794
692.148498,209,3838.066041
645.360708,202,3842.507812
595.672432,190,3853.318662
710.636079,222,3858.304446
676.5812,207,3862.545915
669.454307,206,3864.572686
645.626039,201,3869.016355
704.506479,215,3873.460235
703.56606,219,3878.449355
694.200273,215,3882.050465
685.116897,215,3886.62193
674.769188,211,3891.347906
711.028565,218,3903.013969
638.407381,204,3907.610584
681.079738,206,3911.892957
528.411495,173,3915.745236
715.342744,226,3920.439748
679.952977,210,3924.764381
697.254967,215,3929.406019
654.994421,201,3934.378185
671.046862,209,3938.773983
663.811919,209,3943.326226
730.320531,224,3954.740318
659.908874,210,3961.021128
588.793614,194,3965.589241
690.580291,219,3971.907513
645.55093,201,3976.275303
729.039378,227,3981.664315
696.318299,217,3987.511994
637.240164,200,3991.403654
678.874471,216,3995.474022
601.676043,198,3999.957863
701.327726,221,4010.352547
651.322831,211,4015.014153
668.364851,212,4016.857375
737.61665,230,4021.561955
721.044834,221,4026.658922
626.148659,196,4031.118485
711.784485,220,4035.961677
741.525556,227,4041.271268
701.372475,221,4046.934654
693.150337,212,4058.848773
724.10282,221,4063.436187
755.122471,233,4068.578504
706.476702,219,4073.684791
744.405477,230,4076.977556
668.240525,209,4080.460025
782.348694,242,4085.334169
705.006365,220,4089.678455
768.878199,242,4094.762458
675.287416,216,4105.255449
663.113576,210,4109.546757
694.847413,221,4114.854757
781.33988,241,4120.040148
700.504784,224,4125.07903
716.198078,223,4129.813965
723.807683,223,4134.318664
701.98397,224,4139.45659
743.627943,228,4144.565779
671.376783,215,4157.418993
756.893612,230,4162.892702
696.957001,219,4167.39573
740.113508,227,4172.464344
806.627174,248,4177.534103
694.579482,220,4182.252408
740.757666,233,4187.12208
746.915367,228,4192.034112
755.514412,233,4197.040707
687.772278,220,4207.709512
796.544822,238,4213.276966
807.773852,248,4218.740815
812.161549,246,4224.256953
676.625566,211,4228.526085
822.841768,257,4234.025809
866.152909,267,4239.77202
811.027426,252,4245.324751
789.760451,246,4250.776859
766.375291,245,4261.832333
250.16409,110,4264.194704
659.829241,214,4268.449925
825.56052,247,4273.548514
807.975203,255,4279.077915
759.861596,233,4284.106411
714.714096,225,4289.198891
779.647137,247,4294.725204
763.571961,238,4299.434994
864.572358,271,4311.898898
704.318773,222,4317.52599
766.009073,240,4322.291826
735.524777,234,4327.187361
829.209846,256,4332.334562
706.313021,224,4337.219594
891.73271,273,4342.339869
675.690622,220,4347.88611
724.090677,226,4360.189457
870.590224,269,4366.275561
