eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
20.84536082474227,18.360799773195875,7,0.006845551,0.08725586,4.2379165,-0.015202403,0.5815846,-0.19560468196868896,1,2048,277.3050040190001,2048
22.14,20.505725010000003,40,0.013211985,0.17592773,4.1927085,-0.022327395,0.123074815,0.11896145343780518,2,4096,328.3474903629999,4096
29.52,34.31276451,40,0.0134118255,0.17548828,4.1717544,-0.024591012,0.21038775,0.21351927518844604,3,6144,379.4387112300001,6144
43.53,59.620784269999994,38,0.010605218,0.14848633,4.1657367,-0.021813823,0.22354703,0.2718677520751953,4,8192,432.39392345399983,8192
53.34,85.66139602000001,39,0.009106224,0.122363284,4.156705,-0.018644765,0.14725871,0.23473519086837769,5,10240,484.79247107699985,10240
64.02,112.72114657,39,0.0098873,0.13300781,4.151515,-0.019989816,0.12884064,0.33969682455062866,6,12288,537.146702684,12288
72.33,137.06145034000002,37,0.008507917,0.11416016,4.136646,-0.016773101,0.10566914,0.44027042388916016,7,14336,591.64321221,14336
74.66,148.70528195000003,39,0.0078141745,0.100976564,4.108896,-0.0134385405,0.096082464,0.47910845279693604,8,16384,643.5059456159997,16384
83.65,170.97040223,38,0.006166897,0.07885742,4.074013,-0.013594571,0.048152898,0.7407015860080719,9,18432,696.3672605520001,18432
89.38,187.42415136000002,39,0.007015524,0.09301758,4.050506,-0.012276141,0.038177676,0.8088554441928864,10,20480,748.3687862860002,20480
91.32,193.00628921000006,40,0.007382647,0.09511719,4.039513,-0.014609687,0.06261618,0.7533398866653442,11,22528,798.506719338,22528
94.33,201.85494699999998,39,0.0058990093,0.0703125,4.0246572,-0.010086052,0.030853536,0.844627633690834,12,24576,850.793106141,24576
96.65,209.22954385,40,0.007939445,0.100097656,4.0126257,-0.010832318,0.023425398,0.9195145070552826,13,26624,901.9923839779999,26624
96.03,209.65145948,38,0.007877988,0.1059082,4.0267067,-0.008654215,0.010021481,0.9565973915159702,14,28672,955.7212120240001,28672
97.16,213.78291066000003,38,0.008694975,0.12138672,4.007246,-0.013028087,0.004166078,0.9843174293637276,15,30720,1008.4075563189999,30720
98.19,218.19981360999998,36,0.0076756263,0.10175781,3.9866612,-0.011293608,0.015345158,0.96005604788661,16,32768,1065.0829892880001,32768
98.79,220.42501520000002,39,0.009138102,0.12163086,3.9679997,-0.016277593,0.001978057,0.992040541023016,17,34816,1117.0369097869998,34816
100.62,224.66958844999996,39,0.008619266,0.11513672,3.9343414,-0.015564049,0.0022200982,0.9924978711642325,18,36864,1168.9920970439998,36864
101.7,228.21651338,37,0.011189583,0.15996094,3.9112148,-0.01932941,0.0024135252,0.9933847594074905,19,38912,1223.7345781220001,38912
103.12,232.16933454999997,39,0.008861479,0.13022462,3.8996372,-0.017291538,0.002726179,0.9918461376801133,20,40960,1275.040696612,40960
105.94,240.20603113999996,37,0.008588685,0.107373044,3.8717713,-0.017288726,0.010372782,0.964147787541151,21,43008,1329.45318744,43008
108.87,248.41341897,38,0.008991213,0.122998044,3.8280914,-0.018179104,0.0067860484,0.976541681215167,22,45056,1382.8775030309998,45056
113.49,260.60529325999994,42,0.007856487,0.102832034,3.7875419,-0.015240689,0.0066259713,0.9710838887840509,23,47104,1431.0914997249997,47104
117.86,273.2799057099999,37,0.0070757708,0.087646484,3.7678447,-0.012284758,0.004188109,0.9778934251517057,24,49152,1485.4138350899998,49152
122.19,285.91203276,43,0.0067924797,0.085839845,3.7711825,-0.01140967,0.0047369236,0.9811747297644615,25,51200,1532.634941575,51200
125.91,297.74308874999997,37,0.007844618,0.09555664,3.7671127,-0.013227622,0.0018868247,0.9902475774288177,26,53248,1587.369803553,53248
129.33,308.49425591000005,39,0.008200525,0.10620117,3.735353,-0.01125888,0.008186746,0.9777599312365055,27,55296,1638.718960791,55296
131.33,315.74521690999995,41,0.006733083,0.08129883,3.7145276,-0.01134119,0.007036958,0.9808172676712275,28,57344,1688.409730591,57344
131.67,319.92805092,41,0.0073933443,0.09770508,3.7068977,-0.014291046,0.0024221984,0.9923437051475048,29,59392,1737.194825734,59392
132.9,323.52669921999995,39,0.0071220184,0.09082031,3.6942227,-0.010121482,0.0008332801,0.9973418696317822,30,61440,1788.4313265719998,61440
133.57,327.92413875,44,0.0074810125,0.09487305,3.6684952,-0.009161299,0.001510675,0.9929107786156237,31,63488,1834.137702904,63488
135.06,334.07789105999996,40,0.006001605,0.072949216,3.6394143,-0.008083942,0.0015781211,0.9938975968398154,32,65536,1884.4971169669998,65536
135.37,339.64358855,39,0.009081128,0.12426758,3.6099744,-0.014448258,0.0029950375,0.98786685988307,33,67584,1935.7564236939997,67584
136.63,348.5654321799999,39,0.0071086697,0.08681641,3.5863957,-0.010615813,0.0013658843,0.9959331122227013,34,69632,1987.7052984909997,69632
136.85,356.62258095,40,0.007884593,0.10424805,3.5591292,-0.011453409,0.0015574895,0.9947822741232812,35,71680,2037.8794546210001,71680
137.19,364.07346129999996,42,0.009321166,0.12246094,3.5373333,-0.0140872225,0.0027512114,0.9921958753839135,36,73728,2086.2744847940003,73728
137.59,374.08762329000007,39,0.011001658,0.1494629,3.4900577,-0.013914375,0.0012757566,0.9952748157083988,37,75776,2138.0357271499997,75776
137.66,380.27404376000004,40,0.009415569,0.13295898,3.458182,-0.013946556,0.001183275,0.9970589810982347,38,77824,2189.0448640799996,77824
137.94,387.1375384699999,39,0.007695537,0.09379883,3.4295528,-0.011865698,0.0009448379,0.9975158502347767,39,79872,2240.5600292589997,79872
138.59,393.28508669999997,41,0.009805783,0.13779297,3.3961327,-0.01150037,0.0015296919,0.9964517324697226,40,81920,2289.3905102139997,81920
138.86,397.5407979599999,40,0.007858406,0.10410156,3.3778343,-0.012330911,0.00088769756,0.9979204412084073,41,83968,2340.071929435,83968
139.56,402.04221362000004,38,0.009483203,0.13007812,3.3779614,-0.012833692,0.00058750703,0.9984411684563383,42,86016,2392.596182264,86016
140.55,407.7036526700001,43,0.008803247,0.1215332,3.3846543,-0.012878932,0.00035114234,0.9990660966723226,43,88064,2439.292058807,88064
141.02,410.39301040000004,40,0.010400811,0.13759765,3.391278,-0.011800587,0.008116083,0.9809337109327316,44,90112,2489.365830205,90112
142.24,415.35733285999993,40,0.0090283975,0.1137207,3.3711174,-0.012551041,0.00047092157,0.9980298208538443,45,92160,2540.1705053529995,92160
143.15,418.63511272999995,42,0.0065769404,0.07890625,3.3553624,-0.008468127,0.0010120848,0.996387992752716,46,94208,2588.754658897,94208
143.65,421.3642762900001,40,0.0071829283,0.092480466,3.3564153,-0.012142594,0.0003751397,0.9986367875244468,47,96256,2639.057211421,96256
144.64,424.20210388,40,0.00763312,0.096386716,3.351712,-0.011230925,0.00064185733,0.9969794994685799,48,98304,2690.0157981029997,98304
145.25,426.31177027000007,14,0.009886165,0.13320312,3.3295128,-0.015518296,0.0002880979,0.9990969955106266,49,100352,2830.6965467419996,100352
145.71,427.82233386,10,0.008138867,0.11015625,3.30262,-0.01242626,0.00019361773,0.9994114651926793,50,102400,3032.239032415,102400
146.2,429.3138393599999,39,0.008121357,0.107470706,3.2821908,-0.011669012,0.0002649136,0.9992759794695303,51,104448,3084.654367594,104448
146.96,430.4977755499999,40,0.011028549,0.13120118,3.2609477,-0.0087768715,0.0012181106,0.992028409615159,52,106496,3135.131712403,106496
147.5,432.37585996000007,40,0.010825901,0.15927735,3.2397277,-0.016747957,0.00039312145,0.9985424880869687,53,108544,3185.8986572579997,108544
148.75,436.09763585,41,0.0086576445,0.12041016,3.2304146,-0.014153173,0.0008695937,0.9964262819848955,54,110592,3235.1297574009996,110592
149.77,440.2889240199999,39,0.007250265,0.09375,3.19959,-0.010458816,0.0010608247,0.994078241288662,55,112640,3286.8777902619995,112640
151.16,444.9198347700001,38,0.008946061,0.12177734,3.1633267,-0.01361417,0.0008863097,0.9974805505480617,56,114688,3339.652954958,114688
153.33,453.03187398999995,43,0.010385939,0.1451172,3.127752,-0.01616552,0.0028236946,0.9864413104951382,57,116736,3387.1449834289997,116736
155.91,462.5312685,40,0.008335972,0.10844727,3.0871835,-0.0100402925,0.0037842698,0.98531942255795,58,118784,3437.8258127460003,118784
159.14,475.60155747,40,0.010072382,0.1352539,3.059677,-0.016428215,0.0031701992,0.9766589011996984,59,120832,3488.668756995,120832
162.93,491.05518843,41,0.0086406525,0.11347656,3.03967,-0.014661193,0.0033076673,0.9820461347699165,60,122880,3538.3778364199998,122880
166.28,504.61261552,39,0.00984698,0.12915039,3.0206077,-0.011180637,0.023404554,0.9353024587035179,61,124928,3590.2514305699997,124928
170.8,522.5043538499999,38,0.008832978,0.12104492,3.0194085,-0.011748123,0.019582126,0.9492487087845802,62,126976,3643.7512293009995,126976
174.72,537.5532611399999,38,0.010666936,0.14667968,3.02523,-0.012245222,0.02540415,0.9334450140595436,63,129024,3696.973716884,129024
179.4,555.8608847700001,39,0.0112689715,0.14726563,3.0382257,-0.011861963,0.025633026,0.940396886318922,64,131072,3748.314224508,131072
183.43,571.2913468700001,38,0.008061161,0.10942383,3.0526214,-0.010266883,0.022028713,0.9402885660529137,65,133120,3801.473368275,133120
187.08,585.5190556100001,42,0.007685147,0.09946289,3.0443063,-0.010198777,0.0013712358,0.9943413557484746,66,135168,3849.6038081899997,135168
191.36,602.85615891,42,0.009702599,0.13325195,3.0372486,-0.0139987,0.0010617189,0.9955992619507015,67,137216,3897.4388284320003,137216
