eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
11.88,16.066586280000003,42,0.0066537643,0.08041992,4.2462516,-0.009795842,39.973324,0.041716039180755615,1,2048,48.391724111,2048
10.65,16.690991,427,0.008659675,0.10957031,4.1990137,-0.017499568,44.250713,0.09199249744415283,2,4096,53.18075464,4096
10.08,17.105564070000003,396,0.0063574067,0.07441406,4.139083,-0.00832287,43.23912,0.12420064210891724,3,6144,58.347698065,6144
8.56,16.981113820000004,396,0.007422739,0.08657227,4.0872426,-0.012235487,42.4263,0.15933769941329956,4,8192,63.519223718000006,8192
8.62,17.085825670000002,456,0.0072401003,0.08452149,4.034725,-0.009869967,40.75559,0.19070219993591309,5,10240,68.006381295,10240
7.95,16.727381330000004,459,0.006164054,0.071582034,3.986742,-0.008107204,38.522495,0.24399375915527344,6,12288,72.466639763,12288
7.4,17.17765074,417,0.005372838,0.056591798,3.9523513,-0.007223965,35.53662,0.31133168935775757,7,14336,77.373681997,14336
7.67,17.624812,386,0.0058327476,0.060253907,3.907697,-0.0067608953,34.613373,0.3467756509780884,8,16384,82.67485147800001,16384
7.46,17.48586756,434,0.006284126,0.06254883,3.8396182,-0.007871702,29.16958,0.40891027450561523,9,18432,87.38631534700001,18432
7.25,18.06154073,429,0.0065939454,0.07783203,3.7901893,-0.008439815,26.737265,0.4696618318557739,10,20480,92.152365663,20480
7.9,18.041922860000003,424,0.006821856,0.0803711,3.755711,-0.009906627,23.033833,0.5182884335517883,11,22528,96.973242986,22528
7.43,17.77590079,428,0.0077799843,0.097509764,3.6847942,-0.012325788,20.786577,0.5718278288841248,12,24576,101.754407908,24576
7.97,18.728936609999998,454,0.006283765,0.06977539,3.6260726,-0.005588581,19.584164,0.6138932108879089,13,26624,106.26386519,26624
8.22,18.70025053,445,0.005416477,0.06010742,3.5821915,-0.006937568,18.679752,0.6318027675151825,14,28672,110.8571944,28672
8.89,19.234960729999997,443,0.009232146,0.124658205,3.5313625,-0.012071188,16.988197,0.6593329608440399,15,30720,115.47271864700001,30720
9.28,19.509493969999998,362,0.0075334683,0.09125976,3.4650567,-0.013549663,15.760327,0.6591799259185791,16,32768,121.12643756400001,32768
11.24,21.10966508,440,0.0076104803,0.09887695,3.3893332,-0.01157591,18.48982,0.6429361999034882,17,34816,125.776551831,34816
11.26,21.492151140000004,477,0.009925282,0.13305664,3.3390605,-0.014101704,20.832771,0.5797171592712402,18,36864,130.0686121,36864
13.59,23.029981379999995,466,0.009522462,0.117333986,3.2805393,-0.013700481,24.915924,0.5768268704414368,19,38912,134.45966774000001,38912
17.37,26.564820559999998,472,0.009028238,0.12563476,3.2209144,-0.014021839,28.659039,0.5566902160644531,20,40960,138.794711693,40960
19.5,28.13041819,467,0.009064103,0.11816406,3.1840909,-0.012091844,28.778442,0.5401129424571991,21,43008,143.173600925,43008
23.6,31.76655389,457,0.007776042,0.10014649,3.1459165,-0.011633648,35.363533,0.5249636471271515,22,45056,147.653246024,45056
26.49,35.31266567,480,0.009606546,0.11967774,3.1024656,-0.0133505855,38.590263,0.5624657571315765,23,47104,151.913620772,47104
31.66,39.82999314999999,482,0.007548243,0.08964844,3.0556083,-0.009451089,42.08457,0.5568871796131134,24,49152,156.161311096,49152
34.34,43.555255259999996,484,0.008638779,0.10664062,3.0028238,-0.009546146,47.81602,0.5709696710109711,25,51200,160.38515469,51200
37.99,46.88792530999999,485,0.008942177,0.113867186,2.9460444,-0.012007048,41.57788,0.5810106098651886,26,53248,164.607619967,53248
40.9,48.99810825,478,0.010111792,0.12661132,2.8678489,-0.012367657,44.267586,0.5978060662746429,27,55296,168.891383021,55296
39.74,50.294284989999994,480,0.007161466,0.088330075,2.7997527,-0.007370799,47.27667,0.624531626701355,28,57344,173.153105496,57344
39.71,52.16450018000001,460,0.008508721,0.10585938,2.73451,-0.0095157,49.245983,0.6427408158779144,29,59392,177.605880576,59392
40.57,54.00904574000001,448,0.0073368796,0.08696289,2.6673055,-0.008599498,50.2117,0.6432619094848633,30,61440,182.177300088,61440
41.19,55.938025800000005,463,0.006544523,0.080078125,2.619247,-0.006288655,53.232147,0.6527745425701141,31,63488,186.595821789,63488
40.97,57.175194139999995,462,0.0071035274,0.08662109,2.5773625,-0.006797666,52.16979,0.6454809904098511,32,65536,191.023823097,65536
39.76,56.438997439999994,484,0.006830132,0.083496094,2.5392523,-0.0055841645,49.91829,0.6419588327407837,33,67584,195.248814753,67584
39.01,55.07669802,470,0.005705937,0.057714842,2.4863038,-0.00466657,43.975853,0.6748259663581848,34,69632,199.602857087,69632
39.62,55.35341426,450,0.0072360984,0.09238281,2.4447286,-0.006620673,46.150204,0.6454684436321259,35,71680,204.150726098,71680
40.4,57.350261339999996,435,0.0072691725,0.08686523,2.423106,-0.007382101,50.199654,0.6690703332424164,36,73728,208.857761504,73728
41.67,59.6549056,449,0.009297743,0.119189456,2.3916001,-0.008907193,49.060654,0.6779713332653046,37,75776,213.413984252,75776
42.38,60.856201999999996,465,0.0064213364,0.07783203,2.3786457,-0.003241017,48.896515,0.7043600380420685,38,77824,217.817543236,77824
42.42,61.73720882,500,0.0073133307,0.089746095,2.3518796,-0.0072383517,51.227814,0.6972741782665253,39,79872,221.911357212,79872
